ANMOIS;LSN_SEG;LSN_FSC;LSN_1;LSN_2;LSN_2_CONT;LSN_PEQ;LSN_PEQKT;LSN_PAX;LSN_PKT;LSN_FRP;LSN_TKT;LSN_DRT
202101;INTL;MET_INTL;MÉTROPOLE;AFRIQUE DU SUD;AFRIQUE;14922;130521605,58;4744;41494060;1017,8;8902754,558;57
202101;INTL;MET_INTL;MÉTROPOLE;AFRIQUE_AUTRE;AFRIQUE;30884;151762309,1;21283;106157786;960,1;4560452,31;343
202101;INTL;MET_INTL;MÉTROPOLE;ALGÉRIE;AFRIQUE;42859;56752722,13;30264;39793715;1259,5;1695900,713;296
202101;INTL;MET_INTL;MÉTROPOLE;ALLEMAGNE;EUROPE;295658;190510483,66;40991;27115232;25466,6;16339525,166;2135
202101;INTL;MET_INTL;MÉTROPOLE;AMÉRIQUE_AUTRE;AMÉRIQUE;13426;117260350,07;7410;61656162;601,6;5560418,807;77
202101;INTL;MET_INTL;MÉTROPOLE;ARABIE SAOUDITE;ASIE;8053;36835708,08;3751;17012677;430,2;1982303,108;49
202101;INTL;MET_INTL;MÉTROPOLE;ARGENTINE;AMÉRIQUE;10894;121068244,77;4962;55142706;593,2;6592553,877;32
202101;INTL;MET_INTL;MÉTROPOLE;ASIE_AUTRE;ASIE;10506;76458080,3;3433;21742821;707,3;5471525,93;86
202101;INTL;MET_INTL;MÉTROPOLE;AUTRICHE;EUROPE;13335;13565796,04;7429;7316571;590,6;624922,504;242
202101;INTL;MET_INTL;MÉTROPOLE;BELGIQUE;EUROPE;58457;26992490,97;15513;8938921;4294,4;1805356,997;681
202101;INTL;MET_INTL;MÉTROPOLE;BENIN;AFRIQUE;7300;34662749;5633;26745459;166,7;791729;36
202101;INTL;MET_INTL;MÉTROPOLE;BRÉSIL;AMÉRIQUE;37402;346417635,42;23844;220620348;1355,8;12579728,742;110
202101;INTL;MET_INTL;MÉTROPOLE;BULGARIE;EUROPE;8346;13689661,36;7993;13069249;35,3;62041,236;93
202101;INTL;MET_INTL;MÉTROPOLE;BURKINA FASO;AFRIQUE;8663;35500635,56;5389;22082882;327,4;1341775,356;63
202101;INTL;MET_INTL;MÉTROPOLE;CAMEROUN;AFRIQUE;13688;69548719,27;10514;53455778;317,4;1609294,127;89
202101;INTL;MET_INTL;MÉTROPOLE;CANADA;AMÉRIQUE;95185;540029148;30298;174303721;6488,7;36572542,7;291
202101;INTL;MET_INTL;MÉTROPOLE;CHILI;AMÉRIQUE;7067;82584377,7;4091;47807426;297,6;3477695,17;24
202101;INTL;MET_INTL;MÉTROPOLE;CHINE;ASIE;119334;1077281052,91;9904;88913883;10943;98836716,991;301
202101;INTL;MET_INTL;MÉTROPOLE;COLOMBIE;AMÉRIQUE;6783;58709894,25;4555;39423525;222,8;1928636,925;27
202101;INTL;MET_INTL;MÉTROPOLE;CONGO-BRAZZAVILLE (RÉP.);AFRIQUE;7605;46062106,4;5628;34087250;197,7;1197485,64;75
202101;INTL;MET_INTL;MÉTROPOLE;CONGO-KINSHASA (RÉP. DÉM.);AFRIQUE;5110;31035564,92;3728;22643848;138,2;839171,692;55
202101;INTL;MET_INTL;MÉTROPOLE;CORÉE DU SUD;ASIE;28795;257342881,14;3179;28410723;2561,5;22893215,814;100
202101;INTL;MET_INTL;MÉTROPOLE;COSTA RICA;AMÉRIQUE;5690;50899275,65;4555;40745180;113,5;1015409,565;22
202101;INTL;MET_INTL;MÉTROPOLE;"CÔTE D'IVOIRE";AFRIQUE;33948;165858216,36;21934;107404552;1201,4;5845366,436;108
202101;INTL;MET_INTL;MÉTROPOLE;CUBA;AMÉRIQUE;5537;42899244,91;3976;30802072;156,1;1209717,291;18
202101;INTL;MET_INTL;MÉTROPOLE;DANEMARK;EUROPE;17507;17745890;9754;9953321;775,3;779256,9;181
202101;INTL;MET_INTL;MÉTROPOLE;DOMINICAINE (RÉP.);AMÉRIQUE;26498;188223867,61;21638;153533735;486;3469013,261;95
202101;INTL;MET_INTL;MÉTROPOLE;EGYPTE;AFRIQUE;32540;104540771,25;14368;46171954;1817,2;5836881,725;117
202101;INTL;MET_INTL;MÉTROPOLE;EMIRATS ARABES UNIS;ASIE;141908;744368078,75;53654;281409852;8825,4;46295822,675;388
202101;INTL;MET_INTL;MÉTROPOLE;ESPAGNE;EUROPE;175176;210432047,67;156731;193171569;1844,5;1726047,867;2012
202101;INTL;MET_INTL;MÉTROPOLE;ETATS-UNIS;AMÉRIQUE;285098;1965275017,01;61179;418730524;22391,9;154654449,301;949
202101;INTL;MET_INTL;MÉTROPOLE;ETHIOPIE;AFRIQUE;27204;150751397,9;15124;83779324;1208;6697207,39;70
202101;INTL;MET_INTL;MÉTROPOLE;EUROPE_AUTRE;EUROPE;35596;58698225,8;28865;48935154;673,1;976307,18;678
202101;INTL;MET_INTL;MÉTROPOLE;FINLANDE;EUROPE;5010;9537386,82;3507;6682624;150,3;285476,282;108
202101;INTL;MET_INTL;MÉTROPOLE;GRÈCE;EUROPE;11407;23703177,3;7868;16201154;353,9;750202,33;139
202101;INTL;MET_INTL;MÉTROPOLE;GUINÉE (CONAKRY);AFRIQUE;7854;36438422,2;7078;32840891;77,6;359753,12;63
202101;INTL;MET_INTL;MÉTROPOLE;HONG KONG (CHINE);ASIE;19289;185168544;0;0;1928,9;18516854,4;45
202101;INTL;MET_INTL;MÉTROPOLE;INDE;ASIE;68231;467760472,04;20743;144594442;4748,8;32316603,004;165
202101;INTL;MET_INTL;MÉTROPOLE;IRLANDE;EUROPE;17098;14068348,92;14856;12203634;224,2;186471,492;297
202101;INTL;MET_INTL;MÉTROPOLE;ISRAËL;ASIE;17245;56649913,52;8016;26307296;922,8;3034261,752;112
202101;INTL;MET_INTL;MÉTROPOLE;ITALIE;EUROPE;84355;68312035,41;53027;49013774;3132,8;1929826,141;1107
202101;INTL;MET_INTL;MÉTROPOLE;JAPON;ASIE;53309;517348296,17;6117;59392090;4719,2;45795620,617;204
202101;INTL;MET_INTL;MÉTROPOLE;KENYA;AFRIQUE;13191;85759565,44;4676;30403358;851,5;5535620,744;62
202101;INTL;MET_INTL;MÉTROPOLE;KOSOVO;EUROPE;37512;44913738,8;37504;44904634;0,8;910,48;317
202101;INTL;MET_INTL;MÉTROPOLE;LIBAN;ASIE;18363;58511917,64;15062;47978299;330,1;1053361,864;163
202101;INTL;MET_INTL;MÉTROPOLE;LUXEMBOURG;EUROPE;5465;2997385,27;5462;2996503;0,3;88,227;163
202101;INTL;MET_INTL;MÉTROPOLE;MACÉDOINE DU NORD;EUROPE;7220;9565515;7220;9565515;0;0;52
202101;INTL;MET_INTL;MÉTROPOLE;MADAGASCAR;AFRIQUE;6153;53886835,46;2242;19635436;391,1;3425139,946;24
202101;INTL;MET_INTL;MÉTROPOLE;MALI;AFRIQUE;16529;69007906,5;13143;54871941;338,6;1413596,55;74
202101;INTL;MET_INTL;MÉTROPOLE;MALTE;EUROPE;8844;13134144,68;5344;8763530;350;437061,468;163
202101;INTL;MET_INTL;MÉTROPOLE;MAROC;AFRIQUE;234587;424340054,6;217479;391566887;1710,8;3277316,76;2197
202101;INTL;MET_INTL;MÉTROPOLE;MAURICE;AFRIQUE;10626;100492635,39;2153;20360921;847,3;8013171,439;36
