ANMOIS;LSN_SEG;LSN_FSC;LSN_1;LSN_2;LSN_2_CONT;LSN_PEQ;LSN_PEQKT;LSN_PAX;LSN_PKT;LSN_FRP;LSN_TKT;LSN_DRT
201601;INTL;MET_INTL;MÉTROPOLE;AFRIQUE DU SUD;AFRIQUE;39696;348647000,42;34597;304209079;509,9;4443792,142;93
201601;INTL;MET_INTL;MÉTROPOLE;AFRIQUE_AUTRE;AFRIQUE;15239;73987977,58;10007;48678418;523,2;2530955,958;164
201601;INTL;MET_INTL;MÉTROPOLE;ALGÉRIE;AFRIQUE;330933;409484826,98;313792;386487610;1714;2299721,698;3048
201601;INTL;MET_INTL;MÉTROPOLE;ALLEMAGNE;EUROPE;746597;493953666,98;519331;347719260;22726,5;14623440,698;7710
201601;INTL;MET_INTL;MÉTROPOLE;AMÉRIQUE_AUTRE;AMÉRIQUE;7055;63347939,98;5981;51983560;107,4;1136437,998;79
201601;INTL;MET_INTL;MÉTROPOLE;ANGOLA;AFRIQUE;5107;33326715,76;3892;25399192;121,5;792752,376;25
201601;INTL;MET_INTL;MÉTROPOLE;ARABIE SAOUDITE;ASIE;37195;168643009,24;26206;118773753;1098,9;4986925,624;210
201601;INTL;MET_INTL;MÉTROPOLE;ARGENTINE;AMÉRIQUE;18375;204204264,38;15058;167339554;331,7;3686471,038;62
201601;INTL;MET_INTL;MÉTROPOLE;ASIE_AUTRE;ASIE;19788;119054615,22;15398;91715522;439;2733909,322;209
201601;INTL;MET_INTL;MÉTROPOLE;AUTRICHE;EUROPE;65615;65639585,12;57211;56931052;840,4;870853,312;750
201601;INTL;MET_INTL;MÉTROPOLE;BELGIQUE;EUROPE;143165;95127949,02;117758;80621120;2540,7;1450682,902;1949
201601;INTL;MET_INTL;MÉTROPOLE;BENIN;AFRIQUE;11125;52820835,28;8514;40424472;261,1;1239636,328;39
201601;INTL;MET_INTL;MÉTROPOLE;BRÉSIL;AMÉRIQUE;112397;1046811133,64;84156;782696910;2824,1;26411422,364;304
201601;INTL;MET_INTL;MÉTROPOLE;BULGARIE;EUROPE;10231;18122929,04;9783;17337400;44,8;78552,904;90
201601;INTL;MET_INTL;MÉTROPOLE;BURKINA FASO;AFRIQUE;12218;50061357,9;8110;33234765;410,8;1682659,29;56
201601;INTL;MET_INTL;MÉTROPOLE;CAMEROUN;AFRIQUE;28958;147011121,07;21772;110497216;718,6;3651390,507;149
201601;INTL;MET_INTL;MÉTROPOLE;CANADA;AMÉRIQUE;148059;858183645,1;108143;627074677;3991,6;23110896,81;394
201601;INTL;MET_INTL;MÉTROPOLE;CAP VERT;AFRIQUE;10209;43938646,35;10174;43781501;3,5;15714,535;105
201601;INTL;MET_INTL;MÉTROPOLE;CHILI;AMÉRIQUE;24541;286789398,08;20268;236851848;427,3;4993755,008;62
201601;INTL;MET_INTL;MÉTROPOLE;CHINE;ASIE;254494;2272412472,48;136065;1213417021;11842,9;105899545,148;745
201601;INTL;MET_INTL;MÉTROPOLE;COLOMBIE;AMÉRIQUE;16618;143828476,35;14382;124476156;223,6;1935232,035;57
201601;INTL;MET_INTL;MÉTROPOLE;CONGO-BRAZZAVILLE (RÉP.);AFRIQUE;16955;102636740,3;13953;84447086;300,2;1818965,43;122
201601;INTL;MET_INTL;MÉTROPOLE;CONGO-KINSHASA (RÉP. DÉM.);AFRIQUE;7386;44866390,62;5836;35447864;155;941852,662;42
201601;INTL;MET_INTL;MÉTROPOLE;CORÉE DU SUD;ASIE;84245;752591430,65;46347;414203179;3789,8;33838825,165;205
201601;INTL;MET_INTL;MÉTROPOLE;"CÔTE D'IVOIRE";AFRIQUE;27866;136757050,24;22215;109026703;565,1;2773034,724;71
201601;INTL;MET_INTL;MÉTROPOLE;CROATIE;EUROPE;10840;11704229;9240;9975149;159,9;172908;128
201601;INTL;MET_INTL;MÉTROPOLE;CUBA;AMÉRIQUE;49381;381911216,2;46843;362306484;253,8;1960473,22;150
201601;INTL;MET_INTL;MÉTROPOLE;DANEMARK;EUROPE;92562;97469700,3;82284;87135458;1027,8;1033424,23;782
201601;INTL;MET_INTL;MÉTROPOLE;DOMINICAINE (RÉP.);AMÉRIQUE;72737;517838646,92;63347;450756299;939;6708234,792;228
