ANMOIS;LSN_SEG;LSN_FSC;LSN_1;LSN_2;LSN_2_CONT;LSN_PEQ;LSN_PEQKT;LSN_PAX;LSN_PKT;LSN_FRP;LSN_TKT;LSN_DRT
200601;INTL;MET_INTL;MÉTROPOLE;AFRIQUE DU SUD;AFRIQUE;50207;439117068,96;36474;319001604;1373,3;12011546,496;151
200601;INTL;MET_INTL;MÉTROPOLE;AFRIQUE_AUTRE;AFRIQUE;22182;124652989,3;18562;103796240;362;2085674,93;177
200601;INTL;MET_INTL;MÉTROPOLE;ALGÉRIE;AFRIQUE;178729;226170765,74;164316;206804693;1441,3;1936607,274;1670
200601;INTL;MET_INTL;MÉTROPOLE;ALLEMAGNE;EUROPE;570265;361649480,22;476468;301127384;9379,6;6052209,622;9815
200601;INTL;MET_INTL;MÉTROPOLE;AMÉRIQUE_AUTRE;AMÉRIQUE;2416;23313843,87;831;5906997;158,5;1740684,687;15
200601;INTL;MET_INTL;MÉTROPOLE;ARABIE SAOUDITE;ASIE;29378;130530435,45;20368;89219091;901;4131134,445;215
200601;INTL;MET_INTL;MÉTROPOLE;ARGENTINE;AMÉRIQUE;22860;254039846,1;13480;149803240;938;10423660,61;80
200601;INTL;MET_INTL;MÉTROPOLE;ASIE_AUTRE;ASIE;1611;12741190,7;489;3867990;112,2;887320,07;10
200601;INTL;MET_INTL;MÉTROPOLE;AUTRICHE;EUROPE;58582;56735722,29;53109;51084842;547,2;565088,029;1247
200601;INTL;MET_INTL;MÉTROPOLE;BAHREÏN;ASIE;8986;43375344,16;5758;27793402;322,8;1558194,216;64
200601;INTL;MET_INTL;MÉTROPOLE;BELGIQUE;EUROPE;88448;56475909,23;56433;38940502;3201,5;1753540,723;1751
200601;INTL;MET_INTL;MÉTROPOLE;BENIN;AFRIQUE;10230;48484511,68;7688;36416710;254,2;1206780,168;47
200601;INTL;MET_INTL;MÉTROPOLE;BRÉSIL;AMÉRIQUE;124036;1150742894,9;84687;784427533;3934,9;36631536,19;374
200601;INTL;MET_INTL;MÉTROPOLE;BULGARIE;EUROPE;7848;13791284,58;6914;12131968;93,4;165931,658;106
200601;INTL;MET_INTL;MÉTROPOLE;BURKINA FASO;AFRIQUE;14641;59751797,16;10925;44527407;371,6;1522439,016;85
200601;INTL;MET_INTL;MÉTROPOLE;CAMEROUN;AFRIQUE;22697;115030098,27;15690;79529922;700,7;3550017,627;147
200601;INTL;MET_INTL;MÉTROPOLE;CANADA;AMÉRIQUE;126588;717484916,78;87751;496811263;3883,7;22067365,378;386
200601;INTL;MET_INTL;MÉTROPOLE;CHILI;AMÉRIQUE;12374;144601026,84;9676;113072900;269,8;3152812,684;53
200601;INTL;MET_INTL;MÉTROPOLE;CHINE;ASIE;144507;1287512861,41;68306;605797616;7620,1;68171524,541;517
200601;INTL;MET_INTL;MÉTROPOLE;CHYPRE;EUROPE;6390;18949273,69;4594;13694261;179,6;525501,269;55
200601;INTL;MET_INTL;MÉTROPOLE;COLOMBIE;AMÉRIQUE;17074;147770796,3;14914;129080670;216;1869012,63;62
200601;INTL;MET_INTL;MÉTROPOLE;CONGO-BRAZZAVILLE (RÉP.);AFRIQUE;6706;40614208,95;6009;36387274;69,7;422693,495;54
200601;INTL;MET_INTL;MÉTROPOLE;CORÉE DU SUD;ASIE;47787;427221222,34;23786;212765770;2400,1;21445545,234;155
200601;INTL;MET_INTL;MÉTROPOLE;"CÔTE D'IVOIRE";AFRIQUE;15291;74825765,91;11074;54138360;421,7;2068740,591;125
200601;INTL;MET_INTL;MÉTROPOLE;CROATIE;EUROPE;5985;6561165,2;5640;6188144;34,5;37302,12;126
200601;INTL;MET_INTL;MÉTROPOLE;CUBA;AMÉRIQUE;38937;300952923,35;35456;274049465;348,1;2690345,835;114
200601;INTL;MET_INTL;MÉTROPOLE;DANEMARK;EUROPE;92479;97215094,18;84491;89408726;798,8;780636,818;1240
200601;INTL;MET_INTL;MÉTROPOLE;DOMINICAINE (RÉP.);AMÉRIQUE;89610;639278116,2;84307;601461707;530,3;3781640,92;243
200601;INTL;MET_INTL;MÉTROPOLE;EGYPTE;AFRIQUE;86962;287326332,87;57576;193426357;2938,6;9389997,587;493
200601;INTL;MET_INTL;MÉTROPOLE;EMIRATS ARABES UNIS;ASIE;131626;688407361,71;51178;267235667;8044,8;42117169,471;452
200601;INTL;MET_INTL;MÉTROPOLE;ESPAGNE;EUROPE;445073;476555461,82;419399;451968731;2567,4;2458673,082;7129
200601;INTL;MET_INTL;MÉTROPOLE;ETATS-UNIS;AMÉRIQUE;721252;4884364997,84;418254;2839450947;30299,8;204491405,084;2631
200601;INTL;MET_INTL;MÉTROPOLE;EUROPE_AUTRE;EUROPE;26074;60045262,16;19554;37597242;652;2244802,016;1824
200601;INTL;MET_INTL;MÉTROPOLE;FINLANDE;EUROPE;37237;75273167,06;33288;67732701;394,9;754046,606;305
200601;INTL;MET_INTL;MÉTROPOLE;GABON;AFRIQUE;10420;56729038,68;8651;47096044;176,9;963299,468;44
200601;INTL;MET_INTL;MÉTROPOLE;GRÈCE;EUROPE;38774;81679618,3;34749;73185539;402,5;849407,93;384
200601;INTL;MET_INTL;MÉTROPOLE;GUINÉE (CONAKRY);AFRIQUE;7888;36600644,8;5615;26053600;227,3;1054704,48;34
200601;INTL;MET_INTL;MÉTROPOLE;HONG KONG (CHINE);ASIE;80133;769285440;36247;347971200;4388,6;42131424;231
200601;INTL;MET_INTL;MÉTROPOLE;HONGRIE;EUROPE;33265;41648479,09;31417;39341220;184,8;230725,909;543
200601;INTL;MET_INTL;MÉTROPOLE;INDE;ASIE;110749;786458250,41;67961;482090815;4278,8;30436743,541;522
200601;INTL;MET_INTL;MÉTROPOLE;IRAN;ASIE;11962;50198244,61;8369;35110969;359,3;1508727,561;55
200601;INTL;MET_INTL;MÉTROPOLE;IRLANDE;EUROPE;104517;94449253,63;100415;90901779;410,2;354747,463;1151
200601;INTL;MET_INTL;MÉTROPOLE;ISRAËL;ASIE;57329;188209557,33;46137;151425029;1119,2;3678452,833;302
200601;INTL;MET_INTL;MÉTROPOLE;ITALIE;EUROPE;472111;384400866,14;443409;364387758;2870,2;2001310,814;6671
