ANMOIS;LSN_SEG;LSN_FSC;LSN_1;LSN_2;LSN_2_CONT;LSN_PEQ;LSN_PEQKT;LSN_PAX;LSN_PKT;LSN_FRP;LSN_TKT;LSN_DRT
200401;INTL;MET_INTL;MÉTROPOLE;AFRIQUE DU SUD;AFRIQUE;36854;322316862,76;26852;234847592;1000,2;8746927,076;89
200401;INTL;MET_INTL;MÉTROPOLE;AFRIQUE_AUTRE;AFRIQUE;25799;142694817,76;19792;109163349;600,7;3353146,876;199
200401;INTL;MET_INTL;MÉTROPOLE;ALGÉRIE;AFRIQUE;154513;188438664,14;144248;174954643;1026,4;1348402,114;1558
200401;INTL;MET_INTL;MÉTROPOLE;ALLEMAGNE;EUROPE;496916;300318254,55;393909;243266883;10300,6;5705137,155;9461
200401;INTL;MET_INTL;MÉTROPOLE;AMÉRIQUE_AUTRE;AMÉRIQUE;3720;33786953,26;1804;12741109;191,6;2104584,426;15
200401;INTL;MET_INTL;MÉTROPOLE;ARABIE SAOUDITE;ASIE;23967;107603737,29;12266;53526957;1170,1;5407678,029;187
200401;INTL;MET_INTL;MÉTROPOLE;ARGENTINE;AMÉRIQUE;16537;183773791,79;9236;102639668;730,1;8113412,379;75
200401;INTL;MET_INTL;MÉTROPOLE;ASIE_AUTRE;ASIE;22592;151895294,27;13275;98332275;931,7;5356301,927;135
200401;INTL;MET_INTL;MÉTROPOLE;AUSTRALIE;OCÉANIE;7887;112685741,12;7759;110860592;12,8;182514,912;28
200401;INTL;MET_INTL;MÉTROPOLE;AUTRICHE;EUROPE;42139;41461300,96;41700;41017634;43,9;44366,696;885
200401;INTL;MET_INTL;MÉTROPOLE;BAHREÏN;ASIE;13458;64962359,02;6754;32600896;670,4;3236146,302;46
200401;INTL;MET_INTL;MÉTROPOLE;BELGIQUE;EUROPE;81732;51222678,37;52806;37504950;2892,6;1371772,837;1647
200401;INTL;MET_INTL;MÉTROPOLE;BENIN;AFRIQUE;9678;45950241,88;7628;36217744;205;973249,788;58
200401;INTL;MET_INTL;MÉTROPOLE;BRÉSIL;AMÉRIQUE;81611;760485256,53;54997;510815996;2661,4;24966926,053;397
200401;INTL;MET_INTL;MÉTROPOLE;BULGARIE;EUROPE;7050;12495058,12;6047;10618532;100,3;187652,612;85
200401;INTL;MET_INTL;MÉTROPOLE;BURKINA FASO;AFRIQUE;16029;65832042,21;11559;47466908;447;1836513,421;88
