ANMOIS;LSN_SEG;LSN_FSC;LSN_1;LSN_2;LSN_2_CONT;LSN_PEQ;LSN_PEQKT;LSN_PAX;LSN_PKT;LSN_FRP;LSN_TKT;LSN_DRT
201401;INTL;MET_INTL;MÉTROPOLE;AFRIQUE DU SUD;AFRIQUE;40461;355905172,72;34758;305784570;570,3;5012060,272;90
201401;INTL;MET_INTL;MÉTROPOLE;AFRIQUE_AUTRE;AFRIQUE;23318;103750904,64;16538;72959234;678;3079167,064;285
201401;INTL;MET_INTL;MÉTROPOLE;ALGÉRIE;AFRIQUE;303328;373932723,31;287934;353253390;1539,3;2067933,331;2791
201401;INTL;MET_INTL;MÉTROPOLE;ALLEMAGNE;EUROPE;754264;494198421,12;535386;353683387;21887,8;14051503,412;8315
201401;INTL;MET_INTL;MÉTROPOLE;AMÉRIQUE_AUTRE;AMÉRIQUE;12394;109187512,03;11695;101541767;69,9;764574,503;89
201401;INTL;MET_INTL;MÉTROPOLE;ANGOLA;AFRIQUE;5935;38733438,26;4330;28257580;160,5;1047585,826;19
201401;INTL;MET_INTL;MÉTROPOLE;ARABIE SAOUDITE;ASIE;36632;166059513,2;25797;116884390;1083,5;4917512,32;195
201401;INTL;MET_INTL;MÉTROPOLE;ARGENTINE;AMÉRIQUE;22028;244812722,2;16790;186587270;523,8;5822545,22;62
201401;INTL;MET_INTL;MÉTROPOLE;ASIE_AUTRE;ASIE;13391;66135890,34;11003;54671683;238,7;1146420,734;113
201401;INTL;MET_INTL;MÉTROPOLE;AUTRICHE;EUROPE;75781;76108402,11;66628;66634398;915,3;947400,411;868
201401;INTL;MET_INTL;MÉTROPOLE;BAHREÏN;ASIE;5783;27912232,9;5297;25567759;48,6;234447,39;65
201401;INTL;MET_INTL;MÉTROPOLE;BELGIQUE;EUROPE;124876;83035086,71;104963;71691065;1991,3;1134402,171;1951
201401;INTL;MET_INTL;MÉTROPOLE;BENIN;AFRIQUE;10963;52055077,84;8662;41127176;230,1;1092790,184;39
201401;INTL;MET_INTL;MÉTROPOLE;BRÉSIL;AMÉRIQUE;106215;990000894,15;78619;731847509;2759,6;25815338,515;305
201401;INTL;MET_INTL;MÉTROPOLE;BULGARIE;EUROPE;9761;17154925,36;9246;16250919;51,5;90400,636;96
201401;INTL;MET_INTL;MÉTROPOLE;BURKINA FASO;AFRIQUE;13231;54180095,78;9199;37696899;403,2;1648319,678;77
201401;INTL;MET_INTL;MÉTROPOLE;CAMEROUN;AFRIQUE;29182;148243747,32;21796;110773064;738,6;3747068,332;183
201401;INTL;MET_INTL;MÉTROPOLE;CANADA;AMÉRIQUE;124638;704929493,32;94812;535413800;2982,4;16951569,332;366
201401;INTL;MET_INTL;MÉTROPOLE;CAP VERT;AFRIQUE;11193;48041874,14;11147;47842164;4,6;19971,014;108
201401;INTL;MET_INTL;MÉTROPOLE;CHILI;AMÉRIQUE;24695;288598507,74;20946;244774956;374,9;4382355,174;62
201401;INTL;MET_INTL;MÉTROPOLE;CHINE;ASIE;218201;1951852135,5;117140;1049450167;10106,1;90240196,85;539
201401;INTL;MET_INTL;MÉTROPOLE;COLOMBIE;AMÉRIQUE;17349;150152479,2;14963;129504765;238,6;2064771,42;58
201401;INTL;MET_INTL;MÉTROPOLE;CONGO-BRAZZAVILLE (RÉP.);AFRIQUE;17610;106585409,15;13601;82391273;400,9;2419413,615;127
201401;INTL;MET_INTL;MÉTROPOLE;CONGO-KINSHASA (RÉP. DÉM.);AFRIQUE;6667;40499427,58;5346;32471604;132,1;802782,358;33
201401;INTL;MET_INTL;MÉTROPOLE;CORÉE DU SUD;ASIE;87530;781976852,25;39386;351992682;4814,4;42998417,025;183
201401;INTL;MET_INTL;MÉTROPOLE;"CÔTE D'IVOIRE";AFRIQUE;30118;147258870,37;23154;113468925;696,4;3378994,537;116
201401;INTL;MET_INTL;MÉTROPOLE;CROATIE;EUROPE;8260;8919098,8;7995;8632834;26,5;28626,48;123
201401;INTL;MET_INTL;MÉTROPOLE;CUBA;AMÉRIQUE;43739;338576047,27;40460;313182335;327,9;2539371,227;114
201401;INTL;MET_INTL;MÉTROPOLE;DANEMARK;EUROPE;92181;97254695,32;81009;86023321;1117,2;1123137,432;770
201401;INTL;MET_INTL;MÉTROPOLE;DOMINICAINE (RÉP.);AMÉRIQUE;75930;540018254,68;69750;495871635;618;4414661,968;243
201401;INTL;MET_INTL;MÉTROPOLE;EGYPTE;AFRIQUE;40513;130556892,8;26742;86393257;1377,1;4416363,58;184
201401;INTL;MET_INTL;MÉTROPOLE;EMIRATS ARABES UNIS;ASIE;245991;1276055256,34;143580;743066312;10241,1;53298894,434;554
201401;INTL;MET_INTL;MÉTROPOLE;ESPAGNE;EUROPE;619317;690604618,86;587783;659423484;3153,4;3118113,486;5776
201401;INTL;MET_INTL;MÉTROPOLE;ETATS-UNIS;AMÉRIQUE;708174;4872269200,5;410013;2821506534;29816,1;205076266,65;2455
201401;INTL;MET_INTL;MÉTROPOLE;ETHIOPIE;AFRIQUE;8657;48357610,98;6839;38202654;181,8;1015495,698;44
201401;INTL;MET_INTL;MÉTROPOLE;EUROPE_AUTRE;EUROPE;30532;59172092,26;29539;56303042;99,3;286905,026;1633
201401;INTL;MET_INTL;MÉTROPOLE;FINLANDE;EUROPE;49344;97749993,98;43294;86266612;605;1148338,198;438
201401;INTL;MET_INTL;MÉTROPOLE;GABON;AFRIQUE;17031;92706755,24;12722;69247416;430,9;2345933,924;66
201401;INTL;MET_INTL;MÉTROPOLE;GRÈCE;EUROPE;38911;81426755;32801;68531912;611;1289484,3;303
201401;INTL;MET_INTL;MÉTROPOLE;GUINÉE (CONAKRY);AFRIQUE;7620;35361300,8;6836;31719040;78,4;364226,08;60
201401;INTL;MET_INTL;MÉTROPOLE;HONG KONG (CHINE);ASIE;101461;974025120;43779;420278400;5768,2;55374672;209
201401;INTL;MET_INTL;MÉTROPOLE;HONGRIE;EUROPE;35459;42645849,55;34675;41676415;78,4;96943,455;334
201401;INTL;MET_INTL;MÉTROPOLE;INDE;ASIE;126687;863218074,19;54206;373377148;7248,1;48984092,619;352
201401;INTL;MET_INTL;MÉTROPOLE;IRLANDE;EUROPE;91643;80846210,83;89394;79010971;224,9;183523,983;980
201401;INTL;MET_INTL;MÉTROPOLE;ISLANDE;EUROPE;10091;22651530,26;9618;21590278;47,3;106125,226;87
201401;INTL;MET_INTL;MÉTROPOLE;ISRAËL;ASIE;73684;237179268,9;65682;210877763;800,2;2630150,59;511
201401;INTL;MET_INTL;MÉTROPOLE;ITALIE;EUROPE;655652;561629358,04;618030;537564668;3762,2;2406469,004;6862
201401;INTL;MET_INTL;MÉTROPOLE;JAPON;ASIE;122145;1185868967,5;83007;805838372;3913,8;38003059,55;441
201401;INTL;MET_INTL;MÉTROPOLE;JORDANIE;ASIE;12417;42029240,8;11841;40077179;57,6;195206,18;124
201401;INTL;MET_INTL;MÉTROPOLE;KENYA;AFRIQUE;11483;74665985,08;6657;43283822;482,6;3138216,308;53
201401;INTL;MET_INTL;MÉTROPOLE;KOSOVO;EUROPE;11488;13762420,34;11420;13681160;6,8;8126,034;109
201401;INTL;MET_INTL;MÉTROPOLE;LETTONIE;EUROPE;9576;16031773,46;8666;14508785;91;152298,846;113
201401;INTL;MET_INTL;MÉTROPOLE;LIBAN;ASIE;42542;135739762,65;34605;110412317;793,7;2532744,565;214
201401;INTL;MET_INTL;MÉTROPOLE;LITUANIE;EUROPE;6580;11047826;6580;11047826;0;0;47
201401;INTL;MET_INTL;MÉTROPOLE;LUXEMBOURG;EUROPE;7461;2888685,42;7285;2840490;17,6;4819,542;318
201401;INTL;MET_INTL;MÉTROPOLE;MADAGASCAR;AFRIQUE;19571;170148095,84;14419;125117611;515,2;4503048,484;77
201401;INTL;MET_INTL;MÉTROPOLE;MALAISIE;ASIE;41472;433512669,68;30073;314353069;1139,9;11915960,068;88
201401;INTL;MET_INTL;MÉTROPOLE;MALI;AFRIQUE;16942;70549788,35;13631;56851115;331,1;1369867,335;84
201401;INTL;MET_INTL;MÉTROPOLE;MALTE;EUROPE;9364;13827101,23;7470;11529949;189,4;229715,223;154
201401;INTL;MET_INTL;MÉTROPOLE;MAROC;AFRIQUE;403845;748045968,71;388455;718700527;1539;2934544,171;3322
201401;INTL;MET_INTL;MÉTROPOLE;MAURICE;AFRIQUE;68200;644820900,91;55546;525175262;1265,4;11964563,891;164
201401;INTL;MET_INTL;MÉTROPOLE;MEXIQUE;AMÉRIQUE;97668;873964913,43;61734;542739498;3593,4;33122541,543;256
201401;INTL;MET_INTL;MÉTROPOLE;NIGERIA;AFRIQUE;27622;130818844,93;22866;108082986;475,6;2273585,893;201
201401;INTL;MET_INTL;MÉTROPOLE;NORVÈGE;EUROPE;30443;42595127,25;29719;41609044;72,4;98608,325;370
201401;INTL;MET_INTL;MÉTROPOLE;OMAN;ASIE;12395;69216081,12;6274;35034016;612,1;3418206,512;38
201401;INTL;MET_INTL;MÉTROPOLE;PANAMA;AMÉRIQUE;8196;71056892,4;7608;65961360;58,8;509553,24;26
201401;INTL;MET_INTL;MÉTROPOLE;PAYS-BAS;EUROPE;207101;129879136,16;197411;125980349;969;389878,716;2351
201401;INTL;MET_INTL;MÉTROPOLE;PAYS-BAS (CARAÏBES);AMÉRIQUE;21629;145841137,19;19056;128503260;257,3;1733787,719;80
201401;INTL;MET_INTL;MÉTROPOLE;PÉROU;AMÉRIQUE;10213;105054444,45;7774;79971138;243,9;2508330,645;27
201401;INTL;MET_INTL;MÉTROPOLE;POLOGNE;EUROPE;74579;95403389,7;70623;90158706;395,6;524468,37;765
201401;INTL;MET_INTL;MÉTROPOLE;PORTUGAL;EUROPE;269360;362604857,51;266255;358262735;310,5;434212,251;2635
201401;INTL;MET_INTL;MÉTROPOLE;QATAR;ASIE;76017;378031397,19;47847;237941838;2817;14008955,919;212
201401;INTL;MET_INTL;MÉTROPOLE;ROUMANIE;EUROPE;49312;88401612,03;47810;85617461;150,2;278415,103;451
201401;INTL;MET_INTL;MÉTROPOLE;ROYAUME-UNI;EUROPE;743270;518342859,63;688312;492891035;5495,8;2545182,463;8483
201401;INTL;MET_INTL;MÉTROPOLE;RUSSIE (FÉD. DE);EUROPE;173488;424460511,28;119302;291375015;5418,6;13308549,628;1613
201401;INTL;MET_INTL;MÉTROPOLE;SÉNÉGAL;AFRIQUE;59812;249705930,32;49824;207583230;998,8;4212270,032;251
201401;INTL;MET_INTL;MÉTROPOLE;SERBIE;EUROPE;16972;23302574,5;16638;22827508;33,4;47506,65;186
201401;INTL;MET_INTL;MÉTROPOLE;SINGAPOUR;ASIE;57326;615398904;36800;395048000;2052,6;22035090,4;121
201401;INTL;MET_INTL;MÉTROPOLE;SRI LANKA;ASIE;11712;99469931,07;8467;71910231;324,5;2755970,007;36
201401;INTL;MET_INTL;MÉTROPOLE;SUÈDE;EUROPE;74239;110297371,38;66882;99008320;735,7;1128905,138;741
201401;INTL;MET_INTL;MÉTROPOLE;SUISSE;EUROPE;232238;99788488,49;227922;97979971;431,6;180851,749;3588
201401;INTL;MET_INTL;MÉTROPOLE;TAIWAN;ASIE;14890;145862440;8565;83902740;632,5;6195970;36
201401;INTL;MET_INTL;MÉTROPOLE;TCHAD;AFRIQUE;5499;23201650,68;3974;16700671;152,5;650097,968;35
