ANMOIS;LSN_SEG;LSN_FSC;LSN_1;LSN_2;LSN_2_CONT;LSN_PEQ;LSN_PEQKT;LSN_PAX;LSN_PKT;LSN_FRP;LSN_TKT;LSN_DRT
200701;INTL;MET_INTL;MÉTROPOLE;AFRIQUE DU SUD;AFRIQUE;58801;514266461,74;37908;331543368;2089,3;18272309,374;169
200701;INTL;MET_INTL;MÉTROPOLE;AFRIQUE_AUTRE;AFRIQUE;18556;90619171,13;15852;77988665;270,4;1263050,613;179
200701;INTL;MET_INTL;MÉTROPOLE;ALGÉRIE;AFRIQUE;186769;235657428,17;172168;215835006;1460,1;1982242,217;1739
200701;INTL;MET_INTL;MÉTROPOLE;ALLEMAGNE;EUROPE;696893;433362502,24;541027;344435802;15586,5;8892670,024;10611
200701;INTL;MET_INTL;MÉTROPOLE;AMÉRIQUE_AUTRE;AMÉRIQUE;2085;20464637,25;632;4509084;145,3;1595555,325;14
200701;INTL;MET_INTL;MÉTROPOLE;ANGOLA;AFRIQUE;5434;35466199,6;4697;30652622;73,7;481357,76;19
200701;INTL;MET_INTL;MÉTROPOLE;ARABIE SAOUDITE;ASIE;27804;123309939,04;21261;93022404;654,3;3028753,504;240
200701;INTL;MET_INTL;MÉTROPOLE;ARGENTINE;AMÉRIQUE;28546;317210138,78;15987;177663531;1255,9;13954660,778;81
200701;INTL;MET_INTL;MÉTROPOLE;ASIE_AUTRE;ASIE;7593;50008706,88;2925;17096541;466,8;3291216,588;62
200701;INTL;MET_INTL;MÉTROPOLE;AUTRICHE;EUROPE;60972;60028132,57;54923;53771774;604,9;625635,857;1094
200701;INTL;MET_INTL;MÉTROPOLE;BAHREÏN;ASIE;24803;119721426,15;12458;60134766;1234,5;5958666,015;74
200701;INTL;MET_INTL;MÉTROPOLE;BELGIQUE;EUROPE;105875;68386266,94;69797;48426262;3607,8;1996000,494;1826
200701;INTL;MET_INTL;MÉTROPOLE;BENIN;AFRIQUE;9437;44802222,96;7788;36977424;164,9;782479,896;34
200701;INTL;MET_INTL;MÉTROPOLE;BRÉSIL;AMÉRIQUE;119312;1111461875,44;81151;755142879;3816,1;35631899,644;338
200701;INTL;MET_INTL;MÉTROPOLE;BULGARIE;EUROPE;10147;17861827,88;8916;15652176;123,1;220965,188;108
200701;INTL;MET_INTL;MÉTROPOLE;BURKINA FASO;AFRIQUE;14154;57949447,08;10797;44200962;335,7;1374848,508;79
