ANMOIS;LSN_SEG;LSN_FSC;LSN_1;LSN_2;LSN_2_CONT;LSN_PEQ;LSN_PEQKT;LSN_PAX;LSN_PKT;LSN_FRP;LSN_TKT;LSN_DRT
199901;INTL;MET_INTL;MÉTROPOLE;AFRIQUE DU SUD;AFRIQUE;22244;198749395,18;15734;141065710;651;5768368,518;144
199901;INTL;MET_INTL;MÉTROPOLE;AFRIQUE_AUTRE;AFRIQUE;32502;175766746,98;20492;107514702;1201;6825204,498;338
199901;INTL;MET_INTL;MÉTROPOLE;ALGÉRIE;AFRIQUE;70674;83972478,79;64645;76749868;602,8;722261,079;607
199901;INTL;MET_INTL;MÉTROPOLE;ALLEMAGNE;EUROPE;392783;231361569,01;347319;200727210;4546,3;3063435,901;9325
199901;INTL;MET_INTL;MÉTROPOLE;AMÉRIQUE_AUTRE;AMÉRIQUE;5934;47955901,99;4861;38140281;107,3;981562,099;77
199901;INTL;MET_INTL;MÉTROPOLE;ARABIE SAOUDITE;ASIE;18601;84632339,95;8948;40180778;965,3;4445156,195;138
199901;INTL;MET_INTL;MÉTROPOLE;ARGENTINE;AMÉRIQUE;13395;148840699,32;8061;89545253;533,4;5929544,632;69
199901;INTL;MET_INTL;MÉTROPOLE;ASIE_AUTRE;ASIE;23238;105463072,19;11689;52271171;1154,9;5319190,119;226
199901;INTL;MET_INTL;MÉTROPOLE;AUSTRALIE;OCÉANIE;8340;141500280,74;5732;97245859;260,8;4425442,174;45
199901;INTL;MET_INTL;MÉTROPOLE;AUTRICHE;EUROPE;39810;39120475,48;38711;38027256;109,9;109321,948;872
199901;INTL;MET_INTL;MÉTROPOLE;BELGIQUE;EUROPE;132155;69240900,4;101561;54745894;3059,4;1449500,64;3098
199901;INTL;MET_INTL;MÉTROPOLE;BENIN;AFRIQUE;5625;26712105,56;4558;21641384;106,7;507072,156;65
199901;INTL;MET_INTL;MÉTROPOLE;BRÉSIL;AMÉRIQUE;46048;428989673,27;30623;284830401;1542,5;14415927,227;268
199901;INTL;MET_INTL;MÉTROPOLE;BURKINA FASO;AFRIQUE;8909;35766127,07;4938;20300594;397,1;1546553,307;98
199901;INTL;MET_INTL;MÉTROPOLE;CAMEROUN;AFRIQUE;23695;119873927,13;11181;56581376;1251,4;6329255,113;119
199901;INTL;MET_INTL;MÉTROPOLE;CANADA;AMÉRIQUE;88276;500102379,06;56099;317690507;3217,7;18241187,206;318
199901;INTL;MET_INTL;MÉTROPOLE;CHILI;AMÉRIQUE;6291;73515574,26;4163;48648818;212,8;2486675,626;45
199901;INTL;MET_INTL;MÉTROPOLE;CHINE;ASIE;40955;355403747,98;18339;157278790;2261,6;19812495,798;220
199901;INTL;MET_INTL;MÉTROPOLE;COLOMBIE;AMÉRIQUE;11716;101414789,4;8633;74718615;308,3;2669617,44;66
199901;INTL;MET_INTL;MÉTROPOLE;CORÉE DU SUD;ASIE;21831;195213510,23;10780;96391910;1105,1;9882160,023;67
199901;INTL;MET_INTL;MÉTROPOLE;"CÔTE D'IVOIRE";AFRIQUE;28417;138471584,85;22276;108611283;614,1;2986030,185;170
199901;INTL;MET_INTL;MÉTROPOLE;CUBA;AMÉRIQUE;29323;226694754,52;25664;198367079;365,9;2832767,552;141
199901;INTL;MET_INTL;MÉTROPOLE;DANEMARK;EUROPE;56721;59863522,19;53084;56277614;363,7;358590,819;1076
199901;INTL;MET_INTL;MÉTROPOLE;DOMINICAINE (RÉP.);AMÉRIQUE;41448;298363177,07;39616;285208405;183,2;1315477,207;151
199901;INTL;MET_INTL;MÉTROPOLE;EGYPTE;AFRIQUE;75185;252754173,35;58393;198730119;1679,2;5402405,435;484
199901;INTL;MET_INTL;MÉTROPOLE;EMIRATS ARABES UNIS;ASIE;49109;253450290,55;17732;92174324;3137,7;16127596,655;405
