ANMOIS;LSN_SEG;LSN_FSC;LSN_1;LSN_2;LSN_2_CONT;LSN_PEQ;LSN_PEQKT;LSN_PAX;LSN_PKT;LSN_FRP;LSN_TKT;LSN_DRT
201101;INTL;MET_INTL;MÉTROPOLE;AFRIQUE DU SUD;AFRIQUE;32674;285767272,76;26828;234637632;584,6;5112964,076;63
201101;INTL;MET_INTL;MÉTROPOLE;AFRIQUE_AUTRE;AFRIQUE;16994;78521494,3;12811;59400789;418,3;1912070,53;207
201101;INTL;MET_INTL;MÉTROPOLE;ALGÉRIE;AFRIQUE;209499;259491188,97;197232;242577878;1226,7;1691331,097;2364
201101;INTL;MET_INTL;MÉTROPOLE;ALLEMAGNE;EUROPE;711646;458454703,27;525972;343880211;18567,3;11457449,227;9425
201101;INTL;MET_INTL;MÉTROPOLE;AMÉRIQUE_AUTRE;AMÉRIQUE;5961;42827163;5961;42827163;0;0;52
201101;INTL;MET_INTL;MÉTROPOLE;ANGOLA;AFRIQUE;6363;41411251,3;4151;27089420;221,2;1432183,13;20
201101;INTL;MET_INTL;MÉTROPOLE;ARABIE SAOUDITE;ASIE;16888;77458750,52;10911;49719563;597,7;2773918,752;184
201101;INTL;MET_INTL;MÉTROPOLE;ARGENTINE;AMÉRIQUE;25005;277878342,4;17113;190176769;789,2;8770157,34;61
201101;INTL;MET_INTL;MÉTROPOLE;ASIE_AUTRE;ASIE;12621;67102577,82;6606;34791781;601,5;3231079,682;74
201101;INTL;MET_INTL;MÉTROPOLE;AUTRICHE;EUROPE;75300;75471363,61;64613;64440219;1068,7;1103114,461;923
201101;INTL;MET_INTL;MÉTROPOLE;BAHREÏN;ASIE;15351;74100966,45;9867;47628009;548,4;2647295,745;67
201101;INTL;MET_INTL;MÉTROPOLE;BELGIQUE;EUROPE;98234;67641392,15;83614;60104287;1462;753710,515;1821
201101;INTL;MET_INTL;MÉTROPOLE;BENIN;AFRIQUE;11394;54097652,44;8798;41772889;259,6;1232476,344;68
201101;INTL;MET_INTL;MÉTROPOLE;BRÉSIL;AMÉRIQUE;139899;1302660641,14;96562;897941611;4333,7;40471903,014;475
201101;INTL;MET_INTL;MÉTROPOLE;BULGARIE;EUROPE;12651;22430613,23;11366;20072508;128,5;235810,523;155
201101;INTL;MET_INTL;MÉTROPOLE;BURKINA FASO;AFRIQUE;15311;62642176,42;11589;47390281;372,2;1525189,542;94
201101;INTL;MET_INTL;MÉTROPOLE;CAMEROUN;AFRIQUE;23498;119168347,76;17006;86280728;649,2;3288761,976;94
201101;INTL;MET_INTL;MÉTROPOLE;CANADA;AMÉRIQUE;131910;745703308,18;95361;537968375;3654,8;20773493,318;378
201101;INTL;MET_INTL;MÉTROPOLE;CAP VERT;AFRIQUE;9625;41194067;9534;40786484;9,1;40758,3;98
201101;INTL;MET_INTL;MÉTROPOLE;CHILI;AMÉRIQUE;22051;257666250,04;15785;184463510;626,6;7320274,004;88
