ANMOIS;LSN_SEG;LSN_FSC;LSN_1;LSN_2;LSN_2_CONT;LSN_PEQ;LSN_PEQKT;LSN_PAX;LSN_PKT;LSN_FRP;LSN_TKT;LSN_DRT
200001;INTL;MET_INTL;MÉTROPOLE;AFRIQUE DU SUD;AFRIQUE;28857;252500186,08;16048;140427568;1280,9;11207261,808;116
200001;INTL;MET_INTL;MÉTROPOLE;AFRIQUE_AUTRE;AFRIQUE;32492;149486807,72;24600;108993112;789,2;4049369,572;427
200001;INTL;MET_INTL;MÉTROPOLE;ALGÉRIE;AFRIQUE;98660;118047744,1;92328;110029035;633,2;801870,91;913
200001;INTL;MET_INTL;MÉTROPOLE;ALLEMAGNE;EUROPE;413151;241538349,99;360161;207902039;5299;3363631,099;10025
200001;INTL;MET_INTL;MÉTROPOLE;AMÉRIQUE_AUTRE;AMÉRIQUE;5505;47287741,95;4387;35468103;111,8;1181963,895;35
200001;INTL;MET_INTL;MÉTROPOLE;ANGOLA;AFRIQUE;6214;40434336,25;4416;28818816;179,8;1161552,025;29
200001;INTL;MET_INTL;MÉTROPOLE;ARABIE SAOUDITE;ASIE;18496;84587229,49;9079;41159396;941,7;4342783,349;131
200001;INTL;MET_INTL;MÉTROPOLE;ARGENTINE;AMÉRIQUE;16063;178508785,78;7876;87525988;818,7;9098279,778;67
200001;INTL;MET_INTL;MÉTROPOLE;ASIE_AUTRE;ASIE;29015;165151490,04;16453;99154580;1256,2;6599691,004;218
200001;INTL;MET_INTL;MÉTROPOLE;AUSTRALIE;OCÉANIE;7533;127814458,27;4073;69100283;346;5871417,527;40
200001;INTL;MET_INTL;MÉTROPOLE;AUTRICHE;EUROPE;41916;40629307,3;41155;39876704;76;75260,33;981
200001;INTL;MET_INTL;MÉTROPOLE;BELGIQUE;EUROPE;127315;69814639,68;103947;57238456;2336,7;1257618,368;3144
200001;INTL;MET_INTL;MÉTROPOLE;BRÉSIL;AMÉRIQUE;61348;575716641,67;41225;385616973;2012,3;19009966,867;324
200001;INTL;MET_INTL;MÉTROPOLE;BURKINA FASO;AFRIQUE;11555;45299558,99;5133;21035034;642,2;2426452,499;98
200001;INTL;MET_INTL;MÉTROPOLE;CAMEROUN;AFRIQUE;26967;136486165,56;12331;62441607;1463,6;7404455,856;118
200001;INTL;MET_INTL;MÉTROPOLE;CANADA;AMÉRIQUE;107394;611778085,38;65087;369004507;4230,7;24277357,838;303
200001;INTL;MET_INTL;MÉTROPOLE;CHILI;AMÉRIQUE;5170;60421177,54;3407;39814202;176,3;2060697,554;52
200001;INTL;MET_INTL;MÉTROPOLE;CHINE;ASIE;49680;433240517,3;22924;198332352;2675,6;23490816,53;254
200001;INTL;MET_INTL;MÉTROPOLE;COLOMBIE;AMÉRIQUE;12212;105692436,6;8643;74805165;356,9;3088727,16;59
200001;INTL;MET_INTL;MÉTROPOLE;CORÉE DU SUD;ASIE;36985;329398068,51;13197;118047165;2378,8;21135090,351;86
200001;INTL;MET_INTL;MÉTROPOLE;"CÔTE D'IVOIRE";AFRIQUE;24765;120704540,16;19012;92814279;575,3;2789026,116;160
200001;INTL;MET_INTL;MÉTROPOLE;CUBA;AMÉRIQUE;34757;268769114,54;31391;242713642;336,6;2605547,254;153
200001;INTL;MET_INTL;MÉTROPOLE;DANEMARK;EUROPE;64019;67679774,03;61378;65063593;264,1;261618,103;1221
200001;INTL;MET_INTL;MÉTROPOLE;DOMINICAINE (RÉP.);AMÉRIQUE;39531;284773663,58;38363;276360567;116,8;841309,658;143
200001;INTL;MET_INTL;MÉTROPOLE;EGYPTE;AFRIQUE;96207;321310777,8;73066;246767216;2314,1;7454356,18;582
200001;INTL;MET_INTL;MÉTROPOLE;EMIRATS ARABES UNIS;ASIE;37717;196603410,05;21808;113619957;1590,9;8298345,305;431
200001;INTL;MET_INTL;MÉTROPOLE;ESPAGNE;EUROPE;285124;328136830,64;267745;311026363;1737,9;1711046,764;5809
200001;INTL;MET_INTL;MÉTROPOLE;ETATS-UNIS;AMÉRIQUE;685665;4729285695,93;352901;2441460384;33276,4;228782531,193;2805
200001;INTL;MET_INTL;MÉTROPOLE;EUROPE_AUTRE;EUROPE;38095;82051975,13;30395;58739631;769,9;2331234,413;525
200001;INTL;MET_INTL;MÉTROPOLE;FINLANDE;EUROPE;18740;35814244,78;18673;35686870;6,7;12737,478;305
200001;INTL;MET_INTL;MÉTROPOLE;GABON;AFRIQUE;18370;99509655,02;10389;56121110;798,1;4338854,502;90
200001;INTL;MET_INTL;MÉTROPOLE;GRÈCE;EUROPE;34875;73202368,63;31480;66040556;339,5;716181,263;502
200001;INTL;MET_INTL;MÉTROPOLE;GUINÉE (CONAKRY);AFRIQUE;6992;32449051,2;4224;19599360;276,8;1284969,12;68
200001;INTL;MET_INTL;MÉTROPOLE;HONG KONG (CHINE);ASIE;75638;726132960;29183;280156800;4645,5;44597616;171
200001;INTL;MET_INTL;MÉTROPOLE;HONGRIE;EUROPE;15495;19351584,29;15214;19001602;28,1;34998,229;233
200001;INTL;MET_INTL;MÉTROPOLE;INDE;ASIE;69780;480386439,45;28834;195614482;4094,6;28477195,745;233
200001;INTL;MET_INTL;MÉTROPOLE;IRLANDE;EUROPE;55072;46388543,39;51373;43444497;369,9;294404,639;879
200001;INTL;MET_INTL;MÉTROPOLE;ISRAËL;ASIE;68533;224662625,86;50826;166451087;1770,7;5821153,886;372
200001;INTL;MET_INTL;MÉTROPOLE;ITALIE;EUROPE;360924;285236058,36;340904;270155632;2002;1508042,636;7378
200001;INTL;MET_INTL;MÉTROPOLE;JAPON;ASIE;137709;1334960953,16;72470;702547988;6523,9;63241296,516;400
200001;INTL;MET_INTL;MÉTROPOLE;JORDANIE;ASIE;10986;37044395,76;8946;30194189;204;685020,676;117
200001;INTL;MET_INTL;MÉTROPOLE;KENYA;AFRIQUE;23194;152488298,33;15426;101979288;776,8;5050901,033;116
200001;INTL;MET_INTL;MÉTROPOLE;LIBAN;ASIE;23473;74897726,76;18252;58242411;522,1;1665531,576;187
200001;INTL;MET_INTL;MÉTROPOLE;LUXEMBOURG;EUROPE;9438;2966181,8;9438;2966022;0;15,98;291
200001;INTL;MET_INTL;MÉTROPOLE;MADAGASCAR;AFRIQUE;19509;170823065,63;14432;126354881;507,7;4446818,463;95
200001;INTL;MET_INTL;MÉTROPOLE;MALAISIE;ASIE;12380;129402181,79;8573;89613569;380,7;3978861,279;26
200001;INTL;MET_INTL;MÉTROPOLE;MALI;AFRIQUE;12065;49132095,7;10661;43532710;140,4;559938,57;145
200001;INTL;MET_INTL;MÉTROPOLE;MAROC;AFRIQUE;155756;295667531,64;133604;253251118;2215,2;4241641,364;1405
200001;INTL;MET_INTL;MÉTROPOLE;MAURICE;AFRIQUE;34350;324844261,77;32281;305281417;206,9;1956284,477;122
200001;INTL;MET_INTL;MÉTROPOLE;MEXIQUE;AMÉRIQUE;35929;330611310,42;20008;183991322;1592,1;14661998,842;137
200001;INTL;MET_INTL;MÉTROPOLE;MONACO;EUROPE;7456;133177;7456;133177;0;0;2964
200001;INTL;MET_INTL;MÉTROPOLE;NIGERIA;AFRIQUE;7758;37174425,12;6758;32341869;100;483255,612;84
200001;INTL;MET_INTL;MÉTROPOLE;NORVÈGE;EUROPE;18248;24509754,23;16413;22088498;183,5;242125,623;338
200001;INTL;MET_INTL;MÉTROPOLE;OMAN;ASIE;5071;28316799,04;2702;15087968;236,9;1322883,104;21
200001;INTL;MET_INTL;MÉTROPOLE;PAKISTAN;ASIE;7920;48507724,9;2932;17964364;498,8;3054336,09;86
200001;INTL;MET_INTL;MÉTROPOLE;PAYS-BAS;EUROPE;131898;74194865,86;128117;72165204;378,1;202966,186;2860
200001;INTL;MET_INTL;MÉTROPOLE;PAYS-BAS (CARAÏBES);AMÉRIQUE;21143;142483937,27;18067;121771585;307,6;2071235,227;111
200001;INTL;MET_INTL;MÉTROPOLE;PHILIPPINES;ASIE;27490;300181512,68;4344;50225328;2314,6;24995618,468;55
200001;INTL;MET_INTL;MÉTROPOLE;POLOGNE;EUROPE;20130;26857303,19;19783;26391299;34,7;46600,419;334
200001;INTL;MET_INTL;MÉTROPOLE;PORTUGAL;EUROPE;128315;176698413,4;115175;158457810;1313,8;1824060,34;1776
