ANMOIS;LSN_SEG;LSN_FSC;LSN_1;LSN_2;LSN_2_CONT;LSN_PEQ;LSN_PEQKT;LSN_PAX;LSN_PKT;LSN_FRP;LSN_TKT;LSN_DRT
202301;INTL;MET_INTL;MÉTROPOLE;AFRIQUE DU SUD;AFRIQUE;32384;288451116,62;24304;216985442;808;7146567,462;93
202301;INTL;MET_INTL;MÉTROPOLE;AFRIQUE_AUTRE;AFRIQUE;23358;120496655;21104;109622420;225,4;1087423,5;374
202301;INTL;MET_INTL;MÉTROPOLE;ALBANIE;EUROPE;13026;16952004;13026;16952004;0;0;86
202301;INTL;MET_INTL;MÉTROPOLE;ALGÉRIE;AFRIQUE;355323;440277321,67;346278;428493407;904,5;1178391,467;3123
202301;INTL;MET_INTL;MÉTROPOLE;ALLEMAGNE;EUROPE;666670;441857137,48;403710;274725163;26295,9;16713197,448;6042
202301;INTL;MET_INTL;MÉTROPOLE;AMÉRIQUE_AUTRE;AMÉRIQUE;4381;31726425,18;3907;28235905;47,4;349052,018;28
202301;INTL;MET_INTL;MÉTROPOLE;ANGOLA;AFRIQUE;5804;37879840,7;4914;32068764;89;581107,67;34
202301;INTL;MET_INTL;MÉTROPOLE;ARABIE SAOUDITE;ASIE;44290;199768412,6;33883;152539639;1040,7;4722877,36;203
202301;INTL;MET_INTL;MÉTROPOLE;ARGENTINE;AMÉRIQUE;25896;287778580,71;18934;210413542;696,2;7736503,871;63
202301;INTL;MET_INTL;MÉTROPOLE;ARMÉNIE;EUROPE;7893;26740220,96;7881;26698775;1,2;4144,596;69
202301;INTL;MET_INTL;MÉTROPOLE;ASIE_AUTRE;ASIE;7604;51903607,24;7078;48327376;52,6;357623,124;56
202301;INTL;MET_INTL;MÉTROPOLE;AUTRICHE;EUROPE;86499;85284356,59;80833;79411510;566,6;587284,659;888
202301;INTL;MET_INTL;MÉTROPOLE;BAHREÏN;ASIE;10163;49053759,99;9604;46358508;55,9;269525,199;62
202301;INTL;MET_INTL;MÉTROPOLE;BELGIQUE;EUROPE;130291;86847535,95;103909;74828922;2638;1201861,395;1277
202301;INTL;MET_INTL;MÉTROPOLE;BENIN;AFRIQUE;17656;83679386,74;14208;67349463;344,8;1632992,374;88
202301;INTL;MET_INTL;MÉTROPOLE;BOSNIE-HERZÉGOVINE;EUROPE;8819;7825466,26;8807;7815101;1,2;1036,526;61
202301;INTL;MET_INTL;MÉTROPOLE;BRÉSIL;AMÉRIQUE;93890;858745827,53;74406;679619823;1948,4;17912600,453;289
202301;INTL;MET_INTL;MÉTROPOLE;BULGARIE;EUROPE;20315;33371821,36;19787;32444987;52,8;92683,436;215
202301;INTL;MET_INTL;MÉTROPOLE;BURKINA FASO;AFRIQUE;8787;35644231,22;5565;22805350;322,2;1283888,122;55
202301;INTL;MET_INTL;MÉTROPOLE;CAMEROUN;AFRIQUE;24270;122821788,62;18790;95431668;548;2739012,062;111
202301;INTL;MET_INTL;MÉTROPOLE;CANADA;AMÉRIQUE;159334;923433108;135018;781516717;2431,6;14191639,1;470
202301;INTL;MET_INTL;MÉTROPOLE;CHILI;AMÉRIQUE;28076;328093915,66;23615;275964890;446,1;5212902,566;122
202301;INTL;MET_INTL;MÉTROPOLE;CHINE;ASIE;60426;554929615,26;13252;118889671;4717,4;43603994,426;207
202301;INTL;MET_INTL;MÉTROPOLE;CHYPRE;EUROPE;7935;22612248,12;7934;22610219;0,1;202,912;129
202301;INTL;MET_INTL;MÉTROPOLE;COLOMBIE;AMÉRIQUE;18698;161824687,8;15597;134992803;310,1;2683188,48;63
202301;INTL;MET_INTL;MÉTROPOLE;CONGO-BRAZZAVILLE (RÉP.);AFRIQUE;11711;70920297,2;9483;57433838;222,8;1348645,92;102
202301;INTL;MET_INTL;MÉTROPOLE;CONGO-KINSHASA (RÉP. DÉM.);AFRIQUE;10837;65816466,98;9144;55540656;169,3;1027581,098;61
202301;INTL;MET_INTL;MÉTROPOLE;CORÉE DU SUD;ASIE;66759;596623175,49;42697;381583137;2406,2;21504003,849;192
202301;INTL;MET_INTL;MÉTROPOLE;COSTA RICA;AMÉRIQUE;16336;146127935,15;13464;120435480;287,2;2569245,515;44
202301;INTL;MET_INTL;MÉTROPOLE;"CÔTE D'IVOIRE";AFRIQUE;50748;248075125,59;37536;183804611;1321,2;6427051,459;175
202301;INTL;MET_INTL;MÉTROPOLE;CROATIE;EUROPE;16675;16974611,4;16393;16670775;28,2;30383,64;169
202301;INTL;MET_INTL;MÉTROPOLE;CUBA;AMÉRIQUE;14439;111856066,61;12904;99967288;153,5;1188877,861;46
202301;INTL;MET_INTL;MÉTROPOLE;DANEMARK;EUROPE;89854;93916862,56;82882;87219132;697,2;669773,056;774
202301;INTL;MET_INTL;MÉTROPOLE;DOMINICAINE (RÉP.);AMÉRIQUE;46318;328589386,7;43298;307048956;302;2154043,07;147
202301;INTL;MET_INTL;MÉTROPOLE;EGYPTE;AFRIQUE;74961;245956808,99;61201;201779313;1376;4417749,599;368
202301;INTL;MET_INTL;MÉTROPOLE;EMIRATS ARABES UNIS;ASIE;231613;1202527038,19;150088;777106241;8152,5;42542079,719;618
202301;INTL;MET_INTL;MÉTROPOLE;ESPAGNE;EUROPE;925436;1083328970,74;899249;1059170666;2618,7;2415830,474;7011
202301;INTL;MET_INTL;MÉTROPOLE;ESTONIE;EUROPE;5674;10403764,43;5599;10266157;7,5;13760,743;73
202301;INTL;MET_INTL;MÉTROPOLE;ETATS-UNIS;AMÉRIQUE;774614;5351511830,61;528770;3655697563;24584,4;169581426,761;2844
202301;INTL;MET_INTL;MÉTROPOLE;ETHIOPIE;AFRIQUE;26543;146304529,08;20082;110502268;646,1;3580226,108;88
202301;INTL;MET_INTL;MÉTROPOLE;EUROPE_AUTRE;EUROPE;1122;471119,98;1110;454703;1,2;1641,698;493
202301;INTL;MET_INTL;MÉTROPOLE;FINLANDE;EUROPE;68970;142530768,57;63391;131966662;557,9;1056410,657;654
202301;INTL;MET_INTL;MÉTROPOLE;GABON;AFRIQUE;10505;57191343,16;8850;48179400;165,5;901194,316;47
202301;INTL;MET_INTL;MÉTROPOLE;GEORGIE;EUROPE;15957;53556103,3;5161;17170921;1079,6;3638518,23;70
202301;INTL;MET_INTL;MÉTROPOLE;GHANA;AFRIQUE;5037;24370796,06;4324;20919512;71,3;345128,406;59
202301;INTL;MET_INTL;MÉTROPOLE;GRÈCE;EUROPE;59670;122537636,6;54097;110776370;557,3;1176126,66;430
202301;INTL;MET_INTL;MÉTROPOLE;GUINÉE (CONAKRY);AFRIQUE;9181;42596304;8578;39801864;60,3;279444;127
202301;INTL;MET_INTL;MÉTROPOLE;HONG KONG (CHINE);ASIE;68235;655060095;17746;170361855;5048,9;48469824;127
202301;INTL;MET_INTL;MÉTROPOLE;HONGRIE;EUROPE;68098;80310497,88;62635;73485993;546,3;682450,488;447
202301;INTL;MET_INTL;MÉTROPOLE;INDE;ASIE;132361;924397516,7;85559;599685567;4680,2;32471194,97;363
202301;INTL;MET_INTL;MÉTROPOLE;IRLANDE;EUROPE;155182;142391131,93;148915;137294061;626,7;509707,093;1205
202301;INTL;MET_INTL;MÉTROPOLE;ISLANDE;EUROPE;23523;52840123,56;21743;48848631;178;399149,256;147
202301;INTL;MET_INTL;MÉTROPOLE;ISRAËL;ASIE;124781;402380090,4;104332;335146902;2044,8;6723318,84;656
202301;INTL;MET_INTL;MÉTROPOLE;ITALIE;EUROPE;768098;668500146,21;719628;635085114;4847;3341503,221;6324
202301;INTL;MET_INTL;MÉTROPOLE;JAPON;ASIE;73837;716778640,64;39545;383770585;3429,2;33300805,564;227
202301;INTL;MET_INTL;MÉTROPOLE;JORDANIE;ASIE;16793;56452155,02;16118;54167256;67,5;228489,902;120
202301;INTL;MET_INTL;MÉTROPOLE;KENYA;AFRIQUE;34620;225096249,08;23399;152140298;1122,1;7295595,108;143
202301;INTL;MET_INTL;MÉTROPOLE;KOSOVO;EUROPE;46487;55690934,82;46453;55650694;3,4;4024,082;338
202301;INTL;MET_INTL;MÉTROPOLE;KOWEÏT;ASIE;13477;59147898,88;11115;48781432;236,2;1036646,688;71
202301;INTL;MET_INTL;MÉTROPOLE;LETTONIE;EUROPE;11626;19444574,64;10750;17978385;87,6;146618,964;145
202301;INTL;MET_INTL;MÉTROPOLE;LIBAN;ASIE;43029;136764362,92;39101;124226541;392,8;1253782,192;261
202301;INTL;MET_INTL;MÉTROPOLE;LITUANIE;EUROPE;13304;22456398,48;12694;21461190;61;99520,848;106
202301;INTL;MET_INTL;MÉTROPOLE;LUXEMBOURG;EUROPE;20727;11966405,65;20727;11966392;0;1,365;370
202301;INTL;MET_INTL;MÉTROPOLE;MACÉDOINE DU NORD;EUROPE;16986;23012205;16986;23012205;0;0;105
202301;INTL;MET_INTL;MÉTROPOLE;MADAGASCAR;AFRIQUE;15967;139830928,64;14188;124258504;177,9;1557242,464;54
202301;INTL;MET_INTL;MÉTROPOLE;MALI;AFRIQUE;20305;84773959,5;18404;76836700;190,1;793725,95;63
202301;INTL;MET_INTL;MÉTROPOLE;MALTE;EUROPE;32858;52535516,71;30540;49664604;231,8;287091,271;371
202301;INTL;MET_INTL;MÉTROPOLE;MAROC;AFRIQUE;580583;1056158328,38;572991;1041844891;759,2;1431343,738;4300
202301;INTL;MET_INTL;MÉTROPOLE;MAURICE;AFRIQUE;67429;637004955,59;58721;554662831;870,8;8234212,459;178
202301;INTL;MET_INTL;MÉTROPOLE;MAURITANIE;AFRIQUE;5062;19010436,61;3853;14412709;120,9;459772,761;44
202301;INTL;MET_INTL;MÉTROPOLE;MEXIQUE;AMÉRIQUE;102068;904520565,73;78685;689850194;2338,3;21467037,173;271
202301;INTL;MET_INTL;MÉTROPOLE;MOLDAVIE;EUROPE;9709;19100270,9;9660;19003603;4,9;9666,79;86
202301;INTL;MET_INTL;MÉTROPOLE;NIGER;AFRIQUE;5730;21928493,13;3217;12709044;251,3;921944,913;38
202301;INTL;MET_INTL;MÉTROPOLE;NIGERIA;AFRIQUE;19977;93274050,17;17084;79622579;289,3;1365147,117;110
202301;INTL;MET_INTL;MÉTROPOLE;NORVÈGE;EUROPE;38598;55250911,89;35654;51247692;294,4;400321,989;313
202301;INTL;MET_INTL;MÉTROPOLE;OMAN;ASIE;15312;85501429,28;11465;64018832;384,7;2148259,728;50
202301;INTL;MET_INTL;MÉTROPOLE;PANAMA;AMÉRIQUE;18985;164592493,8;17044;147771480;194,1;1682101,38;62
202301;INTL;MET_INTL;MÉTROPOLE;PAYS-BAS;EUROPE;174540;111427118,69;163679;107179591;1086,1;424752,769;1857
202301;INTL;MET_INTL;MÉTROPOLE;PAYS-BAS (CARAÏBES);AMÉRIQUE;20176;136132082,77;18542;125108092;163,4;1102399,077;95
202301;INTL;MET_INTL;MÉTROPOLE;PÉROU;AMÉRIQUE;21066;216706867,83;16672;171504864;439,4;4520200,383;62
202301;INTL;MET_INTL;MÉTROPOLE;POLOGNE;EUROPE;138738;180256509,67;122738;160300014;1599,9;1995649,567;1059
202301;INTL;MET_INTL;MÉTROPOLE;PORTUGAL;EUROPE;516268;682734376,01;507296;670425267;897,2;1230910,901;3840
202301;INTL;MET_INTL;MÉTROPOLE;QATAR;ASIE;95091;470371843,23;50381;250846500;4470,9;21952534,323;278
202301;INTL;MET_INTL;MÉTROPOLE;ROUMANIE;EUROPE;103183;175524456,15;97653;165317237;553;1020721,915;711
202301;INTL;MET_INTL;MÉTROPOLE;ROYAUME-UNI;EUROPE;780773;540202129,81;725053;512853061;5571,9;2734906,881;7223
202301;INTL;MET_INTL;MÉTROPOLE;SÉNÉGAL;AFRIQUE;58047;243862077,41;45123;189579439;1292,4;5428263,841;220
202301;INTL;MET_INTL;MÉTROPOLE;SERBIE;EUROPE;35635;45732424,99;35466;45490347;16,9;24207,799;283
202301;INTL;MET_INTL;MÉTROPOLE;SINGAPOUR;ASIE;67032;719581781;43855;470780980;2317,7;24880080,1;203
202301;INTL;MET_INTL;MÉTROPOLE;SLOVÉNIE;EUROPE;6811;6434273,9;6360;6007493;45,1;42678,09;148
202301;INTL;MET_INTL;MÉTROPOLE;SRI LANKA;ASIE;13146;111653309,43;9241;78483813;390,5;3316949,643;55
202301;INTL;MET_INTL;MÉTROPOLE;SUÈDE;EUROPE;73419;110903684,01;65235;99847339;818,4;1105634,501;688
202301;INTL;MET_INTL;MÉTROPOLE;SUISSE;EUROPE;205215;90838929,62;200781;89063770;443,4;177515,962;3048
202301;INTL;MET_INTL;MÉTROPOLE;TAIWAN;ASIE;25552;250299751,12;19783;193794268;576,9;5650548,312;62
202301;INTL;MET_INTL;MÉTROPOLE;TCHÉQUIE;EUROPE;60915;53635924,41;55511;48780002;540,4;485592,241;538
202301;INTL;MET_INTL;MÉTROPOLE;THAÏLANDE;ASIE;51970;491529979;39524;373820440;1244,6;11770953,9;122
202301;INTL;MET_INTL;MÉTROPOLE;TOGO;AFRIQUE;11854;56544247,8;8735;41665950;311,9;1487829,78;62
202301;INTL;MET_INTL;MÉTROPOLE;TUNISIE;AFRIQUE;232376;321063595,27;221383;306731351;1099,3;1433224,427;1642
202301;INTL;MET_INTL;MÉTROPOLE;TURQUIE;EUROPE;292134;621679358,07;253610;537900362;3852,4;8377899,607;1843
202301;INTL;MET_INTL;MÉTROPOLE;VIET NAM;ASIE;40208;386145814,68;30371;292704936;983,7;9344087,868;114
202301;INTL;OM_INTL;OUTRE-MER;AFRIQUE_AUTRE;AFRIQUE;8655;15963677,08;8474;15572224;18,1;39145,308;143
202301;INTL;OM_INTL;OUTRE-MER;ALLEMAGNE;EUROPE;5897;43001948;5897;43001948;0;0;24
202301;INTL;OM_INTL;OUTRE-MER;AMÉRIQUE_AUTRE;AMÉRIQUE;6483;6490402,12;6422;6480680;6,1;972,212;901
202301;INTL;OM_INTL;OUTRE-MER;ASIE_AUTRE;ASIE;6787;39494770,38;5989;34494359;79,8;500041,138;35
202301;INTL;OM_INTL;OUTRE-MER;AUSTRALIE;OCÉANIE;19336;34722649,84;18628;33337152;70,8;138549,784;122
202301;INTL;OM_INTL;OUTRE-MER;CANADA;AMÉRIQUE;22131;74160545,04;21947;73943671;18,3;21687,404;201
202301;INTL;OM_INTL;OUTRE-MER;ETATS-UNIS;AMÉRIQUE;38981;206379776,68;36503;190725328;247,8;1565444,868;1216
202301;INTL;OM_INTL;OUTRE-MER;EUROPE_AUTRE;EUROPE;3685;25780968,4;3541;24770720;14,4;101024,84;30
202301;INTL;OM_INTL;OUTRE-MER;ITALIE;EUROPE;6984;51637704;6984;51637704;0;0;24
202301;INTL;OM_INTL;OUTRE-MER;JAPON;ASIE;9057;63244542,19;8395;58622285;66,2;462225,719;34
202301;INTL;OM_INTL;OUTRE-MER;MADAGASCAR;AFRIQUE;16167;13199033,47;16043;13093932;12,4;10510,147;259
202301;INTL;OM_INTL;OUTRE-MER;MAURICE;AFRIQUE;78364;18659648,84;76266;18173175;209,8;48647,384;538
202301;INTL;OM_INTL;OUTRE-MER;NLLE ZÉLANDE;OCÉANIE;13930;41908370,55;13077;38698026;85,3;321034,455;96
202301;INTL;OM_INTL;OUTRE-MER;OCÉANIE_AUTRE;OCÉANIE;5580;3700237,66;5515;3636863;6,5;6337,466;77
202301;INTL;OM_INTL;OUTRE-MER;PAYS-BAS (CARAÏBES);AMÉRIQUE;15566;739045,27;15512;733812;5,4;523,327;2690
202301;INTL;OM_INTL;OUTRE-MER;SINGAPOUR;ASIE;8851;64009708,8;8219;59439808;63,2;456990,08;35
202301;NAT;MET_OM;MÉTROPOLE;OUTRE-MER;(INTÉRIEUR);511689;4067688004,14;461925;3648176223;4976,4;41951178,114;1370
202301;NAT;MET_RAD;PARIS;PROVINCE;(INTÉRIEUR);950140;580174793,44;910119;557535542;4002,1;2263925,144;8914
202301;NAT;MET_TRA;PROVINCE;PROVINCE;(INTÉRIEUR);515414;282532855,29;488862;270394486;2655,2;1213836,929;7557
202301;NAT;OM_OM;OUTRE-MER;OUTRE-MER;(INTÉRIEUR);197583;109179644,64;193372;105442324;421;373732,064;7609
202302;INTL;MET_INTL;MÉTROPOLE;AFRIQUE DU SUD;AFRIQUE;30544;271838471,52;21707;193660125;883,7;7817834,652;83
202302;INTL;MET_INTL;MÉTROPOLE;AFRIQUE_AUTRE;AFRIQUE;30859;150425608,66;25778;126463892;508,1;2396171,666;457
202302;INTL;MET_INTL;MÉTROPOLE;ALBANIE;EUROPE;10871;14046615;10871;14046615;0;0;70
202302;INTL;MET_INTL;MÉTROPOLE;ALGÉRIE;AFRIQUE;363343;447242895,29;352537;433185050;1080,5;1405784,529;2986
202302;INTL;MET_INTL;MÉTROPOLE;ALLEMAGNE;EUROPE;651304;434192365;412309;286095877;23899,4;14809648,8;5744
