ANMOIS;LSN_SEG;LSN_FSC;LSN_1;LSN_2;LSN_2_CONT;LSN_PEQ;LSN_PEQKT;LSN_PAX;LSN_PKT;LSN_FRP;LSN_TKT;LSN_DRT
199601;INTL;MET_INTL;MÉTROPOLE;AFRIQUE DU SUD;AFRIQUE;21181;187921236,43;10307;91699183;1087,4;9622205,343;102
199601;INTL;MET_INTL;MÉTROPOLE;AFRIQUE_AUTRE;AFRIQUE;50751;294700275,3;30173;176265160;2057,6;11843511,53;466
199601;INTL;MET_INTL;MÉTROPOLE;ALGÉRIE;AFRIQUE;70384;67952576,98;67250;65148993;313,4;280358,398;489
199601;INTL;MET_INTL;MÉTROPOLE;ALLEMAGNE;EUROPE;298343;166715102,15;259457;148370924;3888,6;1834417,815;7180
199601;INTL;MET_INTL;MÉTROPOLE;AMÉRIQUE_AUTRE;AMÉRIQUE;11575;114018599,11;8024;74276432;355,1;3974216,711;112
199601;INTL;MET_INTL;MÉTROPOLE;ARABIE SAOUDITE;ASIE;18534;84939850,59;7576;34590601;1095,8;5034924,959;150
199601;INTL;MET_INTL;MÉTROPOLE;ARGENTINE;AMÉRIQUE;17258;191770595,46;6806;75635078;1045,2;11613551,746;78
199601;INTL;MET_INTL;MÉTROPOLE;ASIE_AUTRE;ASIE;17338;79441643,23;10397;48550335;694,1;3089130,823;217
199601;INTL;MET_INTL;MÉTROPOLE;AUTRICHE;EUROPE;35574;35223761,33;33632;33221420;194,2;200234,133;947
199601;INTL;MET_INTL;MÉTROPOLE;BELGIQUE;EUROPE;81843;38199085,95;71584;33103663;1025,8;509542,295;2407
199601;INTL;MET_INTL;MÉTROPOLE;BENIN;AFRIQUE;5552;26356765,24;3299;15663652;225,3;1069311,324;36
199601;INTL;MET_INTL;MÉTROPOLE;BRÉSIL;AMÉRIQUE;30408;283403343,54;16660;154980710;1374,8;12842263,354;250
199601;INTL;MET_INTL;MÉTROPOLE;BURKINA FASO;AFRIQUE;11032;43854644,81;4374;17924652;665,8;2592999,281;87
199601;INTL;MET_INTL;MÉTROPOLE;CAMEROUN;AFRIQUE;17288;87301003,65;8646;43777334;864,2;4352366,965;79
199601;INTL;MET_INTL;MÉTROPOLE;CANADA;AMÉRIQUE;99487;566350379,28;51913;294789038;4757,4;27156134,128;296
199601;INTL;MET_INTL;MÉTROPOLE;CHINE;ASIE;17516;146928286,9;8219;68496530;929,7;7843175,69;82
199601;INTL;MET_INTL;MÉTROPOLE;COLOMBIE;AMÉRIQUE;10268;88872518,58;5713;49446015;455,5;3942650,358;62
199601;INTL;MET_INTL;MÉTROPOLE;CORÉE DU SUD;ASIE;27388;244905947,11;15936;142492872;1145,2;10241307,511;78
199601;INTL;MET_INTL;MÉTROPOLE;"CÔTE D'IVOIRE";AFRIQUE;23930;116236867,29;16245;78918816;768,5;3731805,129;180
199601;INTL;MET_INTL;MÉTROPOLE;CUBA;AMÉRIQUE;10886;84088681,17;9550;73762678;133,6;1032600,317;56
199601;INTL;MET_INTL;MÉTROPOLE;DANEMARK;EUROPE;40047;41721302,68;36749;38429131;329,8;329217,168;722
199601;INTL;MET_INTL;MÉTROPOLE;DOMINICAINE (RÉP.);AMÉRIQUE;12492;91003213,89;11971;87257603;52,1;374561,089;50
199601;INTL;MET_INTL;MÉTROPOLE;EGYPTE;AFRIQUE;38011;125239843,52;26211;87349684;1180;3789015,952;288
199601;INTL;MET_INTL;MÉTROPOLE;EMIRATS ARABES UNIS;ASIE;29815;155458724,33;10821;56107071;1899,4;9935165,333;307
199601;INTL;MET_INTL;MÉTROPOLE;ESPAGNE;EUROPE;201502;263724103,53;193280;255121604;822,2;860249,953;4234
199601;INTL;MET_INTL;MÉTROPOLE;ETATS-UNIS;AMÉRIQUE;452247;3143701966,83;228809;1586972848;22343,8;155672911,883;2325
199601;INTL;MET_INTL;MÉTROPOLE;EUROPE_AUTRE;EUROPE;21588;37728456,79;19337;33251445;225;447701,179;423
199601;INTL;MET_INTL;MÉTROPOLE;FINLANDE;EUROPE;12211;23226849,66;11223;21354150;98,8;187269,966;182
199601;INTL;MET_INTL;MÉTROPOLE;GABON;AFRIQUE;12475;67383054,02;7495;40371902;498;2701115,202;72
199601;INTL;MET_INTL;MÉTROPOLE;GRÈCE;EUROPE;26252;54799238,45;22442;46821033;381;797820,545;238
199601;INTL;MET_INTL;MÉTROPOLE;HONG KONG (CHINE);ASIE;60397;579921928,53;23827;228739200;3657;35118272,853;172
