ANMOIS;LSN_SEG;LSN_FSC;LSN_1;LSN_2;LSN_2_CONT;LSN_PEQ;LSN_PEQKT;LSN_PAX;LSN_PKT;LSN_FRP;LSN_TKT;LSN_DRT
199101;INTL;MET_INTL;MÉTROPOLE;AFRIQUE DU SUD;AFRIQUE;10610;92777451,07;5094;44667511;551,6;4810994,007;55
199101;INTL;MET_INTL;MÉTROPOLE;AFRIQUE_AUTRE;AFRIQUE;56576;316965286,05;32911;183818265;2366,5;13314702,105;575
199101;INTL;MET_INTL;MÉTROPOLE;ALGÉRIE;AFRIQUE;144820;172834748,1;136756;162447174;806,4;1038757,41;1102
199101;INTL;MET_INTL;MÉTROPOLE;ALLEMAGNE;EUROPE;187945;106387572,12;162918;91957489;2502,5;1443008,312;5318
199101;INTL;MET_INTL;MÉTROPOLE;AMÉRIQUE_AUTRE;AMÉRIQUE;15383;129210099,83;10086;81358624;529,7;4785147,583;136
199101;INTL;MET_INTL;MÉTROPOLE;ARABIE SAOUDITE;ASIE;19762;90366602,17;6957;31585364;1280,4;5878123,817;117
199101;INTL;MET_INTL;MÉTROPOLE;ARGENTINE;AMÉRIQUE;8281;91895856,04;5504;61065056;277,7;3083080,004;59
199101;INTL;MET_INTL;MÉTROPOLE;ASIE_AUTRE;ASIE;25198;183266907,57;16171;116284892;902,7;6698201,557;249
199101;INTL;MET_INTL;MÉTROPOLE;AUTRICHE;EUROPE;22641;22656100,38;21375;21352179;126,6;130392,138;489
199101;INTL;MET_INTL;MÉTROPOLE;BELGIQUE;EUROPE;41458;18792570,17;34940;16188166;651,8;260440,417;1790
199101;INTL;MET_INTL;MÉTROPOLE;BRÉSIL;AMÉRIQUE;25371;228750463,95;16262;146926233;910,8;8182423,095;236
199101;INTL;MET_INTL;MÉTROPOLE;BURKINA FASO;AFRIQUE;15227;59897399,71;3417;14002866;1181;4589453,371;75
199101;INTL;MET_INTL;MÉTROPOLE;CAMEROUN;AFRIQUE;15494;77589832,49;8324;41603908;717;3598592,449;76
199101;INTL;MET_INTL;MÉTROPOLE;CANADA;AMÉRIQUE;57832;329720449,44;27015;154773256;3081,7;17494719,344;373
199101;INTL;MET_INTL;MÉTROPOLE;CHILI;AMÉRIQUE;5442;63593692,82;1439;16816154;400,3;4677753,882;33
199101;INTL;MET_INTL;MÉTROPOLE;CHINE;ASIE;5379;45215555,48;2112;17673640;326,7;2754191,548;34
199101;INTL;MET_INTL;MÉTROPOLE;COLOMBIE;AMÉRIQUE;10747;93009237,38;3256;28180680;749,1;6482855,738;53
199101;INTL;MET_INTL;MÉTROPOLE;CORÉE DU SUD;ASIE;18652;166707334,42;11159;99743823;749,3;6696351,142;56
199101;INTL;MET_INTL;MÉTROPOLE;"CÔTE D'IVOIRE";AFRIQUE;24300;117318500,4;13780;66585268;1051,9;5073323,24;212
199101;INTL;MET_INTL;MÉTROPOLE;DANEMARK;EUROPE;24118;25866418,2;21149;22814300;296,9;305211,82;463
