ANMOIS;LSN_SEG;LSN_FSC;LSN_1;LSN_2;LSN_2_CONT;LSN_PEQ;LSN_PEQKT;LSN_PAX;LSN_PKT;LSN_FRP;LSN_TKT;LSN_DRT
201301;INTL;MET_INTL;MÉTROPOLE;AFRIQUE DU SUD;AFRIQUE;38086;338503003,28;31566;280623608;652;5787939,528;83
201301;INTL;MET_INTL;MÉTROPOLE;AFRIQUE_AUTRE;AFRIQUE;20773;100772999,93;14259;70433254;651,4;3033974,593;242
201301;INTL;MET_INTL;MÉTROPOLE;ALGÉRIE;AFRIQUE;281224;348106318,26;263785;324211223;1743,9;2389509,526;2791
201301;INTL;MET_INTL;MÉTROPOLE;ALLEMAGNE;EUROPE;751560;496537424,77;530345;352697791;22121,4;14383963,377;8744
201301;INTL;MET_INTL;MÉTROPOLE;AMÉRIQUE_AUTRE;AMÉRIQUE;7325;54584661,95;7112;53069274;21,3;151538,795;43
201301;INTL;MET_INTL;MÉTROPOLE;ANGOLA;AFRIQUE;6540;42572846,26;4312;28140080;222,8;1443276,626;25
201301;INTL;MET_INTL;MÉTROPOLE;ARABIE SAOUDITE;ASIE;18104;82274745,84;14433;65783930;367,1;1649081,584;204
201301;INTL;MET_INTL;MÉTROPOLE;ARGENTINE;AMÉRIQUE;24643;273862326,46;17368;193010584;727,5;8085174,246;62
201301;INTL;MET_INTL;MÉTROPOLE;ASIE_AUTRE;ASIE;17677;103178351,71;10479;64662040;719,8;3851631,171;123
201301;INTL;MET_INTL;MÉTROPOLE;AUTRICHE;EUROPE;74382;74633061,62;64478;64406546;990,4;1022651,562;869
201301;INTL;MET_INTL;MÉTROPOLE;BAHREÏN;ASIE;6851;33069535,65;6065;29275755;78,6;379378,065;70
201301;INTL;MET_INTL;MÉTROPOLE;BELGIQUE;EUROPE;115860;78802705,33;99981;69499616;1587,8;930308,933;1974
201301;INTL;MET_INTL;MÉTROPOLE;BENIN;AFRIQUE;11032;52021128,84;8446;40101608;258,6;1191952,084;41
201301;INTL;MET_INTL;MÉTROPOLE;BRÉSIL;AMÉRIQUE;110590;1029813559,09;82789;770092840;2780,1;25972071,909;340
201301;INTL;MET_INTL;MÉTROPOLE;BULGARIE;EUROPE;13740;24222742,88;12938;22815344;80,2;140739,888;140
201301;INTL;MET_INTL;MÉTROPOLE;BURKINA FASO;AFRIQUE;11283;46006860;8078;33103644;320,5;1290321,6;68
201301;INTL;MET_INTL;MÉTROPOLE;CAMEROUN;AFRIQUE;26946;136795836,85;19568;99377628;737,8;3741820,885;155
