ANMOIS;LSN_SEG;LSN_FSC;LSN_1;LSN_2;LSN_2_CONT;LSN_PEQ;LSN_PEQKT;LSN_PAX;LSN_PKT;LSN_FRP;LSN_TKT;LSN_DRT
201901;INTL;MET_INTL;MÉTROPOLE;AFRIQUE DU SUD;AFRIQUE;42284;377250277,12;36847;328821824;543,7;4842845,312;106
201901;INTL;MET_INTL;MÉTROPOLE;AFRIQUE_AUTRE;AFRIQUE;23348;132450115,52;18453;105590358;489,5;2685975,752;187
201901;INTL;MET_INTL;MÉTROPOLE;ALGÉRIE;AFRIQUE;347908;428524288,61;334081;410378919;1382,7;1814536,961;3067
201901;INTL;MET_INTL;MÉTROPOLE;ALLEMAGNE;EUROPE;850390;575201852,73;607533;418769932;24285,7;15643192,073;8414
201901;INTL;MET_INTL;MÉTROPOLE;AMÉRIQUE_AUTRE;AMÉRIQUE;5318;38780160,03;5159;37636241;15,9;114391,903;27
201901;INTL;MET_INTL;MÉTROPOLE;ANGOLA;AFRIQUE;6522;42559570,04;5139;33537114;138,3;902245,604;25
201901;INTL;MET_INTL;MÉTROPOLE;ARABIE SAOUDITE;ASIE;38557;175498126,6;25798;117459239;1275,9;5803888,76;181
201901;INTL;MET_INTL;MÉTROPOLE;ARGENTINE;AMÉRIQUE;21380;237592828,36;16802;186720626;457,8;5087220,236;62
201901;INTL;MET_INTL;MÉTROPOLE;AUTRICHE;EUROPE;106529;104185380,92;98062;95407497;846,7;877788,392;1002
201901;INTL;MET_INTL;MÉTROPOLE;BAHREÏN;ASIE;5976;28849193,01;4679;22585533;129,7;626366,001;62
201901;INTL;MET_INTL;MÉTROPOLE;BELGIQUE;EUROPE;170666;113872415,12;142906;99058417;2775,9;1481399,812;2024
201901;INTL;MET_INTL;MÉTROPOLE;BENIN;AFRIQUE;8412;39943309,68;7478;35505544;93,4;443776,568;43
201901;INTL;MET_INTL;MÉTROPOLE;BIÉLORUSSIE;EUROPE;5693;10462814,62;5617;10324064;7,6;13875,062;74
201901;INTL;MET_INTL;MÉTROPOLE;BRÉSIL;AMÉRIQUE;120623;1111842355,87;92642;850356222;2798,1;26148613,387;322
201901;INTL;MET_INTL;MÉTROPOLE;BULGARIE;EUROPE;12796;21668315,84;12427;21020984;36,9;64733,184;103
201901;INTL;MET_INTL;MÉTROPOLE;BURKINA FASO;AFRIQUE;8976;36661801,96;6689;27409696;228,7;925210,596;68
201901;INTL;MET_INTL;MÉTROPOLE;CAMEROUN;AFRIQUE;22615;114851823,77;18562;94277278;405,3;2057454,577;112
201901;INTL;MET_INTL;MÉTROPOLE;CANADA;AMÉRIQUE;159438;922989986,44;127176;736997010;3226,2;18599297,644;433
201901;INTL;MET_INTL;MÉTROPOLE;CAP VERT;AFRIQUE;9346;39940426,8;9334;39890918;1,2;4950,88;87
201901;INTL;MET_INTL;MÉTROPOLE;CHILI;AMÉRIQUE;26637;311278462,82;22221;259674606;441,6;5160385,682;62
201901;INTL;MET_INTL;MÉTROPOLE;CHINE;ASIE;305500;2727137190,31;179150;1598588049;12635;112854914,131;848
201901;INTL;MET_INTL;MÉTROPOLE;COLOMBIE;AMÉRIQUE;19237;166499610,45;16027;138713685;321;2778592,545;62
201901;INTL;MET_INTL;MÉTROPOLE;CONGO-BRAZZAVILLE (RÉP.);AFRIQUE;11156;67581423,8;8805;53336714;235,1;1424470,98;76
201901;INTL;MET_INTL;MÉTROPOLE;CORÉE DU SUD;ASIE;84857;758073763,15;49034;438216858;3582,3;31985690,515;188
201901;INTL;MET_INTL;MÉTROPOLE;COSTA RICA;AMÉRIQUE;13807;123502809,95;13152;117644640;65,5;585816,995;36
201901;INTL;MET_INTL;MÉTROPOLE;"CÔTE D'IVOIRE";AFRIQUE;40400;197856020,06;32626;159811469;777,4;3804455,106;193
201901;INTL;MET_INTL;MÉTROPOLE;CROATIE;EUROPE;13708;14348488,2;12579;13130097;112,9;121839,12;158
201901;INTL;MET_INTL;MÉTROPOLE;CUBA;AMÉRIQUE;51491;398488783,31;47965;371214153;352,6;2727463,031;140
