ANMOIS;LSN_SEG;LSN_FSC;LSN_1;LSN_2;LSN_2_CONT;LSN_PEQ;LSN_PEQKT;LSN_PAX;LSN_PKT;LSN_FRP;LSN_TKT;LSN_DRT
200301;INTL;MET_INTL;MÉTROPOLE;AFRIQUE DU SUD;AFRIQUE;34972;305868348,02;26410;230981860;856,2;7488648,802;100
200301;INTL;MET_INTL;MÉTROPOLE;AFRIQUE_AUTRE;AFRIQUE;25667;132925573,92;19466;100736300;620,1;3218927,392;240
200301;INTL;MET_INTL;MÉTROPOLE;ALGÉRIE;AFRIQUE;147448;178815033,13;136915;165552697;1053,3;1326233,613;1613
200301;INTL;MET_INTL;MÉTROPOLE;ALLEMAGNE;EUROPE;502096;301911725,13;401593;243849844;10050,2;5806188,113;10173
200301;INTL;MET_INTL;MÉTROPOLE;AMÉRIQUE_AUTRE;AMÉRIQUE;2571;25519178,73;701;4977564;187;2054161,473;18
200301;INTL;MET_INTL;MÉTROPOLE;ARABIE SAOUDITE;ASIE;27913;124309557,99;16640;72167680;1127,3;5214187,799;193
200301;INTL;MET_INTL;MÉTROPOLE;ARGENTINE;AMÉRIQUE;17981;199829743,06;10111;112363543;787;8746620,006;104
200301;INTL;MET_INTL;MÉTROPOLE;ASIE_AUTRE;ASIE;20725;128356602,59;9790;64220169;1093,5;6413643,359;136
200301;INTL;MET_INTL;MÉTROPOLE;AUTRICHE;EUROPE;45694;44654517,4;44939;43884469;75,5;77004,84;1021
200301;INTL;MET_INTL;MÉTROPOLE;BAHREÏN;ASIE;10116;48827615,04;6225;30048075;389,1;1877954,004;36
200301;INTL;MET_INTL;MÉTROPOLE;BELGIQUE;EUROPE;84925;51927618,19;54638;37337440;3028,7;1459017,819;1894
200301;INTL;MET_INTL;MÉTROPOLE;BENIN;AFRIQUE;11030;52370297,56;8274;39284952;275,6;1308534,556;45
200301;INTL;MET_INTL;MÉTROPOLE;BRÉSIL;AMÉRIQUE;79346;740255016,83;54218;505716612;2512,8;23453840,483;419
200301;INTL;MET_INTL;MÉTROPOLE;BULGARIE;EUROPE;6149;10844187,49;5520;9654659;62,9;118952,849;86
200301;INTL;MET_INTL;MÉTROPOLE;BURKINA FASO;AFRIQUE;15455;62862973,95;9250;37454132;620,5;2540884,195;93
200301;INTL;MET_INTL;MÉTROPOLE;CAMEROUN;AFRIQUE;24329;122650156,74;16423;83167151;790,6;3948300,574;175
200301;INTL;MET_INTL;MÉTROPOLE;CANADA;AMÉRIQUE;99202;563149315,81;64853;367581021;3434,8;19556829,481;327
200301;INTL;MET_INTL;MÉTROPOLE;CHILI;AMÉRIQUE;10016;117052468,42;7188;83998968;282,8;3305350,042;61
200301;INTL;MET_INTL;MÉTROPOLE;CHINE;ASIE;89169;785575604,14;39940;350177056;4922,9;43539854,814;295
200301;INTL;MET_INTL;MÉTROPOLE;CHYPRE;EUROPE;6998;20830278,31;5436;16195413;156,2;463486,531;46
200301;INTL;MET_INTL;MÉTROPOLE;COLOMBIE;AMÉRIQUE;12993;112460040,75;7884;68236020;510,9;4422402,075;43
200301;INTL;MET_INTL;MÉTROPOLE;CORÉE DU SUD;ASIE;44905;401131041,78;19937;178336465;2496,8;22279457,678;124
200301;INTL;MET_INTL;MÉTROPOLE;"CÔTE D'IVOIRE";AFRIQUE;14835;72786985,8;11086;54377814;374,9;1840917,18;71
200301;INTL;MET_INTL;MÉTROPOLE;CUBA;AMÉRIQUE;38522;297350406,65;36555;282126407;196,7;1522399,965;123
200301;INTL;MET_INTL;MÉTROPOLE;DANEMARK;EUROPE;66983;69771593,71;62801;65690428;418,2;408116,571;1209
200301;INTL;MET_INTL;MÉTROPOLE;DOMINICAINE (RÉP.);AMÉRIQUE;73497;525005723,35;71887;513440118;161;1156560,535;230
200301;INTL;MET_INTL;MÉTROPOLE;EGYPTE;AFRIQUE;75793;253710626,41;55984;189978653;1980,9;6373197,341;438
200301;INTL;MET_INTL;MÉTROPOLE;EMIRATS ARABES UNIS;ASIE;99354;519925981,13;31887;166548398;6746,7;35337758,313;416
200301;INTL;MET_INTL;MÉTROPOLE;ESPAGNE;EUROPE;328657;357349281,4;300952;329772860;2770;2757642,14;6392
200301;INTL;MET_INTL;MÉTROPOLE;ETATS-UNIS;AMÉRIQUE;705473;4814722479,73;374630;2564601992;33084,3;225012048,773;2880
200301;INTL;MET_INTL;MÉTROPOLE;EUROPE_AUTRE;EUROPE;23458;53122240,19;19603;39010579;385,5;1411166,119;372
200301;INTL;MET_INTL;MÉTROPOLE;FINLANDE;EUROPE;29074;56819818,26;26568;52067596;250,6;475222,226;330
200301;INTL;MET_INTL;MÉTROPOLE;GABON;AFRIQUE;19193;104033039,6;11036;59773586;815,7;4425945,36;79
200301;INTL;MET_INTL;MÉTROPOLE;GRÈCE;EUROPE;38122;80934447,8;33421;71016435;470,1;991801,28;378
200301;INTL;MET_INTL;MÉTROPOLE;GUINÉE (CONAKRY);AFRIQUE;6849;31780520;4589;21292960;226;1048756;42
200301;INTL;MET_INTL;MÉTROPOLE;HONG KONG (CHINE);ASIE;89692;861044924;35825;343919804;5386,7;51712512;190
200301;INTL;MET_INTL;MÉTROPOLE;HONGRIE;EUROPE;21683;27356981,19;21355;26948763;32,8;40821,819;343
