ANMOIS;LSN_SEG;LSN_FSC;LSN_1;LSN_2;LSN_2_CONT;LSN_PEQ;LSN_PEQKT;LSN_PAX;LSN_PKT;LSN_FRP;LSN_TKT;LSN_DRT
202201;INTL;MET_INTL;MÉTROPOLE;AFRIQUE DU SUD;AFRIQUE;16434;143737971,66;9064;79273742;737;6446422,966;49
202201;INTL;MET_INTL;MÉTROPOLE;AFRIQUE_AUTRE;AFRIQUE;28126;148215403,36;24721;130530740;340,5;1768466,336;304
202201;INTL;MET_INTL;MÉTROPOLE;ALBANIE;EUROPE;5434;7615083;5434;7615083;0;0;43
202201;INTL;MET_INTL;MÉTROPOLE;ALGÉRIE;AFRIQUE;111070;149593251,62;103170;138871668;790;1072158,362;621
202201;INTL;MET_INTL;MÉTROPOLE;ALLEMAGNE;EUROPE;374189;261308075,26;222301;153112297;15188,7;10819577,826;5126
202201;INTL;MET_INTL;MÉTROPOLE;AMÉRIQUE_AUTRE;AMÉRIQUE;1810;13333876,48;1677;12356666;13,3;97721,048;31
202201;INTL;MET_INTL;MÉTROPOLE;ANGOLA;AFRIQUE;6039;39407908,2;4852;31663504;118,7;774440,42;27
202201;INTL;MET_INTL;MÉTROPOLE;ARABIE SAOUDITE;ASIE;24414;110478725,52;15546;70207458;886,8;4027126,752;167
202201;INTL;MET_INTL;MÉTROPOLE;ARGENTINE;AMÉRIQUE;12658;140668242,87;9275;103073075;338,3;3759516,787;39
202201;INTL;MET_INTL;MÉTROPOLE;ASIE_AUTRE;ASIE;22579;145626667,49;13446;81353311;913,3;6427335,649;168
202201;INTL;MET_INTL;MÉTROPOLE;AUTRICHE;EUROPE;39908;39321964,41;37823;37158039;208,5;216392,541;596
202201;INTL;MET_INTL;MÉTROPOLE;BELGIQUE;EUROPE;101559;63132927,56;65341;45801832;3621,8;1733109,556;1331
202201;INTL;MET_INTL;MÉTROPOLE;BENIN;AFRIQUE;10402;49387753,88;8533;40514644;186,9;887310,988;47
202201;INTL;MET_INTL;MÉTROPOLE;BRÉSIL;AMÉRIQUE;64690;587276021,85;45852;413958105;1883,8;17331791,685;210
202201;INTL;MET_INTL;MÉTROPOLE;BULGARIE;EUROPE;12846;20887631,28;12696;20625759;15;26187,228;146
202201;INTL;MET_INTL;MÉTROPOLE;BURKINA FASO;AFRIQUE;10835;43778293,3;7237;29654451;359,8;1412384,23;63
202201;INTL;MET_INTL;MÉTROPOLE;CAMEROUN;AFRIQUE;22351;113558701,69;18743;95249643;360,8;1830905,869;117
202201;INTL;MET_INTL;MÉTROPOLE;CANADA;AMÉRIQUE;106671;611476449,71;80052;459195516;2661,9;15228093,371;396
202201;INTL;MET_INTL;MÉTROPOLE;CHILI;AMÉRIQUE;16133;188542391,44;12273;143422278;386;4512011,344;82
202201;INTL;MET_INTL;MÉTROPOLE;CHINE;ASIE;89174;791105167,25;11036;97173500;7813,8;69393166,725;468
202201;INTL;MET_INTL;MÉTROPOLE;COLOMBIE;AMÉRIQUE;15938;137940252,9;12640;109399698;329,8;2854055,49;54
202201;INTL;MET_INTL;MÉTROPOLE;CONGO-BRAZZAVILLE (RÉP.);AFRIQUE;10094;61131335,75;7321;44341955;277,3;1678938,075;96
202201;INTL;MET_INTL;MÉTROPOLE;CONGO-KINSHASA (RÉP. DÉM.);AFRIQUE;7900;47986572,24;6176;37510380;172,4;1047619,224;63
202201;INTL;MET_INTL;MÉTROPOLE;CORÉE DU SUD;ASIE;23596;210887372,07;5163;46141731;1843,3;16474564,107;121
202201;INTL;MET_INTL;MÉTROPOLE;COSTA RICA;AMÉRIQUE;11815;105691791,95;10147;90765181;166,8;1492661,095;39
202201;INTL;MET_INTL;MÉTROPOLE;"CÔTE D'IVOIRE";AFRIQUE;45240;221550703,88;35334;173080424;990,6;4847027,988;197
