ANMOIS;LSN_SEG;LSN_FSC;LSN_1;LSN_2;LSN_2_CONT;LSN_PEQ;LSN_PEQKT;LSN_PAX;LSN_PKT;LSN_FRP;LSN_TKT;LSN_DRT
200801;INTL;MET_INTL;MÉTROPOLE;AFRIQUE DU SUD;AFRIQUE;46184;403928849,86;30256;264618976;1592,8;13930987,386;124
200801;INTL;MET_INTL;MÉTROPOLE;AFRIQUE_AUTRE;AFRIQUE;23068;119834561,28;19489;101309466;357,9;1852509,528;208
200801;INTL;MET_INTL;MÉTROPOLE;ALGÉRIE;AFRIQUE;194263;245513398,65;175172;219617781;1909,1;2589561,765;1875
200801;INTL;MET_INTL;MÉTROPOLE;ALLEMAGNE;EUROPE;712109;449540414,84;544321;351476015;16778,8;9806439,984;10649
200801;INTL;MET_INTL;MÉTROPOLE;AMÉRIQUE_AUTRE;AMÉRIQUE;1629;13955004,35;1015;7206500;61,4;674850,435;10
200801;INTL;MET_INTL;MÉTROPOLE;ARABIE SAOUDITE;ASIE;20876;93405840,16;14379;63357899;649,7;3004794,116;223
200801;INTL;MET_INTL;MÉTROPOLE;ARGENTINE;AMÉRIQUE;27804;308983296,01;15598;173340574;1220,6;13564272,201;80
200801;INTL;MET_INTL;MÉTROPOLE;ASIE_AUTRE;ASIE;7753;52989870,88;2030;12236400;572,3;4075347,088;27
200801;INTL;MET_INTL;MÉTROPOLE;AUTRICHE;EUROPE;75273;74970438,45;68245;67701979;702,8;726845,945;1161
200801;INTL;MET_INTL;MÉTROPOLE;BAHREÏN;ASIE;24663;119047963,11;11073;53449371;1359;6559859,211;81
200801;INTL;MET_INTL;MÉTROPOLE;BELGIQUE;EUROPE;119472;79531843,68;78345;55737854;4112,7;2379398,968;2107
200801;INTL;MET_INTL;MÉTROPOLE;BENIN;AFRIQUE;10136;48122071,48;7701;36563883;243,5;1155818,848;40
200801;INTL;MET_INTL;MÉTROPOLE;BRÉSIL;AMÉRIQUE;154654;1441899309,86;104387;971074054;5026,7;47082525,586;558
200801;INTL;MET_INTL;MÉTROPOLE;BULGARIE;EUROPE;9733;17089347,12;8635;15162102;109,8;192724,512;97
200801;INTL;MET_INTL;MÉTROPOLE;BURKINA FASO;AFRIQUE;15858;64937669,66;11475;46976766;438,3;1796090,366;98
200801;INTL;MET_INTL;MÉTROPOLE;CAMEROUN;AFRIQUE;22753;115270226,72;16677;84513181;607,6;3075704,572;147
200801;INTL;MET_INTL;MÉTROPOLE;CANADA;AMÉRIQUE;136516;772453682,62;95298;538503587;4121,8;23395009,562;442
200801;INTL;MET_INTL;MÉTROPOLE;CHILI;AMÉRIQUE;19858;232055913,6;15382;179754052;447,6;5230186,16;62
200801;INTL;MET_INTL;MÉTROPOLE;CHINE;ASIE;184791;1645966572,91;83217;741034706;10157,4;90493186,691;536
200801;INTL;MET_INTL;MÉTROPOLE;CHYPRE;EUROPE;8017;23721872,04;4623;13590267;339,4;1013160,504;58
200801;INTL;MET_INTL;MÉTROPOLE;COLOMBIE;AMÉRIQUE;17260;149385213,45;14625;126579375;263,5;2280583,845;62
200801;INTL;MET_INTL;MÉTROPOLE;CONGO-BRAZZAVILLE (RÉP.);AFRIQUE;8943;54181514,15;7686;46549105;125,7;763240,915;69
200801;INTL;MET_INTL;MÉTROPOLE;CONGO-KINSHASA (RÉP. DÉM.);AFRIQUE;6083;36951300,48;4430;26907820;165,3;1004348,048;27
200801;INTL;MET_INTL;MÉTROPOLE;CORÉE DU SUD;ASIE;56229;502152861,39;29504;263677248;2672,5;23847561,339;182
200801;INTL;MET_INTL;MÉTROPOLE;"CÔTE D'IVOIRE";AFRIQUE;18569;90766066,17;14602;71294814;396,7;1947125,217;132
200801;INTL;MET_INTL;MÉTROPOLE;CROATIE;EUROPE;9242;10015843;9215;9986575;2,7;2926,8;202
200801;INTL;MET_INTL;MÉTROPOLE;CUBA;AMÉRIQUE;37367;289202227,37;34961;270555725;240,6;1864650,237;101
200801;INTL;MET_INTL;MÉTROPOLE;DANEMARK;EUROPE;91778;97503818,71;79404;85060636;1237,4;1244318,271;1204
200801;INTL;MET_INTL;MÉTROPOLE;DOMINICAINE (RÉP.);AMÉRIQUE;89713;638711626,65;84779;603508966;493,4;3520266,065;225
200801;INTL;MET_INTL;MÉTROPOLE;EGYPTE;AFRIQUE;98835;329594906,18;73441;248093089;2539,4;8150181,718;542
200801;INTL;MET_INTL;MÉTROPOLE;EMIRATS ARABES UNIS;ASIE;190858;999166381,31;67313;351687707;12354,5;64747867,431;477
200801;INTL;MET_INTL;MÉTROPOLE;ESPAGNE;EUROPE;622376;655321806,01;575223;608605824;4715,3;4671598,201;8515
200801;INTL;MET_INTL;MÉTROPOLE;ETATS-UNIS;AMÉRIQUE;828768;5645207390,62;411608;2812910980;41716;283229641,062;2619
200801;INTL;MET_INTL;MÉTROPOLE;EUROPE_AUTRE;EUROPE;32002;67795492,15;27867;53985167;413,5;1381032,515;1842
200801;INTL;MET_INTL;MÉTROPOLE;FINLANDE;EUROPE;40907;81633746,88;36867;73966662;404;766708,488;370
