ANMOIS;APT;APT_NOM;APT_ZON;APT_PEQ;APT_PAX_dep;APT_PAX_arr;APT_PAX_tr;APT_FRP_dep;APT_FRP_arr;APT_NMVT_mxt;APT_NMVT_cgo
200901;FMCZ;MAYOTTE-MARCEL HENRY;OM;24194;8989;12353;1338;27,8;123,7;382;1
200901;FMEE;LA REUNION-ROLAND GARROS;OM;193239;78744;89413;3086;729,3;1470,4;1199;32
200901;FMEP;ST-PIERRE-PIERREFONDS;OM;19947;8088;11766;0;3,6;5,7;360;0
200901;LFAQ;ALBERT-BRAY;MT;4348;14;4;0;272;161;5;24
200901;LFBA;AGEN-LA GARENNE;MT;1649;818;768;63;0;0;92;0
200901;LFBD;BORDEAUX-MERIGNAC;MT;222401;107023;104017;1806;413,2;542,3;3281;164
200901;LFBE;BERGERAC-DORDOGNE-PERIGORD;MT;7519;4075;3444;0;0;0;91;0
200901;LFBH;LA ROCHELLE-ILE DE RE;MT;5726;3008;2718;0;0;0;138;0
200901;LFBI;POITIERS-BIARD;MT;4035;1729;1382;924;0;0;157;0
200901;LFBL;LIMOGES-BELLEGARDE;MT;18789;9665;8449;97;37,1;20,7;407;34
200901;LFBO;TOULOUSE-BLAGNAC;MT;492017;221398;217328;5630;1710,4;3055,7;5825;436
200901;LFBP;PAU-PYRENEES;MT;53809;26838;24971;24;79,1;118,5;748;78
200901;LFBT;TARBES-LOURDES-PYRENEES;MT;7095;3656;3426;13;0;0;180;0
200901;LFBV;BRIVE-LA-ROCHE;MT;1647;837;783;27;0;0;89;0
200901;LFBZ;BIARRITZ-PAYS-BASQUE;MT;57388;30328;26994;66;0;0;716;0
200901;LFCK;CASTRES-MAZAMET;MT;1709;860;849;0;0;0;168;0
200901;LFCR;RODEZ-AVEYRON;MT;5819;2916;2709;194;0;0;281;0
200901;LFGJ;DOLE-TAVAUX;MT;1063;35;37;0;60,8;38,3;9;37
200901;LFJL;METZ-NANCY-LORRAINE;MT;12269;5656;5988;625;0;0;365;0
200901;LFKB;BASTIA-PORETTA;MT;52748;24969;22517;159;117,2;393,2;673;104
200901;LFKC;CALVI-STE-CATHERINE;MT;6820;3961;2857;0;0;0,2;188;0
200901;LFKF;FIGARI-SUD-CORSE;MT;10777;5938;4838;1;0;0;254;0
200901;LFKJ;AJACCIO-NAPOLEON-BONAPARTE;MT;51295;25208;22699;0;76,4;262,4;676;68
200901;LFLB;CHAMBERY-AIX-LES-BAINS;MT;76089;38746;37300;43;0;0;887;0
200901;LFLC;CLERMONT-FERRAND-AUVERGNE;MT;32217;15748;15139;167;72,8;43,4;1203;45
200901;LFLL;LYON-ST-EXUPERY;MT;550342;255773;263011;8600;1130,1;1165,7;9028;283
200901;LFLP;ANNECY-MEYTHET;MT;4625;2459;2166;0;0;0;272;0
200901;LFLS;GRENOBLE-ALPES-ISERE;MT;117711;59808;57745;158;0;0;590;442
200901;LFLW;AURILLAC;MT;1397;755;642;0;0;0;86;0
200901;LFLX;CHATEAUROUX-DEOLS;MT;9729;65;36;0;530,4;432,5;9;55
200901;LFMK;CARCASSONNE-SALVAZA;MT;19805;10343;9462;0;0;0;160;0
200901;LFML;MARSEILLE-PROVENCE;MT;468924;203686;213181;11144;2078,3;2013,1;6024;706
200901;LFMN;"NICE-COTE D'AZUR";MT;551942;272390;268462;1126;461;535,4;8633;76
200901;LFMP;PERPIGNAN-RIVESALTES;MT;23811;12314;11497;0;0;0;298;0
200901;LFMT;MONTPELLIER-MEDITERRANEE;MT;88097;42749;41275;0;205,8;201,4;1125;46
200901;LFMU;BEZIERS-VIAS;MT;4425;2327;2083;15;0;0;123;0
200901;LFOB;BEAUVAIS-TILLE;MT;173550;87108;86442;0;0;0;1557;0
200901;LFOH;LE HAVRE-OCTEVILLE;MT;1994;938;1056;0;0;0;124;0
200901;LFOK;CHALONS-VATRY;MT;19665;149;74;0;1145,5;798,6;17;111
200901;LFOP;ROUEN-VALLEE DE SEINE;MT;2081;786;790;492;1,3;0;150;2
200901;LFOT;TOURS-VAL DE LOIRE;MT;3308;1592;1716;0;0;0;35;0
200901;LFPG;PARIS-CHARLES DE GAULLE;MT;5818747;2043010;2050661;6913;81967;89849,3;38249;2829
200901;LFPO;PARIS-ORLY;MT;1890407;870757;937502;296;5464,8;2720,5;17167;14
200901;LFQQ;LILLE-LESQUIN;MT;52849;25358;27103;334;0;5,4;1234;2
200901;LFRB;BREST-BRETAGNE;MT;58783;29872;26507;1285;48,5;63,4;959;37
200901;LFRD;DINARD-PLEURTUIT-ST-MALO;MT;8187;4482;3692;0;1,2;0,1;156;0
200901;LFRG;DEAUVILLE-NORMANDIE;MT;2156;652;642;862;0;0;64;0
200901;LFRH;LORIENT-LANN-BIHOUE;MT;14575;7587;6988;0;0;0;358;0
200901;LFRK;CAEN-CARPIQUET;MT;6539;3343;3193;3;0;0;264;0
200901;LFRN;RENNES-ST-JACQUES;MT;37742;14408;13516;0;491,5;490,3;1001;235
200901;LFRO;LANNION;MT;2844;1456;1388;0;0;0;118;0
