ANMOIS;APT;APT_NOM;APT_ZON;APT_PEQ;APT_PAX_dep;APT_PAX_arr;APT_PAX_tr;APT_FRP_dep;APT_FRP_arr;APT_NMVT_mxt;APT_NMVT_cgo
201401;FMCZ;MAYOTTE-MARCEL HENRY;OM;28998;10050;15016;2462;22,5;124,5;473;0
201401;FMEE;LA REUNION-ROLAND GARROS;OM;220975;91516;107025;489;607,8;1586,7;1118;12
201401;FMEP;ST-PIERRE-PIERREFONDS;OM;9320;4151;5154;0;0;1,5;227;0
201401;LFAQ;ALBERT-BRAY;MT;4223;128;162;0;253,1;140,3;38;19
201401;LFBA;AGEN-LA GARENNE;MT;3185;1622;1563;0;0;0;132;0
201401;LFBD;BORDEAUX-MERIGNAC;MT;310848;149075;145519;5871;438,5;599,8;3135;131
201401;LFBE;BERGERAC-DORDOGNE-PERIGORD;MT;4656;2558;2098;0;0;0;99;0
201401;LFBH;LA ROCHELLE-ILE DE RE;MT;4842;2511;2331;0;0;0;196;0
201401;LFBI;POITIERS-BIARD;MT;5428;2115;1887;1426;0;0;222;0
201401;LFBL;LIMOGES-BELLEGARDE;MT;13123;6905;6209;9;0;0;322;0
201401;LFBO;TOULOUSE-BLAGNAC;MT;584650;265695;263748;3359;1825,1;3359,7;6083;451
201401;LFBP;PAU-PYRENEES;MT;46630;24055;22148;0;23,6;19,1;670;4
201401;LFBT;TARBES-LOURDES-PYRENEES;MT;9036;4831;4205;0;0;0;212;0
201401;LFBZ;BIARRITZ-PAYS-BASQUE;MT;55507;29333;26174;0;0;0;537;0
201401;LFCK;CASTRES-MAZAMET;MT;3168;1691;1477;0;0;0;163;0
201401;LFCR;RODEZ-AVEYRON;MT;5299;2776;2473;50;0;0;210;0
201401;LFGJ;DOLE-TAVAUX;MT;4433;1996;2431;6;0;0;60;0
201401;LFJL;METZ-NANCY-LORRAINE;MT;11903;5943;5960;0;0;0;390;1
201401;LFKB;BASTIA-PORETTA;MT;58201;26475;25135;278;181;450,2;645;113
201401;LFKC;CALVI-STE-CATHERINE;MT;6828;3707;3071;45;0;0,6;180;0
201401;LFKF;FIGARI-SUD-CORSE;MT;10202;5569;4633;0;0;0;256;0
201401;LFKJ;AJACCIO-NAPOLEON-BONAPARTE;MT;56019;26625;24066;123;108,6;411,9;634;75
201401;LFLB;CHAMBERY-AIX-LES-BAINS;MT;55793;28211;27568;14;0;0;992;0
201401;LFLC;CLERMONT-FERRAND-AUVERGNE;MT;28539;14004;13508;0;102,2;0,5;752;1
201401;LFLJ;COURCHEVEL;MT;1309;666;643;0;0;0;366;0
201401;LFLL;LYON-ST-EXUPERY;MT;610248;281233;288171;2549;1949,3;1880,3;7859;344
201401;LFLS;GRENOBLE-ALPES-ISERE;MT;75494;38171;37316;7;0;0;704;0
201401;LFLW;AURILLAC;MT;2071;1252;818;1;0;0;95;0
