ANMOIS;APT;APT_NOM;APT_ZON;APT_PEQ;APT_PAX_dep;APT_PAX_arr;APT_PAX_tr;APT_FRP_dep;APT_FRP_arr;APT_NMVT_mxt;APT_NMVT_cgo
201201;FMCZ;MAYOTTE-MARCEL HENRY;OM;29080;9437;15948;2018;32,1;135,6;343;0
201201;FMEE;LA REUNION-ROLAND GARROS;OM;234299;97522;111813;994;810,6;1586,5;1195;24
201201;FMEP;ST-PIERRE-PIERREFONDS;OM;16272;6695;9565;0;0;1,2;298;0
201201;LFAQ;ALBERT-BRAY;MT;5169;57;55;0;257,3;248,4;6;23
201201;LFBA;AGEN-LA GARENNE;MT;2689;1410;1279;0;0;0;135;0
201201;LFBD;BORDEAUX-MERIGNAC;MT;302631;145697;141212;5649;450,1;557,2;3571;143
201201;LFBE;BERGERAC-DORDOGNE-PERIGORD;MT;1288;802;486;0;0;0;24;0
201201;LFBH;LA ROCHELLE-ILE DE RE;MT;5169;2572;2597;0;0;0;213;0
201201;LFBI;POITIERS-BIARD;MT;6246;2437;2287;1522;0;0;237;0
201201;LFBL;LIMOGES-BELLEGARDE;MT;16043;8309;7375;55;13,7;16,6;378;39
201201;LFBO;TOULOUSE-BLAGNAC;MT;573690;261986;256064;3076;2049,9;3206,5;6225;499
201201;LFBP;PAU-PYRENEES;MT;49256;24970;22802;0;51,6;96,9;730;90
201201;LFBT;TARBES-LOURDES-PYRENEES;MT;10031;5148;4799;0;4,2;4,2;199;0
201201;LFBZ;BIARRITZ-PAYS-BASQUE;MT;58152;30683;27469;0;0;0;578;0
201201;LFCK;CASTRES-MAZAMET;MT;3179;1660;1519;0;0;0;220;0
201201;LFCR;RODEZ-AVEYRON;MT;6721;3447;3113;161;0;0;307;0
201201;LFJL;METZ-NANCY-LORRAINE;MT;11206;5154;5503;549;0;0;369;1
201201;LFKB;BASTIA-PORETTA;MT;55127;25139;24468;0;130,3;421,8;664;109
201201;LFKC;CALVI-STE-CATHERINE;MT;7875;4214;3654;0;0;0,7;203;0
201201;LFKF;FIGARI-SUD-CORSE;MT;12379;6547;5832;0;0;0;257;0
201201;LFKJ;AJACCIO-NAPOLEON-BONAPARTE;MT;54649;25877;24279;18;85,7;361,7;613;71
201201;LFLB;CHAMBERY-AIX-LES-BAINS;MT;61245;30819;30367;59;0;0;1044;2
201201;LFLC;CLERMONT-FERRAND-AUVERGNE;MT;29865;14190;13619;3;90,4;114,8;764;89
201201;LFLJ;COURCHEVEL;MT;1038;494;544;0;0;0;295;0
201201;LFLL;LYON-ST-EXUPERY;MT;596325;278726;283904;3993;1480,4;1489,8;8755;321
201201;LFLP;ANNECY-MEYTHET;MT;1603;850;753;0;0;0;243;1
201201;LFLS;GRENOBLE-ALPES-ISERE;MT;72734;36497;36212;25;0;0;664;1
201201;LFLW;AURILLAC;MT;2202;1152;1050;0;0;0;88;0
201201;LFLX;CHATEAUROUX-DEOLS;MT;3048;59;94;20;249,9;37,6;7;28
201201;LFMH;ST-ETIENNE-LOIRE;MT;7386;3301;4085;0;0;0;107;0
201201;LFMK;CARCASSONNE-SALVAZA;MT;15296;8028;7268;0;0;0;120;0
201201;LFML;MARSEILLE-PROVENCE;MT;549573;241919;252269;8972;2352;2289,3;6673;748
201201;LFMN;"NICE-COTE D'AZUR";MT;581856;287422;283428;1;656,6;443,9;8791;124
201201;LFMP;PERPIGNAN-RIVESALTES;MT;18489;9552;8864;73;0;0;252;0
201201;LFMT;MONTPELLIER-MEDITERRANEE;MT;96154;44814;43866;121;427,5;307,9;1027;86
201201;LFMU;BEZIERS-VIAS;MT;7202;3771;3431;0;0;0;78;0
201201;LFOB;BEAUVAIS-TILLE;MT;245193;121354;123837;0;0;0,1;1931;0
201201;LFOH;LE HAVRE-OCTEVILLE;MT;1550;766;784;0;0;0;123;0
201201;LFOK;CHALONS-VATRY;MT;3302;908;1001;0;67,5;71,8;22;8
201201;LFOT;TOURS-VAL DE LOIRE;MT;6173;3193;2979;0;0;0;64;0
201201;LFPB;PARIS-LE BOURGET;MT;7414;3684;3730;0;0;0;3271;0
201201;LFPG;PARIS-CHARLES DE GAULLE;MT;6071371;2241637;2211412;2321;90290,1;71310,1;36158;2831
201201;LFPO;PARIS-ORLY;MT;2051138;961954;1010083;552;5877,1;1977,8;17556;11
201201;LFQQ;LILLE-LESQUIN;MT;59964;28934;30205;825;0;0;1147;0
201201;LFRB;BREST-BRETAGNE;MT;73031;36654;33661;1439;49,5;78,2;1153;45
201201;LFRD;DINARD-PLEURTUIT-ST-MALO;MT;6346;3430;2908;0;0,6;0,2;116;0
201201;LFRG;DEAUVILLE-NORMANDIE;MT;1713;697;636;335;0;4,5;76;2
201201;LFRH;LORIENT-LANN-BIHOUE;MT;13908;7339;6569;0;0;0;359;0
201201;LFRK;CAEN-CARPIQUET;MT;6587;3181;3369;37;0;0;189;0
201201;LFRN;RENNES-ST-JACQUES;MT;41438;15853;14746;0;555,2;528,7;752;223
201201;LFRO;LANNION;MT;2892;1520;1372;0;0;0;149;0
201201;LFRQ;QUIMPER-PLUGUFFAN;MT;8262;4526;3736;0;0;0;192;0
201201;LFRS;NANTES-ATLANTIQUE;MT;203117;98511;92960;4585;329,3;376,8;3194;105
201201;LFRZ;ST-NAZAIRE-MONTOIR;MT;20574;738;649;365;1102,5;779,7;74;86
201201;LFSB;BALE-MULHOUSE;MT;347979;152334;164517;1248;1661,7;1326,4;4387;345
201201;LFSD;DIJON-LONGVIC;MT;2787;1338;1379;70;0;0;259;0
201201;LFSL;BRIVE-SOUILLAC;MT;3746;1996;1750;0;0;0;162;0
201201;LFST;STRASBOURG-ENTZHEIM;MT;71119;34513;34478;397;84,5;88,6;1765;44
201201;LFTH;TOULON-HYERES;MT;26347;13703;12644;0;0;0;426;2
201201;LFTW;NIMES-GARONS;MT;8393;4491;3902;0;0;0;79;0
201201;LFVP;ST-PIERRE-POINTE BLANCHE;OM;2127;1023;966;0;2,9;10,8;156;0
201201;NLWF;FUTUNA;OM;1095;579;495;0;0,2;1,9;103;0
201201;NLWW;WALLIS-HIHIFO;OM;4188;2074;1939;0;3,6;14;131;0
201201;NTAA;"TAHITI FAA'A";OM;98643;39556;50411;525;298,2;516,9;1654;0
201201;NTAM;RIMATARA;OM;1062;423;205;396;1,2;2,6;35;0
201201;NTAR;RURUTU;OM;2455;1242;641;479;4,5;4,9;59;0
201201;NTAT;TUBUAI MATAURA;OM;2193;784;736;602;1,6;5,6;67;0
201201;NTAV;RAIVAVAE;OM;1206;464;296;421;0,8;1,7;41;0
201201;NTGC;TIKEHAU;OM;2315;868;729;620;5,6;4,3;61;0
201201;NTGF;FAKARAVA;OM;1897;826;632;381;1,5;4,4;73;0
201201;NTGI;MANIHI;OM;1197;272;514;383;0,2;2,6;85;0
201201;NTGM;MAKEMO;OM;1185;436;406;292;1;4,1;55;0
