ANMOIS;APT;APT_NOM;APT_ZON;APT_PEQ;APT_PAX_dep;APT_PAX_arr;APT_PAX_tr;APT_FRP_dep;APT_FRP_arr;APT_NMVT_mxt;APT_NMVT_cgo
200701;FMCZ;MAYOTTE-MARCEL HENRY;OM;20370;8724;9912;370;28,1;108,3;316;0
200701;FMEE;LA REUNION-ROLAND GARROS;OM;191389;73054;88232;5532;889,6;1567,6;1076;30
200701;FMEP;ST-PIERRE-PIERREFONDS;OM;20428;8788;11597;0;0;4,3;366;0
200701;LFBA;AGEN-LA GARENNE;MT;1829;956;873;0;0;0;140;0
200701;LFBD;BORDEAUX-MERIGNAC;MT;233525;114872;112017;1014;297,2;264,9;3624;137
200701;LFBE;BERGERAC-DORDOGNE-PERIGORD;MT;10541;5466;5075;0;0;0;134;0
200701;LFBH;LA ROCHELLE-ILE DE RE;MT;7007;3711;3296;0;0;0;154;0
200701;LFBI;POITIERS-BIARD;MT;8166;3639;3249;1278;0;0;287;0
200701;LFBL;LIMOGES-BELLEGARDE;MT;23314;12330;10319;0;36;30,6;509;36
200701;LFBO;TOULOUSE-BLAGNAC;MT;512165;229263;227976;3398;1757,8;3395;5990;517
200701;LFBP;PAU-PYRENEES;MT;64434;31638;30099;42;127,3;138,2;853;44
200701;LFBT;TARBES-LOURDES-PYRENEES;MT;6687;3603;3084;0;0;0;163;0
200701;LFBV;BRIVE-LA-ROCHE;MT;1942;970;956;16;0;0;99;0
200701;LFBZ;BIARRITZ-PAYS-BASQUE;MT;57961;30891;27044;26;0;0;767;0
200701;LFCK;CASTRES-MAZAMET;MT;1429;704;725;0;0;0;166;0
200701;LFCR;RODEZ-AVEYRON;MT;8696;4486;3996;214;0;0;353;0
200701;LFGJ;DOLE-TAVAUX;MT;1371;8;14;0;82,8;52,2;13;38
200701;LFJL;METZ-NANCY-LORRAINE;MT;18763;8828;9213;722;0;0;620;0
200701;LFKB;BASTIA-PORETTA;MT;53231;24871;22941;0;159,4;382,5;682;102
200701;LFKC;CALVI-STE-CATHERINE;MT;6841;3868;2972;0;0;0,1;195;0
200701;LFKF;FIGARI-SUD-CORSE;MT;9864;5474;4390;0;0;0;252;0
200701;LFKJ;AJACCIO-NAPOLEON-BONAPARTE;MT;51240;25057;22388;0;78;301,5;688;38
200701;LFLB;CHAMBERY-AIX-LES-BAINS;MT;54010;27445;26525;40;0;0;949;0
200701;LFLC;CLERMONT-FERRAND-AUVERGNE;MT;40380;19397;18577;619;111,7;67;1555;42
200701;LFLL;LYON-ST-EXUPERY;MT;557924;253717;266153;6262;1455;1724,2;9919;361
200701;LFLP;ANNECY-MEYTHET;MT;6059;3255;2804;0;0;0;207;0
200701;LFLS;GRENOBLE-ALPES-ISERE;MT;84964;43570;41246;148;0;0;830;14
200701;LFLW;AURILLAC;MT;1534;820;714;0;0;0;91;0
200701;LFLX;CHATEAUROUX-DEOLS;MT;4627;30;129;0;331,5;115,4;8;40
200701;LFMK;CARCASSONNE-SALVAZA;MT;26571;13984;12587;0;0;0;229;0
200701;LFML;MARSEILLE-PROVENCE;MT;502454;215502;233517;11865;2044,2;2112,9;6724;582
200701;LFMN;"NICE-COTE D'AZUR";MT;604189;296490;296442;1802;405,1;540,4;10270;169
200701;LFMP;PERPIGNAN-RIVESALTES;MT;25930;13728;12202;0;0;0;317;0
200701;LFMT;MONTPELLIER-MEDITERRANEE;MT;92981;45446;42305;66;235,9;280,5;1177;45
200701;LFMU;BEZIERS-VIAS;MT;2184;1139;1045;0;0;0;116;0
200701;LFMV;AVIGNON-CAUMONT;MT;5453;2991;2462;0;0;0;224;0
200701;LFOB;BEAUVAIS-TILLE;MT;141222;70613;70442;61;10,6;0;1106;1
200701;LFOH;LE HAVRE-OCTEVILLE;MT;2431;1146;1282;0;0;0,3;276;1
200701;LFOK;CHALONS-VATRY;MT;21690;106;111;0;1321,2;826,1;12;47
200701;LFOP;ROUEN-VALLEE DE SEINE;MT;2197;1000;1065;130;0,1;0;175;1
200701;LFOT;TOURS-VAL DE LOIRE;MT;4182;2291;1886;0;0,3;0,2;48;2
200701;LFPG;PARIS-CHARLES DE GAULLE;MT;6066323;2118912;2137890;20412;88298,7;90612,3;40589;3028
200701;LFPO;PARIS-ORLY;MT;2090963;954090;1053996;1037;4917,1;3266,9;19358;2
200701;LFQQ;LILLE-LESQUIN;MT;57879;26584;30235;556;0,4;50;1254;13
200701;LFRB;BREST-BRETAGNE;MT;60774;30017;26859;2307;72,8;86,3;1109;43
200701;LFRD;DINARD-PLEURTUIT-ST-MALO;MT;11097;5935;5148;0;0,9;0,5;185;0
200701;LFRH;LORIENT-LANN-BIHOUE;MT;12768;6953;5815;0;0;0;328;0
200701;LFRK;CAEN-CARPIQUET;MT;6977;3457;3480;33;0,1;0,7;247;3
200701;LFRN;RENNES-ST-JACQUES;MT;44069;18120;16873;0;499;408,7;1296;184
200701;LFRO;LANNION;MT;3955;2097;1858;0;0;0;146;0
200701;LFRQ;QUIMPER-PLUGUFFAN;MT;12508;6522;5986;0;0;0;252;0
200701;LFRS;NANTES-ATLANTIQUE;MT;160085;75719;71901;2952;465,5;485,8;2414;151
200701;LFRZ;ST-NAZAIRE-MONTOIR;MT;12144;164;117;53;741,9;439,1;28;62
200701;LFSB;BALE-MULHOUSE;MT;299620;130305;134359;1610;2073,4;1261,2;4150;255
200701;LFST;STRASBOURG-ENTZHEIM;MT;149957;71433;74024;984;208,6;143;3011;40
200701;LFTH;TOULON-HYERES;MT;36474;19328;17146;0;0;0;489;0
200701;LFTW;NIMES-GARONS;MT;15080;7966;7114;0;0;0;146;0
200701;LFVP;ST-PIERRE-POINTE BLANCHE;OM;1871;900;829;0;1,7;12,5;133;0
200701;NLWF;FUTUNA;OM;1184;634;527;0;0,2;2,1;103;0
200701;NLWW;WALLIS-HIHIFO;OM;3799;1804;1654;134;4;16,7;124;0
200701;NTAA;"TAHITI FAA'A";OM;136116;52669;64427;4950;514,3;892,6;2958;0
200701;NTAR;RURUTU;OM;2052;864;548;420;12,3;9,7;52;0
200701;NTAT;TUBUAI MATAURA;OM;2147;851;673;479;5,6;8,8;57;0
200701;NTGC;TIKEHAU;OM;2633;953;737;736;12,2;8,5;116;0
200701;NTGF;FAKARAVA;OM;1804;799;561;321;3,8;8,5;90;0
200701;NTGI;MANIHI;OM;1344;624;549;103;1,1;5,7;82;0
200701;NTGM;MAKEMO;OM;1092;384;454;197;1,7;4;65;0
200701;NTGU;ARUTUA;OM;1063;473;389;83;5,3;6,5;66;0
200701;NTHE;AHE;OM;1052;373;307;274;1,8;8;52;0
200701;NTKR;TAKAROA;OM;1138;408;392;230;1,9;8,9;66;0
200701;NTMD;NUKU HIVA;OM;4283;1937;1638;493;8,1;13,4;208;0
200701;NTMN;HIVA OA-ATUONA;OM;2108;1049;841;117;3,2;6,9;126;0
200701;NTTB;BORA BORA;OM;21584;10339;8818;1989;13,4;30,4;638;0
200701;NTTG;RANGIROA;OM;6806;2784;2480;1245;8,9;20,8;272;0
200701;NTTH;HUAHINE;OM;10202;4044;2941;3046;6,1;11,1;374;0
200701;NTTM;MOOREA;OM;15021;7473;6810;719;0,9;1,1;1269;0
200701;NTTO;HAO;OM;2026;592;729;589;3,2;8,4;129;0
200701;NTTP;MAUPITI;OM;1485;856;549;0;2,6;5,3;56;0
200701;NTTR;RAIATEA;OM;16156;7217;5894;2703;8,7;25,5;497;0
200701;NWWE;ILE DES PINS;OM;7937;3936;3849;0;2,7;12,5;218;0
200701;NWWL;LIFOU;OM;11070;5679;5093;0;5,9;23,9;290;0
200701;NWWM;NOUMEA MAGENTA;OM;30548;14441;15287;0;61,9;20,1;970;0
200701;NWWR;MARE;OM;4763;2416;2184;0;4,8;11,5;144;0
200701;NWWV;OUVEA;OM;6147;2966;2992;0;5,7;13,2;168;0
200701;NWWW;NOUMEA LA TONTOUTA;OM;49497;24053;20946;0;106,9;342,8;274;0
200701;SOCA;CAYENNE-FELIX EBOUE;OM;33190;12961;15357;253;132;329,9;696;38
200701;SOOA;MARIPASOULA;OM;2320;1063;914;0;0,3;33,9;174;23
200701;TFFF;MARTINIQUE-AIME CESAIRE;OM;162303;71707;77536;2994;205,2;801,5;2134;190
200701;TFFG;ST-MARTIN-GRAND-CASE;OM;14408;7824;6449;0;7,3;6,2;1012;0
200701;TFFJ;ST-BARTHELEMY;OM;18995;10342;8236;10;14,3;26,4;3911;0
200701;TFFR;GUADELOUPE-MARYSE CONDE;OM;191290;84233;91092;4127;379,5;804,3;2455;53
200701;ZZMT; AUTRES APT (MT);MT;8897;4271;4127;353;3,5;11;1735;20
