ANMOIS;APT;APT_NOM;APT_ZON;APT_PEQ;APT_PAX_dep;APT_PAX_arr;APT_PAX_tr;APT_FRP_dep;APT_FRP_arr;APT_NMVT_mxt;APT_NMVT_cgo
201801;FMCZ;MAYOTTE-MARCEL HENRY;OM;35209;13108;18977;1202;21,8;170,4;546;1
201801;FMEE;LA REUNION-ROLAND GARROS;OM;269383;112430;127167;4768;743;1758,7;1149;16
201801;FMEP;ST-PIERRE-PIERREFONDS;OM;13219;6034;7181;0;0;0,4;208;0
201801;LFAQ;ALBERT-BRAY;MT;2108;119;124;0;108;78,5;32;15
201801;LFBA;AGEN-LA GARENNE;MT;2513;1335;1178;0;0;0;131;0
201801;LFBD;BORDEAUX-MERIGNAC;MT;401094;195048;190208;4044;444,1;735,4;3810;131
201801;LFBE;BERGERAC-DORDOGNE-PERIGORD;MT;6400;3476;2924;0;0;0;70;0
201801;LFBH;LA ROCHELLE-ILE DE RE;MT;4370;2245;2125;0;0;0;136;2
201801;LFBI;POITIERS-BIARD;MT;6180;2327;2225;1628;0;0;219;0
201801;LFBL;LIMOGES-BELLEGARDE;MT;14315;7493;6798;24;0;0;281;0
201801;LFBO;TOULOUSE-BLAGNAC;MT;745005;340036;337295;3594;2327,6;4080,5;6544;508
201801;LFBP;PAU-PYRENEES;MT;47120;24068;22375;162;27,6;23,8;790;8
201801;LFBT;TARBES-LOURDES-PYRENEES;MT;11745;6135;5610;0;0;0;187;0
201801;LFBZ;BIARRITZ-PAYS-BASQUE;MT;65325;34386;30939;0;0;0;682;0
201801;LFCK;CASTRES-MAZAMET;MT;3338;1841;1497;0;0;0;130;0
201801;LFCR;RODEZ-AVEYRON;MT;4426;2375;2051;0;0;0;164;0
201801;LFGJ;DOLE-TAVAUX;MT;7646;3685;3954;0;0,7;0;58;2
201801;LFJL;METZ-NANCY-LORRAINE;MT;11937;5569;6060;308;0;0;332;0
201801;LFKB;BASTIA-PORETTA;MT;62371;29165;27115;0;198,9;410,1;654;101
201801;LFKC;CALVI-STE-CATHERINE;MT;7142;3881;3260;0;0;0,1;178;0
201801;LFKF;FIGARI-SUD-CORSE;MT;12203;6606;5597;0;0;0;261;0
201801;LFKJ;AJACCIO-NAPOLEON-BONAPARTE;MT;63454;30024;28119;0;131,9;399,2;652;74
201801;LFLB;CHAMBERY-AIX-LES-BAINS;MT;52148;26015;25320;11;80,2;0;1226;0
201801;LFLC;CLERMONT-FERRAND-AUVERGNE;MT;31040;15513;14817;673;3,3;0,4;689;12
201801;LFLJ;COURCHEVEL;MT;1400;596;804;0;0;0;649;0
201801;LFLL;LYON-ST-EXUPERY;MT;775247;355363;369899;4586;2073;2467;7726;375
201801;LFLS;GRENOBLE-ALPES-ISERE;MT;72921;35543;37206;172;0;0;740;0
201801;LFLW;AURILLAC;MT;2598;1389;1209;0;0;0;94;0
201801;LFLX;CHATEAUROUX-DEOLS;MT;4607;166;166;0;311,6;115,9;14;33
201801;LFMK;CARCASSONNE-SALVAZA;MT;20159;10148;10011;0;0;0;156;0
201801;LFML;MARSEILLE-PROVENCE;MT;651577;293834;304546;5151;2525,2;2279,4;6174;675
201801;LFMN;"NICE-COTE D'AZUR";MT;741663;367646;363372;733;517,3;473,8;8626;78
201801;LFMP;PERPIGNAN-RIVESALTES;MT;26191;13408;12783;0;0;0;300;0
201801;LFMT;MONTPELLIER-MEDITERRANEE;MT;132507;63071;63662;88;286,4;282,2;1272;83
201801;LFMU;BEZIERS-VIAS;MT;6061;3066;2995;0;0;0;49;0
201801;LFOB;BEAUVAIS-TILLE;MT;264854;128104;136452;83;0;21,5;1698;0
201801;LFOK;CHALONS-VATRY;MT;16786;2109;2269;2;1003;237,6;35;32
201801;LFOT;TOURS-VAL DE LOIRE;MT;10065;5138;4927;0;0;0;80;0
