ANMOIS;APT;APT_NOM;APT_ZON;APT_PEQ;APT_PAX_dep;APT_PAX_arr;APT_PAX_tr;APT_FRP_dep;APT_FRP_arr;APT_NMVT_mxt;APT_NMVT_cgo
202201;FMCZ;MAYOTTE-MARCEL HENRY;OM;32276;12624;16817;0;24,4;259,1;254;1
202201;FMEE;LA REUNION-ROLAND GARROS;OM;186376;80473;81441;1354;734,8;1576;866;0
202201;LFAQ;ALBERT-BRAY;MT;1043;22;69;2;54,2;40,8;54;7
202201;LFBD;BORDEAUX-MERIGNAC;MT;210767;101372;100220;420;313,6;561,9;1990;88
202201;LFBL;LIMOGES-BELLEGARDE;MT;2779;1611;1168;0;0;0;166;0
202201;LFBO;TOULOUSE-BLAGNAC;MT;337649;148485;145672;528;1646,6;2649,8;3397;382
202201;LFBP;PAU-PYRENEES;MT;22623;10543;9991;1;137;71,9;391;7
202201;LFBT;TARBES-LOURDES-PYRENEES;MT;6827;3507;3320;0;0;0;215;0
202201;LFBZ;BIARRITZ-PAYS-BASQUE;MT;33719;18439;15280;0;0;0;385;0
202201;LFCK;CASTRES-MAZAMET;MT;1622;874;748;0;0;0;75;0
202201;LFCR;RODEZ-AVEYRON;MT;1785;980;805;0;0;0;96;0
202201;LFGJ;DOLE-TAVAUX;MT;2388;1117;1271;0;0;0;20;0
202201;LFKB;BASTIA-PORETTA;MT;54856;25478;23456;405;163;388,7;600;104
202201;LFKC;CALVI-STE-CATHERINE;MT;7693;4095;3596;0;0;0,2;198;0
202201;LFKF;FIGARI-SUD-CORSE;MT;13296;7119;6177;0;0;0;289;0
202201;LFKJ;AJACCIO-NAPOLEON-BONAPARTE;MT;52109;24873;22814;0;96;346,2;606;84
202201;LFLB;CHAMBERY-AIX-LES-BAINS;MT;7095;2468;4611;7;0,9;0;1097;0
202201;LFLC;CLERMONT-FERRAND-AUVERGNE;MT;13522;5421;5373;0;272,8;0;324;10
202201;LFLJ;COURCHEVEL;MT;2171;992;1179;0;0;0;1384;0
202201;LFLL;LYON-ST-EXUPERY;MT;398268;172912;184538;1309;1978,3;1972,6;3854;312
202201;LFLS;GRENOBLE-ALPES-ISERE;MT;29175;12537;16626;12;0;0;629;0
202201;LFLW;AURILLAC;MT;1861;974;887;0;0;0;94;0
202201;LFLX;CHATEAUROUX-DEOLS;MT;3357;0;0;0;219,8;115,9;0;11
202201;LFMK;CARCASSONNE-SALVAZA;MT;3517;1944;1573;0;0;0;44;0
202201;LFML;MARSEILLE-PROVENCE;MT;345058;163659;172131;3711;320,4;235,2;4087;465
202201;LFMN;"NICE-COTE D'AZUR";MT;441443;221050;214818;1267;321,1;109,7;6248;35
202201;LFMP;PERPIGNAN-RIVESALTES;MT;14666;7610;7056;0;0;0;200;0
202201;LFMT;MONTPELLIER-MEDITERRANEE;MT;79651;37023;37323;1;300,2;230,2;765;82
202201;LFMU;BEZIERS-VIAS;MT;3891;2107;1784;0;0;0;41;0
202201;LFOB;BEAUVAIS-TILLE;MT;210308;100044;109511;753;0;0;1771;0
202201;LFOK;CHALONS-VATRY;MT;37693;1197;1261;0;868,5;2655;26;111
202201;LFOT;TOURS-VAL DE LOIRE;MT;3198;1717;1481;0;0;0;36;0
202201;LFPB;PARIS-LE BOURGET;MT;8063;3966;4097;0;0;0;3687;0
202201;LFPG;PARIS-CHARLES DE GAULLE;MT;3732498;1344368;1376317;1089;53193,5;47878,8;21796;3158
202201;LFPO;PARIS-ORLY;MT;1371382;630066;690776;129;3586,2;1454,9;10961;40
202201;LFQQ;LILLE-LESQUIN;MT;65775;31794;33008;970;0,2;0,1;668;0
202201;LFRB;BREST-BRETAGNE;MT;34817;16873;14515;12;340,7;1;616;8
202201;LFRK;CAEN-CARPIQUET;MT;6822;3415;3407;0;0;0;140;0
202201;LFRN;RENNES-ST-JACQUES;MT;32231;12511;11968;0;307,4;467,8;316;110
202201;LFRS;NANTES-ATLANTIQUE;MT;212476;102217;99398;365;500,2;549,5;1838;84
202201;LFRZ;ST-NAZAIRE-MONTOIR;MT;15822;21;1;15;974,5;604;10;70
202201;LFSB;BALE-MULHOUSE;MT;300813;103879;143142;321;3135;2212,2;2669;458
202201;LFSL;BRIVE-SOUILLAC;MT;1715;893;822;0;0;0;96;0
202201;LFST;STRASBOURG-ENTZHEIM;MT;31046;15072;15901;73;0;0;537;0
202201;LFTH;TOULON-HYERES;MT;19308;10178;9130;0;0;0;347;0
202201;LFTW;NIMES-GARONS;MT;4173;2220;1953;0;0;0;47;0
202201;LFVP;ST-PIERRE-POINTE BLANCHE;OM;1269;531;564;0;2,1;15,3;174;2
202201;NTAA;"TAHITI FAA'A";OM;82510;32236;42908;0;282;454,7;1378;79
202201;NTAR;RURUTU;OM;2219;1133;643;395;0,6;4,2;50;0
202201;NTAT;TUBUAI MATAURA;OM;2138;955;660;487;0,2;3,4;54;0
202201;NTGC;TIKEHAU;OM;2818;1092;810;868;0,4;4,4;92;0
202201;NTGF;FAKARAVA;OM;2238;1157;795;248;-0,1;3,9;56;0
202201;NTGM;MAKEMO;OM;1001;343;286;343;0,2;2,8;30;0
202201;NTMD;NUKU HIVA;OM;3221;1594;1039;543;0,1;4,4;74;0
202201;NTMN;HIVA OA-ATUONA;OM;2927;1133;1008;744;0,2;4;75;0
202201;NTTB;BORA BORA;OM;15414;7352;6228;1715;2,9;9;440;43
202201;NTTG;RANGIROA;OM;6352;2531;2069;1611;5,3;8,8;194;46
202201;NTTH;HUAHINE;OM;8418;3313;2468;2569;2,4;4,4;274;0
202201;NTTM;MOOREA;OM;1745;863;306;572;0;0,4;76;0
202201;NTTO;HAO;OM;1593;416;438;718;0,1;2;52;0
202201;NTTP;MAUPITI;OM;1579;921;601;30;0;2,7;67;1
202201;NTTR;RAIATEA;OM;15091;6836;6097;1995;4,7;11,6;395;26
202201;NWWE;ILE DES PINS;OM;6556;3125;3304;0;3,2;9,5;128;0
202201;NWWL;LIFOU;OM;11282;5658;5274;0;8,9;26,1;328;4
202201;NWWM;NOUMEA MAGENTA;OM;27714;12978;13893;0;62,8;21,5;639;10
202201;NWWR;MARE;OM;4957;2513;2268;0;5,4;12,2;181;3
202201;NWWV;OUVEA;OM;5459;2567;2721;0;3,9;13,1;163;0
202201;NWWW;NOUMEA LA TONTOUTA;OM;16435;5337;6980;16;89,7;320,5;120;18
202201;SOCA;CAYENNE-FELIX EBOUE;OM;35509;16275;17519;0;46,8;124,8;453;25
202201;SOOA;MARIPASOULA;OM;2924;1310;1161;298;0;15,5;246;13
202201;TFFF;MARTINIQUE-AIME CESAIRE;OM;147255;66302;69177;2504;236,6;690,7;1120;73
202201;TFFG;ST-MARTIN-GRAND-CASE;OM;11733;6036;5319;2;18,6;19,1;522;40
202201;TFFJ;ST-BARTHELEMY;OM;22193;12337;9519;16;10,8;21,3;4416;81
202201;TFFR;POINTE-A-PITRE-LE RAIZET;OM;169954;78071;80455;3380;127;677,9;1941;37
202201;ZZMT; AUTRES APT (MT);MT;8887;4386;3971;497;1;2,3;1813;3
202201;ZZOM; AUTRES APT (OM);OM;15387;6498;4229;4223;5,3;39,1;1070;79
202202;FMCZ;MAYOTTE-MARCEL HENRY;OM;22159;11086;8423;360;30,5;198,6;181;3
202202;FMEE;LA REUNION-ROLAND GARROS;OM;133458;51198;54588;2407;647,4;1879,2;569;18
202202;LFAQ;ALBERT-BRAY;MT;1212;188;199;8;54,1;27,6;56;9
202202;LFBD;BORDEAUX-MERIGNAC;MT;290612;143008;138484;1294;309,4;473,2;2397;82
202202;LFBE;BERGERAC-DORDOGNE-PERIGORD;MT;2881;1367;1514;0;0;0;36;0
202202;LFBH;LA ROCHELLE-ILE DE RE;MT;2174;1115;1048;0;1,1;0;57;1
202202;LFBI;POITIERS-BIARD;MT;3021;1285;1329;407;0;0;92;0
202202;LFBL;LIMOGES-BELLEGARDE;MT;5982;3004;2978;0;0;0;112;0
202202;LFBO;TOULOUSE-BLAGNAC;MT;446025;210566;195099;370;1587,9;2411,2;3749;359
202202;LFBP;PAU-PYRENEES;MT;24123;11584;12036;5;22,7;27,1;388;3
202202;LFBT;TARBES-LOURDES-PYRENEES;MT;13242;6681;6561;0;0;0;241;0
202202;LFBZ;BIARRITZ-PAYS-BASQUE;MT;43346;21506;21840;0;0;0;428;0
202202;LFCK;CASTRES-MAZAMET;MT;2373;1278;1095;0;0;0;77;0
202202;LFCR;RODEZ-AVEYRON;MT;2336;1177;1155;4;0;0;102;0
202202;LFGJ;DOLE-TAVAUX;MT;5760;3233;2527;0;0;0;46;0
202202;LFJL;METZ-NANCY-LORRAINE;MT;1188;640;548;0;0;0;32;0
202202;LFKB;BASTIA-PORETTA;MT;55067;25673;23964;187;165,1;359,2;551;97
202202;LFKC;CALVI-STE-CATHERINE;MT;9020;4651;4364;0;0;0,5;178;0
202202;LFKF;FIGARI-SUD-CORSE;MT;13892;7110;6782;0;0;0;282;0
202202;LFKJ;AJACCIO-NAPOLEON-BONAPARTE;MT;53685;25120;24177;38;95;339,9;505;82
202202;LFLB;CHAMBERY-AIX-LES-BAINS;MT;34385;17230;16984;12;15,9;0;1366;0
202202;LFLC;CLERMONT-FERRAND-AUVERGNE;MT;15243;6393;6061;3;278,6;0;370;9
202202;LFLJ;COURCHEVEL;MT;2708;1237;1471;0;0;0;1669;0
202202;LFLL;LYON-ST-EXUPERY;MT;520621;242135;233997;1862;2264,7;1998,1;4470;297
202202;LFLS;GRENOBLE-ALPES-ISERE;MT;50833;25995;24816;22;0;0;974;0
202202;LFLW;AURILLAC;MT;2363;1129;1234;0;0;0;87;0
202202;LFLX;CHATEAUROUX-DEOLS;MT;1749;175;175;0;83,4;56,5;2;3
202202;LFLY;LYON-BRON;MT;1017;459;550;8;0;0;249;0
202202;LFMK;CARCASSONNE-SALVAZA;MT;10019;4960;5059;0;0;0;94;0
202202;LFML;MARSEILLE-PROVENCE;MT;472175;230736;232203;3909;301,5;231,2;4631;453
202202;LFMN;"NICE-COTE D'AZUR";MT;577231;277541;292505;920;478;148,6;6988;32
202202;LFMP;PERPIGNAN-RIVESALTES;MT;19459;9891;9568;0;0;0;218;0
202202;LFMT;MONTPELLIER-MEDITERRANEE;MT;106314;53308;47887;66;292,5;212,8;952;80
202202;LFMU;BEZIERS-VIAS;MT;8479;4160;4319;0;0;0;67;0
