ANMOIS;APT;APT_NOM;APT_ZON;APT_PEQ;APT_PAX_dep;APT_PAX_arr;APT_PAX_tr;APT_FRP_dep;APT_FRP_arr;APT_NMVT_mxt;APT_NMVT_cgo
201301;FMCZ;MAYOTTE-MARCEL HENRY;OM;28860;9549;15018;2774;26,9;125;491;0
201301;FMEE;LA REUNION-ROLAND GARROS;OM;224326;93860;109939;467;607,9;1398,1;1110;16
201301;FMEP;ST-PIERRE-PIERREFONDS;OM;12496;5735;6749;0;0;1,2;270;0
201301;LFAQ;ALBERT-BRAY;MT;3110;142;118;0;164;121,1;29;39
201301;LFBA;AGEN-LA GARENNE;MT;2519;1284;1235;0;0;0;136;0
201301;LFBD;BORDEAUX-MERIGNAC;MT;299513;144330;140427;4227;460,8;592,1;3246;135
201301;LFBE;BERGERAC-DORDOGNE-PERIGORD;MT;4948;2657;2291;0;0;0;130;0
201301;LFBH;LA ROCHELLE-ILE DE RE;MT;5398;2830;2548;20;0;0;197;0
201301;LFBI;POITIERS-BIARD;MT;5925;2434;2120;1371;0;0;219;0
201301;LFBL;LIMOGES-BELLEGARDE;MT;14337;7371;6662;5;14,1;15,7;400;41
201301;LFBO;TOULOUSE-BLAGNAC;MT;582380;261971;260976;4817;2245,2;3216,3;6246;476
201301;LFBP;PAU-PYRENEES;MT;47569;22829;20757;1;297,9;100,3;708;74
201301;LFBT;TARBES-LOURDES-PYRENEES;MT;8162;4450;3712;0;0;0;190;0
201301;LFBZ;BIARRITZ-PAYS-BASQUE;MT;56638;30285;26353;0;0;0;606;0
201301;LFCK;CASTRES-MAZAMET;MT;2810;1425;1385;0;0;0;188;0
201301;LFCR;RODEZ-AVEYRON;MT;6133;3181;2769;183;0;0;273;0
201301;LFGJ;DOLE-TAVAUX;MT;4057;1370;1419;34;68,3;55,1;66;41
201301;LFJL;METZ-NANCY-LORRAINE;MT;10406;5333;5073;0;0;0;364;0
201301;LFKB;BASTIA-PORETTA;MT;55200;25004;23600;129;166,6;480,1;626;106
201301;LFKC;CALVI-STE-CATHERINE;MT;7186;3899;3190;94;0;0,3;189;0
201301;LFKF;FIGARI-SUD-CORSE;MT;11783;6269;5514;0;0;0;251;0
201301;LFKJ;AJACCIO-NAPOLEON-BONAPARTE;MT;54769;26211;23643;0;119,8;371,7;617;75
201301;LFLB;CHAMBERY-AIX-LES-BAINS;MT;52628;26626;25981;21;0;0;845;0
201301;LFLC;CLERMONT-FERRAND-AUVERGNE;MT;29531;13045;12397;0;355,4;53,5;718;93
201301;LFLJ;COURCHEVEL;MT;1355;595;760;0;0;0;363;0
201301;LFLL;LYON-ST-EXUPERY;MT;615345;284235;292862;4374;1643,1;1744,3;8388;342
201301;LFLS;GRENOBLE-ALPES-ISERE;MT;81356;41003;40350;3;0;0;711;0
201301;LFLW;AURILLAC;MT;1800;998;802;0;0;0;82;0
201301;LFLX;CHATEAUROUX-DEOLS;MT;8413;5;116;0;277,8;551,4;6;39
201301;LFMH;ST-ETIENNE-LOIRE;MT;7802;3458;4344;0;0;0;103;0
201301;LFMK;CARCASSONNE-SALVAZA;MT;14301;7336;6965;0;0;0;128;0
201301;LFML;MARSEILLE-PROVENCE;MT;551073;246056;256341;2927;2385;2189,9;6614;689
201301;LFMN;"NICE-COTE D'AZUR";MT;605538;300782;293218;563;673,5;424;8508;118
201301;LFMP;PERPIGNAN-RIVESALTES;MT;18718;9731;8987;0;0;0;249;0
