ANMOIS;APT;APT_NOM;APT_ZON;APT_PEQ;APT_PAX_dep;APT_PAX_arr;APT_PAX_tr;APT_FRP_dep;APT_FRP_arr;APT_NMVT_mxt;APT_NMVT_cgo
200201;FMCZ;MAYOTTE-MARCEL HENRY;OM;12974;4906;5517;1239;32,6;98,7;236;0
200201;FMEE;LA REUNION-ROLAND GARROS;OM;158189;65210;71776;1548;758,8;1206,7;1201;44
200201;FMEP;ST-PIERRE-PIERREFONDS;OM;9981;4764;5213;0;0;0,4;200;0
200201;LFBA;AGEN-LA GARENNE;MT;2052;1093;959;0;0;0;143;0
200201;LFBD;BORDEAUX-MERIGNAC;MT;222306;101715;98117;5779;792,3;877,3;3798;219
200201;LFBE;BERGERAC-DORDOGNE-PERIGORD;MT;1332;612;560;160;0;0;161;0
200201;LFBH;LA ROCHELLE-ILE DE RE;MT;3397;1766;1631;0;0;0;218;0
200201;LFBI;POITIERS-BIARD;MT;6591;2303;1901;343;100,2;104,2;330;43
200201;LFBL;LIMOGES-BELLEGARDE;MT;11055;4863;4424;10;91,5;84,3;377;43
200201;LFBO;TOULOUSE-BLAGNAC;MT;448027;202180;196751;3726;1682,4;2854,6;6347;505
200201;LFBP;PAU-PYRENEES;MT;47995;24234;22462;0;75,6;54,2;789;41
200201;LFBT;TARBES-LOURDES-PYRENEES;MT;2294;1281;1011;2;0;0;82;0
200201;LFBV;BRIVE-LA-ROCHE;MT;1510;768;742;0;0;0;100;0
200201;LFBX;PERIGUEUX-BASSILLAC;MT;1925;951;932;42;0;0;147;0
200201;LFBZ;BIARRITZ-PAYS-BASQUE;MT;49726;26231;23277;13;12;8,5;781;0
200201;LFCK;CASTRES-MAZAMET;MT;1575;777;798;0;0;0;196;0
200201;LFCR;RODEZ-AVEYRON;MT;4942;2483;2301;158;0;0;324;0
200201;LFGJ;DOLE-TAVAUX;MT;1776;42;122;0;104,6;56,6;19;36
200201;LFJL;METZ-NANCY-LORRAINE;MT;29378;6846;6537;1;869,1;730,4;670;416
200201;LFKB;BASTIA-PORETTA;MT;52214;24226;21019;581;161,6;477,3;827;105
200201;LFKC;CALVI-STE-CATHERINE;MT;5116;2853;2261;0;0;0,2;212;0
200201;LFKF;FIGARI-SUD-CORSE;MT;8530;4899;3627;4;0;0;275;0
200201;LFKJ;AJACCIO-NAPOLEON-BONAPARTE;MT;47258;22643;19501;0;128,6;382,8;746;101
200201;LFLB;CHAMBERY-AIX-LES-BAINS;MT;33663;16673;16878;103;0,5;0,4;615;0
200201;LFLC;CLERMONT-FERRAND-AUVERGNE;MT;76982;37406;36545;439;120,9;138,3;3885;60
200201;LFLL;LYON-ST-EXUPERY;MT;463000;215227;214397;4225;1382,6;1532,5;9151;464
200201;LFLP;ANNECY-MEYTHET;MT;4760;2449;2311;0;0;0;163;0
200201;LFLS;GRENOBLE-ALPES-ISERE;MT;30482;14481;15753;173;6,1;1,4;409;0
200201;LFLW;AURILLAC;MT;1395;766;629;0;0;0;99;0
200201;LFLX;CHATEAUROUX-DEOLS;MT;1748;92;102;30;57,2;95,2;21;14
200201;LFMH;ST-ETIENNE-LOIRE;MT;9228;4620;4608;0;0;0;232;2
200201;LFMK;CARCASSONNE-SALVAZA;MT;10650;5561;5089;0;0;0;130;0
200201;LFML;MARSEILLE-PROVENCE;MT;416761;176540;184402;7844;2381,6;2415,8;5986;577
200201;LFMN;"NICE-COTE D'AZUR";MT;528800;262432;252068;1041;644,1;681,8;11934;91
200201;LFMP;PERPIGNAN-RIVESALTES;MT;29744;15595;14149;0;0;0;410;0
200201;LFMT;MONTPELLIER-MEDITERRANEE;MT;103246;49639;47156;0;289,7;355,4;1849;43
200201;LFMU;BEZIERS-VIAS;MT;3937;2004;1933;0;0;0;165;0
200201;LFMV;AVIGNON-CAUMONT;MT;7642;4081;3561;0;0;0;270;0
200201;LFOB;BEAUVAIS-TILLE;MT;24759;12658;12101;0;0;0;302;0
200201;LFOH;LE HAVRE-OCTEVILLE;MT;3026;1199;1375;421;0;3,1;555;4
200201;LFOK;CHALONS-VATRY;MT;3072;0;0;0;219,8;87,4;15;4
200201;LFOP;ROUEN-VALLEE DE SEINE;MT;2430;866;852;711;0;0,1;224;0
200201;LFPG;PARIS-CHARLES DE GAULLE;MT;4519355;1665799;1652228;2948;64541,3;55296,7;35966;3164
200201;LFPO;PARIS-ORLY;MT;1685409;768996;823853;2319;5611,9;3412,3;16130;9
200201;LFQQ;LILLE-LESQUIN;MT;51436;25212;25927;161;0;13,6;1736;0
200201;LFRB;BREST-BRETAGNE;MT;52677;26145;23798;909;93,3;89,2;1174;41
200201;LFRD;DINARD-PLEURTUIT-ST-MALO;MT;5922;3241;2670;0;1;0,1;262;0
200201;LFRH;LORIENT-LANN-BIHOUE;MT;16038;8579;7428;0;0;3,1;372;0
200201;LFRK;CAEN-CARPIQUET;MT;5988;3007;2970;0;0,7;0,4;239;2
200201;LFRN;RENNES-ST-JACQUES;MT;38435;14447;13611;24;524,7;510,7;1393;260
200201;LFRO;LANNION;MT;4475;2332;2120;0;2,3;0;113;0
200201;LFRQ;QUIMPER-PLUGUFFAN;MT;9579;5036;4540;0;0;0,3;166;0
200201;LFRS;NANTES-ATLANTIQUE;MT;115522;50905;49134;5674;560,6;420,3;2603;187
200201;LFRZ;ST-NAZAIRE-MONTOIR;MT;9983;74;75;0;580,7;402,6;12;54
200201;LFSB;BALE-MULHOUSE;MT;215937;90695;94593;2572;1494,5;1313,3;6561;363
200201;LFST;STRASBOURG-ENTZHEIM;MT;151163;72696;73477;543;282,3;162,5;3153;43
200201;LFTH;TOULON-HYERES;MT;31099;16516;14438;0;12,8;1,8;529;0
200201;LFTW;NIMES-GARONS;MT;12376;6637;5739;0;0;0;296;0
200201;LFVP;ST-PIERRE-POINTE BLANCHE;OM;2476;1146;1086;0;3,7;20,7;183;0
200201;NLWF;FUTUNA;OM;1185;611;555;0;1;0,9;108;0
200201;NLWW;WALLIS-HIHIFO;OM;3969;1860;1757;132;5;17;136;0
200201;NTAA;"TAHITI FAA'A";OM;111644;46521;54766;2086;313,8;513,3;2848;0
200201;NTAR;RURUTU;OM;1721;789;435;396;4,1;6;49;0
200201;NTAT;TUBUAI MATAURA;OM;1877;837;610;329;4,1;6;52;0
200201;NTGC;TIKEHAU;OM;2717;1076;709;718;15,1;6,4;104;0
200201;NTGF;FAKARAVA;OM;1337;567;406;271;2,9;6,4;70;0
200201;NTGI;MANIHI;OM;1475;593;557;243;1,3;6,8;78;0
200201;NTGM;MAKEMO;OM;1039;402;431;152;1,9;3,6;59;0
200201;NTHE;AHE;OM;1070;417;374;193;1,8;6,8;42;0
200201;NTMD;NUKU HIVA;OM;3154;1332;1097;549;6,3;11,3;157;0
200201;NTMN;HIVA OA-ATUONA;OM;1570;855;572;78;2;4,5;74;0
200201;NTTB;BORA BORA;OM;18014;8909;7861;926;9,1;22,7;508;0
200201;NTTE;TETIAROA;OM;1378;718;660;0;0;0;124;0
200201;NTTG;RANGIROA;OM;6487;2668;2390;1196;9;14,4;260;0
200201;NTTH;HUAHINE;OM;12061;4203;3471;4246;3,8;10,3;408;0
200201;NTTM;MOOREA;OM;17502;8371;8097;1021;0,6;0,7;1301;0
200201;NTTO;HAO;OM;1886;560;876;332;3,8;8;106;0
200201;NTTP;MAUPITI;OM;1383;768;548;19;1,9;2,8;46;0
200201;NTTR;RAIATEA;OM;14912;6231;5713;2667;8,7;21,5;408;0
200201;NWWE;ILE DES PINS;OM;7567;3829;3515;0;3,3;19;240;0
200201;NWWL;LIFOU;OM;9121;4184;4248;459;4,8;18,1;282;0
200201;NWWM;NOUMEA MAGENTA;OM;24054;11557;11775;0;59,7;12,5;837;0
200201;NWWR;MARE;OM;3896;1711;1805;243;2,9;10,7;157;0
200201;NWWV;OUVEA;OM;4914;2338;2258;173;2,3;12,2;168;0
200201;NWWW;NOUMEA LA TONTOUTA;OM;40111;19568;16621;0;103,8;288,4;281;2
200201;SOCA;CAYENNE-FELIX EBOUE;OM;34587;13170;16352;490;108,4;349,1;540;6
200201;SOOA;MARIPASOULA;OM;1664;727;701;0;0,9;22,7;161;4
200201;SOOG;"ST-GEORGES-DE-L'OYAPOCK";OM;1408;740;594;0;1;6,4;68;0
200201;TFFF;MARTINIQUE-AIME CESAIRE;OM;154596;68583;71327;2619;324,1;882,6;1582;343
200201;TFFG;ST-MARTIN-GRAND-CASE;OM;3597;1829;1673;0;4,2;5,3;367;0
200201;TFFJ;ST-BARTHELEMY;OM;16188;8904;7126;14;3,7;10,7;2651;0
200201;TFFM;MARIE-GALANTE;OM;1009;479;529;0;0,1;0;126;0
200201;TFFR;GUADELOUPE-MARYSE CONDE;OM;185769;82419;86974;3197;393,1;924,8;2446;85
200201;ZZMT; AUTRES APT (MT);MT;11315;5300;5495;106;25,2;16,4;2080;41
200201;ZZOM; AUTRES APT (OM);OM;8437;3953;2722;1228;14,5;39,2;1007;2
200202;FMCZ;MAYOTTE-MARCEL HENRY;OM;10454;4779;3295;1167;26,2;95,1;204;0
200202;FMEE;LA REUNION-ROLAND GARROS;OM;107587;40437;44749;1477;569,4;1523;692;72
200202;FMEP;ST-PIERRE-PIERREFONDS;OM;2750;1496;1250;0;0;0,4;82;0
200202;LFBA;AGEN-LA GARENNE;MT;2126;1042;1084;0;0;0;148;0
