ANMOIS;APT;APT_NOM;APT_ZON;APT_PEQ;APT_PAX_dep;APT_PAX_arr;APT_PAX_tr;APT_FRP_dep;APT_FRP_arr;APT_NMVT_mxt;APT_NMVT_cgo
199001;FMCZ;MAYOTTE-MARCEL HENRY;OM;2470;1059;1140;0;6,9;20,3;85;1
199001;FMEE;LA REUNION-ROLAND GARROS;OM;90459;39164;38059;731;291,2;959,3;853;24
199001;LFBA;AGEN-LA GARENNE;MT;1787;883;875;27;0;0,2;157;0
199001;LFBD;BORDEAUX-MERIGNAC;MT;211437;95798;91982;13094;531;525,3;2645;97
199001;LFBE;BERGERAC-DORDOGNE-PERIGORD;MT;3955;1228;1150;1577;0;0;337;0
199001;LFBH;LA ROCHELLE-ILE DE RE;MT;2601;1279;1322;0;0;0;101;0
199001;LFBI;POITIERS-BIARD;MT;3438;953;925;768;31,8;47,5;264;84
199001;LFBL;LIMOGES-BELLEGARDE;MT;9586;4523;4575;324;10;6,4;323;1
199001;LFBO;TOULOUSE-BLAGNAC;MT;274597;123587;120139;7653;840;1481,8;2706;218
199001;LFBP;PAU-PYRENEES;MT;44740;21727;20169;896;102,9;91,9;681;43
199001;LFBT;TARBES-LOURDES-PYRENEES;MT;8545;4304;4086;6;1;14;102;0
199001;LFBU;ANGOULEME-BRIE-CHAMPNIERS;MT;3135;1318;1591;202;1,2;1,2;322;0
199001;LFBV;BRIVE-LA-ROCHE;MT;1269;1037;232;0;0;0;104;0
199001;LFBX;PERIGUEUX-BASSILLAC;MT;2743;1275;1464;4;0;0;224;0
199001;LFBZ;BIARRITZ-PAYS-BASQUE;MT;34520;18454;15698;34;15,3;18;400;0
199001;LFCI;ALBI-LE SEQUESTRE;MT;1969;904;1044;21;0;0;157;0
199001;LFCR;RODEZ-AVEYRON;MT;5602;2314;2037;1251;0;0;192;0
199001;LFKB;BASTIA-PORETTA;MT;47890;24010;18949;315;126,5;335,2;577;108
199001;LFKC;CALVI-STE-CATHERINE;MT;3807;2373;1427;0;0;0,7;94;0
199001;LFKF;FIGARI-SUD-CORSE;MT;4268;2534;1726;3;0;0,5;159;0
199001;LFKJ;AJACCIO-NAPOLEON-BONAPARTE;MT;42998;20824;17081;97;113,3;386,3;541;179
