ANMOIS;APT;APT_NOM;APT_ZON;APT_PEQ;APT_PAX_dep;APT_PAX_arr;APT_PAX_tr;APT_FRP_dep;APT_FRP_arr;APT_NMVT_mxt;APT_NMVT_cgo
200801;FMCZ;MAYOTTE-MARCEL HENRY;OM;23383;8989;11581;1146;19,6;147,1;339;2
200801;FMEE;LA REUNION-ROLAND GARROS;OM;205669;80697;95150;4996;790,7;1691,9;1096;24
200801;FMEP;ST-PIERRE-PIERREFONDS;OM;20231;8620;11554;0;0;5,7;356;0
200801;LFAQ;ALBERT-BRAY;MT;2919;53;26;0;161;123;4;14
200801;LFBA;AGEN-LA GARENNE;MT;1741;895;846;0;0;0;86;0
200801;LFBD;BORDEAUX-MERIGNAC;MT;244290;117968;114314;1881;507;505,7;3732;169
200801;LFBE;BERGERAC-DORDOGNE-PERIGORD;MT;7363;3924;3439;0;0;0;88;0
200801;LFBH;LA ROCHELLE-ILE DE RE;MT;7343;3826;3443;74;0;0;164;0
200801;LFBI;POITIERS-BIARD;MT;2472;755;754;963;0;0;189;1
200801;LFBL;LIMOGES-BELLEGARDE;MT;24370;12633;11229;0;43,5;7,3;506;44
200801;LFBO;TOULOUSE-BLAGNAC;MT;519737;234058;232167;5019;1730,3;3119;6008;476
200801;LFBP;PAU-PYRENEES;MT;61955;30752;28803;54;111,7;122,9;817;89
200801;LFBT;TARBES-LOURDES-PYRENEES;MT;6825;3668;3133;0;1,3;1;186;0
200801;LFBV;BRIVE-LA-ROCHE;MT;1924;1051;873;0;0;0;95;0
200801;LFBZ;BIARRITZ-PAYS-BASQUE;MT;50930;27035;23895;0;0;0;710;0
200801;LFCK;CASTRES-MAZAMET;MT;1890;979;911;0;0;0;177;0
200801;LFCR;RODEZ-AVEYRON;MT;6538;3368;2981;189;0;0;328;0
200801;LFJL;METZ-NANCY-LORRAINE;MT;13743;6164;6778;801;0;0;420;0
200801;LFKB;BASTIA-PORETTA;MT;53162;24637;23109;0;141,1;400,5;635;110
200801;LFKC;CALVI-STE-CATHERINE;MT;6944;3920;3023;0;0;0,1;190;0
200801;LFKF;FIGARI-SUD-CORSE;MT;10747;6147;4597;3;0;0;256;0
200801;LFKJ;AJACCIO-NAPOLEON-BONAPARTE;MT;51464;25063;22428;0;96;301,3;642;89
200801;LFLB;CHAMBERY-AIX-LES-BAINS;MT;65142;32502;32591;46;0;0,3;925;1
200801;LFLC;CLERMONT-FERRAND-AUVERGNE;MT;43643;21573;20758;343;37,5;59,4;1644;41
200801;LFLJ;COURCHEVEL;MT;1174;555;619;0;0;0;328;0
200801;LFLL;LYON-ST-EXUPERY;MT;593299;272793;282310;9519;1443,5;1424,2;10271;290
200801;LFLP;ANNECY-MEYTHET;MT;6096;3083;3013;0;0;0;291;0
200801;LFLS;GRENOBLE-ALPES-ISERE;MT;92275;47062;44683;530;0;0;1002;4
200801;LFLW;AURILLAC;MT;1764;921;843;0;0;0;102;0
200801;LFLX;CHATEAUROUX-DEOLS;MT;5982;189;182;85;254,3;298,3;9;42
200801;LFMK;CARCASSONNE-SALVAZA;MT;17444;9233;8211;0;0;0;128;0
200801;LFML;MARSEILLE-PROVENCE;MT;518925;222418;239033;13704;2303,9;2073,1;6942;769
200801;LFMN;"NICE-COTE D'AZUR";MT;610542;303908;298064;933;356,9;406,8;10112;125
200801;LFMP;PERPIGNAN-RIVESALTES;MT;22668;11719;10949;0;0;0;282;0
200801;LFMT;MONTPELLIER-MEDITERRANEE;MT;90657;43980;41765;50;243;243,1;1143;44
200801;LFMU;BEZIERS-VIAS;MT;2385;1222;1163;0;0;0;102;0
200801;LFMV;AVIGNON-CAUMONT;MT;5435;3016;2419;0;0;0;248;0
200801;LFOB;BEAUVAIS-TILLE;MT;168269;84794;83475;0;0;0;1509;0
200801;LFOH;LE HAVRE-OCTEVILLE;MT;2611;1164;1166;278;0,1;0,2;195;3
200801;LFOK;CHALONS-VATRY;MT;31445;99;131;0;1857,9;1263,6;60;92
200801;LFOP;ROUEN-VALLEE DE SEINE;MT;2884;1337;1177;370;0;0;165;0
200801;LFOT;TOURS-VAL DE LOIRE;MT;3093;1732;1359;0;0,2;0;34;1
200801;LFPG;PARIS-CHARLES DE GAULLE;MT;6306808;2177351;2168476;27027;93923,3;99472,1;41089;2989
