ANMOIS;APT;APT_NOM;APT_ZON;APT_PEQ;APT_PAX_dep;APT_PAX_arr;APT_PAX_tr;APT_FRP_dep;APT_FRP_arr;APT_NMVT_mxt;APT_NMVT_cgo
200001;FMCZ;MAYOTTE-MARCEL HENRY;OM;11207;3988;4772;1318;19,5;93,4;170;8
200001;FMEE;LA REUNION-ROLAND GARROS;OM;163090;69743;72951;1326;740;1167;1140;35
200001;FMEP;ST-PIERRE-PIERREFONDS;OM;8915;4443;4472;0;0;0;166;0
200001;LFBA;AGEN-LA GARENNE;MT;1864;993;871;0;0;0;143;0
200001;LFBD;BORDEAUX-MERIGNAC;MT;233028;107395;103688;4353;757,4;1001,7;3784;255
200001;LFBE;BERGERAC-DORDOGNE-PERIGORD;MT;1371;665;591;115;0;0;158;0
200001;LFBH;LA ROCHELLE-ILE DE RE;MT;3980;2046;1903;31;0;0;217;0
200001;LFBI;POITIERS-BIARD;MT;9324;1978;1505;392;278;266,9;283;42
200001;LFBL;LIMOGES-BELLEGARDE;MT;11160;5091;4748;1;60,5;71,4;431;42
200001;LFBO;TOULOUSE-BLAGNAC;MT;466783;209196;206078;10186;1151,3;2981;6869;433
200001;LFBP;PAU-PYRENEES;MT;50562;25114;24025;52;76,3;60,8;816;43
200001;LFBT;TARBES-LOURDES-PYRENEES;MT;4389;2300;2085;0;0;0,4;80;0
200001;LFBU;ANGOULEME-BRIE-CHAMPNIERS;MT;1207;544;662;1;0;0;82;0
200001;LFBV;BRIVE-LA-ROCHE;MT;2961;1485;1473;0;0;0,3;125;0
200001;LFBX;PERIGUEUX-BASSILLAC;MT;2025;937;879;209;0;0;159;0
200001;LFBZ;BIARRITZ-PAYS-BASQUE;MT;53185;27913;24967;11;8,8;20,6;791;0
200001;LFCK;CASTRES-MAZAMET;MT;1771;952;819;0;0;0;191;0
200001;LFCR;RODEZ-AVEYRON;MT;6887;3513;3178;196;0;0;303;0
200001;LFGJ;DOLE-TAVAUX;MT;1805;74;90;0;100,7;63,4;15;41
200001;LFJL;METZ-NANCY-LORRAINE;MT;20323;9162;8812;72;128,1;99,7;776;78
200001;LFJR;ANGERS-MARCE;MT;1119;565;534;0;2;0;87;0
200001;LFKB;BASTIA-PORETTA;MT;44766;20663;18495;0;137;423,8;516;105
200001;LFKC;CALVI-STE-CATHERINE;MT;7805;4400;3342;0;0;6,3;192;0
200001;LFKF;FIGARI-SUD-CORSE;MT;9430;5144;4284;2;0;0;247;0
200001;LFKJ;AJACCIO-NAPOLEON-BONAPARTE;MT;50192;24254;21084;0;109,5;375,9;782;96
200001;LFLB;CHAMBERY-AIX-LES-BAINS;MT;21778;10189;11534;51;0,1;0,3;438;0
200001;LFLC;CLERMONT-FERRAND-AUVERGNE;MT;66180;31127;30244;3055;96,1;79,2;2833;50
200001;LFLL;LYON-ST-EXUPERY;MT;474654;218025;220956;7464;1402,9;1418;9251;706
200001;LFLP;ANNECY-MEYTHET;MT;6032;3046;2986;0;0;0;165;0
200001;LFLS;GRENOBLE-ALPES-ISERE;MT;35687;16952;18566;75;6,9;2,4;413;0
200001;LFLW;AURILLAC;MT;1324;696;628;0;0;0;100;0
200001;LFMH;ST-ETIENNE-LOIRE;MT;9340;4684;4649;0;0;0,7;226;0
200001;LFMK;CARCASSONNE-SALVAZA;MT;7244;3758;3354;132;0;0;216;0
200001;LFML;MARSEILLE-PROVENCE;MT;514095;221188;227780;12240;2424,5;2864,2;7051;578
200001;LFMN;"NICE-COTE D'AZUR";MT;589371;283924;286019;4366;796;710,2;14359;51
200001;LFMP;PERPIGNAN-RIVESALTES;MT;36616;18405;18077;0;7,6;5,8;399;0
200001;LFMT;MONTPELLIER-MEDITERRANEE;MT;122981;60107;58358;250;262,8;163,8;1919;39
200001;LFMV;AVIGNON-CAUMONT;MT;8838;4546;4292;0;0;0;183;0
200001;LFOB;BEAUVAIS-TILLE;MT;19329;9413;9087;0;18;64,8;308;2
200001;LFOH;LE HAVRE-OCTEVILLE;MT;8657;3270;3200;2164;0;2,3;942;0
200001;LFOP;ROUEN-VALLEE DE SEINE;MT;1056;511;545;0;0;0;129;0
200001;LFPG;PARIS-CHARLES DE GAULLE;MT;4357451;1635521;1577629;9742;61079,2;52376,7;36588;2889
200001;LFPO;PARIS-ORLY;MT;2047559;959762;973927;1644;6543,2;4679,4;19935;19
200001;LFQQ;LILLE-LESQUIN;MT;60075;27934;29223;972;113,7;80,9;1856;144
200001;LFRB;BREST-BRETAGNE;MT;57385;28270;26625;1009;74,4;73,7;1099;41
200001;LFRD;DINARD-PLEURTUIT-ST-MALO;MT;4249;2333;1907;0;0,8;0;207;0
200001;LFRG;DEAUVILLE-NORMANDIE;MT;1317;285;351;0;34,9;33,2;38;0
200001;LFRH;LORIENT-LANN-BIHOUE;MT;14989;7924;7020;0;1,1;3,4;371;0
200001;LFRK;CAEN-CARPIQUET;MT;5830;2514;2528;729;3,1;2,8;359;9
200001;LFRN;RENNES-ST-JACQUES;MT;37484;15310;14267;0;402,2;388,5;1319;171
200001;LFRO;LANNION;MT;4436;2260;2162;0;1,4;0;106;0
200001;LFRQ;QUIMPER-PLUGUFFAN;MT;10226;5256;4967;0;0;0,3;184;0
200001;LFRS;NANTES-ATLANTIQUE;MT;129452;57181;53837;8214;617,1;404,9;2988;210
200001;LFRT;ST-BRIEUC-ARMOR;MT;1223;610;569;44;0;0;280;0
200001;LFRZ;ST-NAZAIRE-MONTOIR;MT;8095;94;104;0;464,1;325,6;1;65
200001;LFSB;BALE-MULHOUSE;MT;270322;106123;112473;2449;2715,8;2211,9;7427;403
200001;LFSD;DIJON-LONGVIC;MT;1908;936;950;22;0;0;119;0
200001;LFST;STRASBOURG-ENTZHEIM;MT;166156;79761;81092;692;265,9;195,2;3365;41
200001;LFTH;TOULON-HYERES;MT;50090;25334;24386;0;22,5;14,5;674;0
200001;LFTW;NIMES-GARONS;MT;20482;10043;10265;71;4;6,3;289;0
200001;LFVP;ST-PIERRE-POINTE BLANCHE;OM;2450;1142;1062;0;3,8;20,8;166;0
200001;NLWW;WALLIS-HIHIFO;OM;2991;1450;1255;105;3,5;14,6;96;0
200001;NTAA;"TAHITI FAA'A";OM;124001;54114;60194;1427;272,6;553,9;3292;0
200001;NTAR;RURUTU;OM;2060;973;634;340;4,2;7,1;54;0
200001;NTAT;TUBUAI MATAURA;OM;1853;849;575;343;2,5;6,1;54;0
200001;NTGC;TIKEHAU;OM;1300;565;376;160;14,7;5,2;44;0
200001;NTGF;FAKARAVA;OM;1347;643;501;84;2,8;9,1;46;0
200001;NTGI;MANIHI;OM;2003;797;888;238;1,3;6,7;92;0
200001;NTGM;MAKEMO;OM;1053;367;417;205;2,4;4;54;0
200001;NTMD;NUKU HIVA;OM;3637;2098;1124;243;7,8;9,4;175;0
200001;NTMN;HIVA OA-ATUONA;OM;1046;546;442;15;1,1;3,2;72;0
200001;NTTB;BORA BORA;OM;17041;8306;7048;1437;5,9;19,1;508;0
200001;NTTE;TETIAROA;OM;1434;753;681;0;0;0;156;0
200001;NTTG;RANGIROA;OM;6732;2591;2564;1358;6,6;15,3;289;0
200001;NTTH;HUAHINE;OM;12097;4108;3590;4273;3,4;9,2;410;0
200001;NTTM;MOOREA;OM;22086;10819;10360;887;1,5;0,5;1744;0
200001;NTTO;HAO;OM;1790;580;824;253;3,1;10,2;100;0
200001;NTTP;MAUPITI;OM;1051;605;388;0;1,8;4;44;0
200001;NTTR;RAIATEA;OM;14499;6107;5441;2645;7,7;23;402;0
200001;NWWE;ILE DES PINS;OM;7267;3680;3335;0;5,1;20,1;298;0
200001;NWWL;LIFOU;OM;7931;3654;3505;431;4,6;29,5;354;0
200001;NWWM;NOUMEA MAGENTA;OM;20691;9820;9923;0;77,5;17,4;971;0
200001;NWWR;MARE;OM;3174;1389;1517;53;5,6;15,9;156;0
200001;NWWV;OUVEA;OM;3727;1600;1890;73;3,2;13,2;179;0
200001;NWWW;NOUMEA LA TONTOUTA;OM;37602;19096;14728;0;69,3;308,5;251;6
200001;SOCA;CAYENNE-FELIX EBOUE;OM;40904;14868;19326;800;198;393;817;63
200001;SOOA;MARIPASOULA;OM;1493;625;544;0;1;31,4;121;41
200001;SOOG;"ST-GEORGES-DE-L'OYAPOCK";OM;3706;2317;1237;0;1,6;13,6;173;4
200001;TFFF;MARTINIQUE-AIME CESAIRE;OM;178242;77304;81662;6141;392;921,5;2540;336
200001;TFFG;ST-MARTIN-GRAND-CASE;OM;2799;1474;1058;8;5,8;20,1;464;0
200001;TFFJ;ST-BARTHELEMY;OM;20243;10599;9242;182;3;19,1;2824;0
200001;TFFM;MARIE-GALANTE;OM;2301;1065;1234;0;0,2;0;176;0
200001;TFFR;GUADELOUPE-MARYSE CONDE;OM;216820;96210;102459;6045;256,8;953,9;3254;23
200001;TFFS;LES SAINTES-TERRE-DE-HAUT;OM;1264;694;570;0;0;0;227;0
200001;ZZMT; AUTRES APT (MT);MT;12350;5927;5709;15;52,2;17,8;2061;33
200001;ZZOM; AUTRES APT (OM);OM;11129;4952;3943;1318;29,3;62;1249;14
200002;FMCZ;MAYOTTE-MARCEL HENRY;OM;8000;3537;2659;852;20,5;74,7;145;6
200002;FMEE;LA REUNION-ROLAND GARROS;OM;122520;43021;51573;1216;840;1831;723;72
200002;FMEP;ST-PIERRE-PIERREFONDS;OM;2117;934;1158;0;0;2,5;50;0
200002;LFBA;AGEN-LA GARENNE;MT;2057;1027;1030;0;0;0;152;0
200002;LFBD;BORDEAUX-MERIGNAC;MT;241506;109225;110783;6815;760,2;708,1;3725;218
200002;LFBE;BERGERAC-DORDOGNE-PERIGORD;MT;1501;735;529;237;0;0;153;0
200002;LFBH;LA ROCHELLE-ILE DE RE;MT;4410;2226;2184;0;0;0;225;0
200002;LFBI;POITIERS-BIARD;MT;8018;1308;1207;504;260,3;239,6;294;43
200002;LFBL;LIMOGES-BELLEGARDE;MT;11995;5288;5312;0;67,4;72;430;41
200002;LFBO;TOULOUSE-BLAGNAC;MT;482573;216984;206680;9034;1593;3394,5;6630;495
200002;LFBP;PAU-PYRENEES;MT;50078;24858;24479;0;42,6;31,5;789;42
200002;LFBT;TARBES-LOURDES-PYRENEES;MT;17238;8578;8657;0;0;0,2;204;0
200002;LFBU;ANGOULEME-BRIE-CHAMPNIERS;MT;1241;640;601;0;0;0;86;0
200002;LFBV;BRIVE-LA-ROCHE;MT;3178;1581;1596;0;0;0,1;113;0
200002;LFBX;PERIGUEUX-BASSILLAC;MT;2296;1086;1041;169;0;0;173;0
200002;LFBZ;BIARRITZ-PAYS-BASQUE;MT;55020;27146;27516;13;11,1;23,4;817;0
200002;LFCR;RODEZ-AVEYRON;MT;7649;3801;3630;218;0;0;310;0
200002;LFGJ;DOLE-TAVAUX;MT;1634;59;70;0;97,7;52,8;17;39
