ANMOIS;APT;APT_NOM;APT_ZON;APT_PEQ;APT_PAX_dep;APT_PAX_arr;APT_PAX_tr;APT_FRP_dep;APT_FRP_arr;APT_NMVT_mxt;APT_NMVT_cgo
201701;FMCZ;MAYOTTE-MARCEL HENRY;OM;33005;11293;18473;1510;21,7;151,3;610;0
201701;FMEE;LA REUNION-ROLAND GARROS;OM;245229;103328;119837;1033;653,1;1450;1051;18
201701;FMEP;ST-PIERRE-PIERREFONDS;OM;10422;4327;6091;0;0;0,4;214;0
201701;LFAQ;ALBERT-BRAY;MT;1749;16;14;1;107,4;64,4;29;10
201701;LFBA;AGEN-LA GARENNE;MT;3583;1877;1706;0;0;0;136;0
201701;LFBD;BORDEAUX-MERIGNAC;MT;387556;191916;182509;1945;449,2;669,4;3632;135
201701;LFBE;BERGERAC-DORDOGNE-PERIGORD;MT;8869;4949;3920;0;0;0;99;0
201701;LFBH;LA ROCHELLE-ILE DE RE;MT;4080;2078;2002;0;0;0;124;0
201701;LFBI;POITIERS-BIARD;MT;6540;2527;2385;1628;0;0;199;0
201701;LFBL;LIMOGES-BELLEGARDE;MT;15261;7989;7252;20;0;0;299;0
201701;LFBO;TOULOUSE-BLAGNAC;MT;694901;316721;308307;2550;2495,1;4237,2;6266;514
201701;LFBP;PAU-PYRENEES;MT;46308;23826;21973;0;44,3;6,6;725;8
201701;LFBT;TARBES-LOURDES-PYRENEES;MT;11648;6045;5603;0;0;0;187;0
201701;LFBZ;BIARRITZ-PAYS-BASQUE;MT;64176;33642;30534;0;0;0;726;0
201701;LFCK;CASTRES-MAZAMET;MT;3651;1885;1766;0;0;0;129;0
201701;LFCR;RODEZ-AVEYRON;MT;3536;1831;1705;0;0;0;155;0
201701;LFGJ;DOLE-TAVAUX;MT;7818;3884;3934;0;0;0;59;0
201701;LFJL;METZ-NANCY-LORRAINE;MT;12573;6081;6275;217;0;0;401;0
201701;LFKB;BASTIA-PORETTA;MT;61357;28432;26571;0;196,2;439,3;637;105
201701;LFKC;CALVI-STE-CATHERINE;MT;7562;4094;3466;0;0;0,2;173;0
201701;LFKF;FIGARI-SUD-CORSE;MT;11279;6095;5184;0;0;0;263;0
201701;LFKJ;AJACCIO-NAPOLEON-BONAPARTE;MT;60112;28479;26521;105;118,6;382,1;629;71
201701;LFLB;CHAMBERY-AIX-LES-BAINS;MT;46458;23029;23106;9;27,9;3,5;1251;0
201701;LFLC;CLERMONT-FERRAND-AUVERGNE;MT;27376;13458;12526;0;139;0,2;722;7
201701;LFLJ;COURCHEVEL;MT;1181;528;653;0;0;0;339;0
201701;LFLL;LYON-ST-EXUPERY;MT;727633;336413;343253;2963;2175;2325,5;7787;367
201701;LFLS;GRENOBLE-ALPES-ISERE;MT;81019;39935;41084;0;0;0;634;0
201701;LFLW;AURILLAC;MT;2642;1355;1287;0;0;0;88;0
201701;LFLX;CHATEAUROUX-DEOLS;MT;4126;31;61;0;323,7;79,7;4;27
201701;LFMH;ST-ETIENNE-LOIRE;MT;11244;5082;6124;38;0;0;105;0
201701;LFMK;CARCASSONNE-SALVAZA;MT;17682;9211;8471;0;0;0;125;0
201701;LFML;MARSEILLE-PROVENCE;MT;624539;283231;287287;4908;2508,7;2402,6;6134;713
201701;LFMN;"NICE-COTE D'AZUR";MT;658991;328342;320383;166;596,3;413,7;8012;80
201701;LFMP;PERPIGNAN-RIVESALTES;MT;19492;10083;9409;0;0;0;223;0
201701;LFMT;MONTPELLIER-MEDITERRANEE;MT;114730;55009;53788;78;305,4;280,1;1180;86
201701;LFMU;BEZIERS-VIAS;MT;4445;2286;2159;0;0;0;45;0
201701;LFOB;BEAUVAIS-TILLE;MT;272334;133351;138983;0;0;0;1736;0
201701;LFOK;CHALONS-VATRY;MT;26269;3810;4124;17;1781,3;50,5;69;40
201701;LFOT;TOURS-VAL DE LOIRE;MT;10385;5302;5083;0;0;0;80;0
201701;LFPB;PARIS-LE BOURGET;MT;8004;3839;4165;0;0;0;3372;0
201701;LFPG;PARIS-CHARLES DE GAULLE;MT;6667106;2488031;2475108;6388;87690,2;82067,8;33643;2434
201701;LFPO;PARIS-ORLY;MT;2351825;1129490;1166419;175;3571,2;2002,9;17098;0
201701;LFQQ;LILLE-LESQUIN;MT;93393;45522;47285;562;1,1;1,4;1281;3
201701;LFRB;BREST-BRETAGNE;MT;68142;34955;32312;582;4,7;24,6;1037;39
201701;LFRD;DINARD-PLEURTUIT-ST-MALO;MT;3238;1856;1379;0;0,2;0,1;94;0
201701;LFRG;DEAUVILLE-NORMANDIE;MT;2726;1040;1053;633;0;0;54;0
201701;LFRH;LORIENT-LANN-BIHOUE;MT;7565;4028;3537;0;0;0;174;0
201701;LFRK;CAEN-CARPIQUET;MT;7559;3794;3762;3;0;0;208;0
201701;LFRN;RENNES-ST-JACQUES;MT;53004;22157;21119;431;470,4;459,2;949;155
201701;LFRO;LANNION;MT;2310;1255;1055;0;0;0;94;0
201701;LFRQ;QUIMPER-PLUGUFFAN;MT;5646;3039;2607;0;0;0;137;0
201701;LFRS;NANTES-ATLANTIQUE;MT;301588;146341;140761;4718;381,4;595,4;3414;62
201701;LFRZ;ST-NAZAIRE-MONTOIR;MT;24976;649;634;169;1510,4;842;75;100
201701;LFSB;BALE-MULHOUSE;MT;466824;199934;217725;809;3072,5;1763,1;4359;410
201701;LFSL;BRIVE-SOUILLAC;MT;3683;1907;1765;11;0;0;147;0
201701;LFST;STRASBOURG-ENTZHEIM;MT;64834;32340;32446;0;1,5;3,3;1346;0
201701;LFTH;TOULON-HYERES;MT;27197;14055;13142;0;0;0;412;0
201701;LFTW;NIMES-GARONS;MT;11437;5863;5574;0;0;0;83;0
201701;LFVP;ST-PIERRE-POINTE BLANCHE;OM;2199;1071;975;0;1,8;13,6;183;0
201701;NLWF;FUTUNA;OM;1156;627;496;0;0,6;2,7;105;0
201701;NLWW;WALLIS-HIHIFO;OM;4300;2076;2021;0;3,6;16,7;131;0
201701;NTAA;"TAHITI FAA'A";OM;103478;42341;52461;643;326,9;476,4;1607;1
201701;NTAR;RURUTU;OM;2010;986;535;452;0;3,7;50;0
201701;NTAT;TUBUAI MATAURA;OM;2004;837;634;489;0,1;4,4;50;0
201701;NTAV;RAIVAVAE;OM;1028;475;264;276;0;1,3;32;0
201701;NTGC;TIKEHAU;OM;2777;1075;713;964;0;2,5;92;0
201701;NTGF;FAKARAVA;OM;1841;858;574;365;0;4,4;58;0
201701;NTMD;NUKU HIVA;OM;3408;1501;1364;476;2,2;4,5;150;0
201701;NTMN;HIVA OA-ATUONA;OM;2688;1091;1011;539;0,1;4,6;116;0
201701;NTTB;BORA BORA;OM;19745;9387;8906;1304;3,9;10,9;474;0
201701;NTTG;RANGIROA;OM;5253;2250;1774;1163;0,1;6,5;166;0
201701;NTTH;HUAHINE;OM;9338;3620;2752;2916;0;5;258;0
201701;NTTM;MOOREA;OM;3878;1694;1108;1070;0;0,6;146;0
201701;NTTO;HAO;OM;1230;327;382;491;0,1;2,8;62;0
201701;NTTP;MAUPITI;OM;1498;887;571;2;0;3,8;62;0
201701;NTTR;RAIATEA;OM;16217;6853;5983;3262;0,2;11,7;416;0
201701;NWWE;ILE DES PINS;OM;9497;4760;4492;0;4,5;20;197;0
201701;NWWL;LIFOU;OM;16097;8073;7517;0;11,9;38,7;462;0
201701;NWWM;NOUMEA MAGENTA;OM;39762;18517;19881;0;107;29,5;1023;0
201701;NWWR;MARE;OM;8084;4015;3771;0;6,4;23,4;260;0
201701;NWWV;OUVEA;OM;8608;4259;4051;0;6,5;23,3;276;0
201701;NWWW;NOUMEA LA TONTOUTA;OM;61686;29050;28432;0;99,6;320,8;408;0
201701;SOCA;CAYENNE-FELIX EBOUE;OM;42665;17391;20761;2015;62,2;187,6;575;33
201701;SOOA;MARIPASOULA;OM;3027;1284;1086;422;0;23,5;369;22
201701;TFFF;MARTINIQUE-AIME CESAIRE;OM;196962;86513;96070;5455;192,8;699,6;1927;90
201701;TFFG;ST-MARTIN-GRAND-CASE;OM;16208;8695;7297;4;5,1;16,1;670;0
201701;TFFJ;ST-BARTHELEMY;OM;20274;11266;8722;0;9,8;18,8;3546;57
201701;TFFR;POINTE-A-PITRE-LE RAIZET;OM;230496;100153;115701;6337;205;625,5;2578;56
201701;ZZMT; AUTRES APT (MT);MT;4901;2556;2249;16;2,6;5,4;1321;7
201701;ZZOM; AUTRES APT (OM);OM;15303;6165;4217;4446;3,2;44,2;1367;12
201702;FMCZ;MAYOTTE-MARCEL HENRY;OM;23991;11285;8919;1857;24,6;168,4;366;0
201702;FMEE;LA REUNION-ROLAND GARROS;OM;144089;57548;62520;1967;574,5;1630,8;819;14
201702;FMEP;ST-PIERRE-PIERREFONDS;OM;3933;1876;2054;0;0;0,3;113;0
201702;LFAQ;ALBERT-BRAY;MT;2430;3;27;0;139,6;100,4;21;16
201702;LFBA;AGEN-LA GARENNE;MT;3590;1809;1781;0;0;0;124;0
201702;LFBD;BORDEAUX-MERIGNAC;MT;381026;189721;178739;2461;429,3;581,2;3484;118
201702;LFBE;BERGERAC-DORDOGNE-PERIGORD;MT;8937;4453;4484;0;0;0;82;0
201702;LFBH;LA ROCHELLE-ILE DE RE;MT;4204;2124;2080;0;0;0;118;0
201702;LFBI;POITIERS-BIARD;MT;5990;2301;2195;1494;0;0;206;0
201702;LFBL;LIMOGES-BELLEGARDE;MT;13835;6990;6845;0;0;0;256;0
201702;LFBO;TOULOUSE-BLAGNAC;MT;714358;327505;323488;2758;2306;3754,7;6247;458
201702;LFBP;PAU-PYRENEES;MT;46411;23633;22716;0;1,6;4,5;751;4
201702;LFBT;TARBES-LOURDES-PYRENEES;MT;17718;8917;8677;124;0;0;210;0
201702;LFBZ;BIARRITZ-PAYS-BASQUE;MT;64638;33196;31405;37;0;0;705;0
201702;LFCK;CASTRES-MAZAMET;MT;3616;1881;1735;0;0;0;118;0
201702;LFCR;RODEZ-AVEYRON;MT;3587;1843;1744;0;0;0;144;0
201702;LFGJ;DOLE-TAVAUX;MT;6982;3594;3388;0;0;0;54;0
201702;LFJL;METZ-NANCY-LORRAINE;MT;12173;6031;6011;131;0;0;397;0
201702;LFKB;BASTIA-PORETTA;MT;57725;26794;25204;32;163,2;406,3;560;98
201702;LFKC;CALVI-STE-CATHERINE;MT;7153;3817;3332;0;0;0,4;148;0
201702;LFKF;FIGARI-SUD-CORSE;MT;10912;5721;5191;0;0;0;224;0
201702;LFKJ;AJACCIO-NAPOLEON-BONAPARTE;MT;55800;26519;24640;0;105,7;358,4;541;68
201702;LFLB;CHAMBERY-AIX-LES-BAINS;MT;46373;22999;23021;13;33,2;0,8;1323;0
201702;LFLC;CLERMONT-FERRAND-AUVERGNE;MT;26755;13061;12383;183;78,9;34;689;8
201702;LFLJ;COURCHEVEL;MT;1907;825;1082;0;0;0;522;0
201702;LFLL;LYON-ST-EXUPERY;MT;725869;351279;328144;2165;2219;2209,1;7688;346
201702;LFLS;GRENOBLE-ALPES-ISERE;MT;81708;41477;40218;13;0;0;1023;0
201702;LFLW;AURILLAC;MT;2725;1424;1301;0;0;0;87;0
201702;LFLX;CHATEAUROUX-DEOLS;MT;4029;29;0;0;305,3;94,7;1;25
201702;LFMH;ST-ETIENNE-LOIRE;MT;12264;6456;5634;174;0;0;164;0
201702;LFMK;CARCASSONNE-SALVAZA;MT;18427;9179;9248;0;0;0;116;0
201702;LFML;MARSEILLE-PROVENCE;MT;610608;281519;279803;5107;2280,8;2137,1;5773;653
201702;LFMN;"NICE-COTE D'AZUR";MT;707170;343592;350512;622;708,8;535,7;8095;76
201702;LFMP;PERPIGNAN-RIVESALTES;MT;18882;9379;9503;0;0;0;235;0
201702;LFMT;MONTPELLIER-MEDITERRANEE;MT;116461;54796;56185;75;292,5;248;1193;78
201702;LFMU;BEZIERS-VIAS;MT;4612;2239;2373;0;0;0;45;0
201702;LFOB;BEAUVAIS-TILLE;MT;257333;131109;126191;33;0;0;1575;0
201702;LFOK;CHALONS-VATRY;MT;19423;3739;3332;0;1213,3;21,9;68;29
201702;LFOT;TOURS-VAL DE LOIRE;MT;10176;5181;4992;3;0;0;89;0
201702;LFPB;PARIS-LE BOURGET;MT;7476;3837;3639;0;0;0;3217;0
201702;LFPG;PARIS-CHARLES DE GAULLE;MT;6228528;2317200;2301732;5351;87061,8;73362,7;31099;2302
201702;LFPO;PARIS-ORLY;MT;2324147;1123876;1126285;184;4724,2;2656,1;16583;0
201702;LFQQ;LILLE-LESQUIN;MT;99811;50346;49059;406;0;0;1298;0
201702;LFRB;BREST-BRETAGNE;MT;69544;33650;34370;1079;23,6;21;1064;37
201702;LFRD;DINARD-PLEURTUIT-ST-MALO;MT;4063;2104;1957;0;0,2;0;84;0
201702;LFRG;DEAUVILLE-NORMANDIE;MT;2374;1112;1075;187;0;0;50;0
201702;LFRH;LORIENT-LANN-BIHOUE;MT;7677;3902;3775;0;0;0;203;0
201702;LFRK;CAEN-CARPIQUET;MT;8320;4128;4192;0;0;0;231;0
201702;LFRN;RENNES-ST-JACQUES;MT;55014;22520;22436;420;528,7;435,1;912;155
201702;LFRO;LANNION;MT;2205;1120;1085;0;0;0;93;0
201702;LFRQ;QUIMPER-PLUGUFFAN;MT;6409;3151;3258;0;0;0;164;0
201702;LFRS;NANTES-ATLANTIQUE;MT;308369;148405;146665;3397;410,6;579,5;3372;65
201702;LFRZ;ST-NAZAIRE-MONTOIR;MT;25565;672;651;177;1459,2;947,3;74;102
201702;LFSB;BALE-MULHOUSE;MT;527265;243839;233061;1327;3267;1636,9;4554;403
201702;LFSL;BRIVE-SOUILLAC;MT;3163;1631;1532;0;0;0;130;0
201702;LFST;STRASBOURG-ENTZHEIM;MT;62562;31172;31287;48;1,3;4,2;1327;0
201702;LFTH;TOULON-HYERES;MT;25550;12726;12824;0;0;0;336;0
201702;LFTW;NIMES-GARONS;MT;10844;5555;5289;0;0;0;91;0
201702;LFVP;ST-PIERRE-POINTE BLANCHE;OM;2583;1338;1080;0;2;14,5;195;0
201702;NLWF;FUTUNA;OM;1032;603;411;0;0,5;1,3;107;0
201702;NLWW;WALLIS-HIHIFO;OM;3750;1578;2033;0;2,4;11,5;129;0
201702;NTAA;"TAHITI FAA'A";OM;94897;42405;42530;235;384,9;587,8;1375;1
201702;NTAR;RURUTU;OM;1531;575;536;384;0,2;3,5;42;0
201702;NTAT;TUBUAI MATAURA;OM;1300;472;467;322;0,1;3,8;36;0
201702;NTGC;TIKEHAU;OM;2433;656;675;1080;0,1;2,1;80;0
201702;NTGF;FAKARAVA;OM;1603;599;630;337;0,1;3,6;46;0
201702;NTMD;NUKU HIVA;OM;2732;1119;1183;363;2,5;4,2;132;0
201702;NTMN;HIVA OA-ATUONA;OM;1865;737;722;350;0,2;5,4;86;0
201702;NTTB;BORA BORA;OM;20362;9666;9372;1177;3,6;11,1;466;0
201702;NTTG;RANGIROA;OM;4627;1804;1893;851;0,4;7,5;131;1
201702;NTTH;HUAHINE;OM;8408;2749;2709;2898;0,2;4,9;228;0
201702;NTTM;MOOREA;OM;4227;1847;1118;1258;0;0,4;160;0
201702;NTTP;MAUPITI;OM;1452;684;724;3;0,2;3,9;56;0
201702;NTTR;RAIATEA;OM;15497;6258;6317;2785;0,4;13,3;380;0
201702;NWWE;ILE DES PINS;OM;7486;3661;3615;0;4,6;16,5;150;0
201702;NWWL;LIFOU;OM;12222;6206;5573;0;11,5;32,8;402;0
201702;NWWM;NOUMEA MAGENTA;OM;31617;14229;16197;0;91;28,2;873;0
201702;NWWR;MARE;OM;6353;3357;2703;0;6;23,3;221;0
201702;NWWV;OUVEA;OM;6584;3446;2887;0;6,3;18,8;233;0
201702;NWWW;NOUMEA LA TONTOUTA;OM;43355;16429;23158;0;72,4;304,4;317;0
201702;SOCA;CAYENNE-FELIX EBOUE;OM;40592;19355;17554;1435;57;167,8;471;29
201702;SOOA;MARIPASOULA;OM;2840;1107;1109;450;0;17,4;292;18
201702;TFFF;MARTINIQUE-AIME CESAIRE;OM;196215;92341;89352;5542;218,6;679,4;1741;80
201702;TFFG;ST-MARTIN-GRAND-CASE;OM;15603;7530;7861;15;8,8;10,9;614;0
201702;TFFJ;ST-BARTHELEMY;OM;18919;9432;9243;0;7,5;16,9;3202;46
201702;TFFR;POINTE-A-PITRE-LE RAIZET;OM;235570;111151;106833;5876;442,1;728,9;2381;57
201702;ZZMT; AUTRES APT (MT);MT;5774;2945;2728;47;1,4;4;1393;2
201702;ZZOM; AUTRES APT (OM);OM;14372;4747;4797;4332;4,8;44,7;1122;11
201703;FMCZ;MAYOTTE-MARCEL HENRY;OM;30013;12890;14295;861;19,4;177,3;530;0
201703;FMEE;LA REUNION-ROLAND GARROS;OM;187044;83128;77782;2360;573,9;1803,6;991;18
201703;FMEP;ST-PIERRE-PIERREFONDS;OM;7807;3826;3973;0;0;0,8;194;0
201703;LFAQ;ALBERT-BRAY;MT;2334;11;4;0;153,3;78,6;22;14
201703;LFBA;AGEN-LA GARENNE;MT;4438;2114;2324;0;0;0;155;0
