ANMOIS;APT;APT_NOM;APT_ZON;APT_PEQ;APT_PAX_dep;APT_PAX_arr;APT_PAX_tr;APT_FRP_dep;APT_FRP_arr;APT_NMVT_mxt;APT_NMVT_cgo
202001;FMCZ;MAYOTTE-MARCEL HENRY;OM;36593;12965;21256;291;25,8;182,3;434;0
202001;FMEE;LA REUNION-ROLAND GARROS;OM;269609;112677;131261;915;630,1;1845,5;1200;10
202001;FMEP;ST-PIERRE-PIERREFONDS;OM;14051;6046;8003;0;0;0,2;188;0
202001;LFBA;AGEN-LA GARENNE;MT;1038;574;464;0;0;0;84;0
202001;LFBD;BORDEAUX-MERIGNAC;MT;515789;253544;252242;1832;314,3;502,8;4627;88
202001;LFBE;BERGERAC-DORDOGNE-PERIGORD;MT;5252;2663;2589;0;0;0;47;0
202001;LFBH;LA ROCHELLE-ILE DE RE;MT;4745;2515;2230;0;0;0;134;0
202001;LFBI;POITIERS-BIARD;MT;6901;2799;2526;1576;0;0;206;0
202001;LFBL;LIMOGES-BELLEGARDE;MT;15623;8233;7255;135;0;0;306;0
202001;LFBO;TOULOUSE-BLAGNAC;MT;792978;364636;362657;1327;2389,1;4046,7;6571;516
202001;LFBP;PAU-PYRENEES;MT;43329;22851;20472;6;0;0;748;0
202001;LFBT;TARBES-LOURDES-PYRENEES;MT;12177;6335;5842;0;0;0;187;0
202001;LFBZ;BIARRITZ-PAYS-BASQUE;MT;58650;30460;28185;0;0;0,5;631;0
202001;LFCK;CASTRES-MAZAMET;MT;3844;2012;1832;0;0;0;139;0
202001;LFCR;RODEZ-AVEYRON;MT;3162;1633;1529;0;0;0;134;0
202001;LFGJ;DOLE-TAVAUX;MT;8501;4137;4364;0;0;0;60;0
202001;LFJL;METZ-NANCY-LORRAINE;MT;12850;6149;6701;0;0;0;331;0
202001;LFKB;BASTIA-PORETTA;MT;65177;30398;28629;82;192;414,7;628;102
202001;LFKC;CALVI-STE-CATHERINE;MT;8265;4460;3804;0;0;0,1;182;0
202001;LFKF;FIGARI-SUD-CORSE;MT;13209;6979;6230;0;0;0;259;0
202001;LFKJ;AJACCIO-NAPOLEON-BONAPARTE;MT;63272;30245;27638;0;134,6;404,3;611;76
202001;LFLB;CHAMBERY-AIX-LES-BAINS;MT;36139;18473;17459;0;20,7;0;1244;0
202001;LFLC;CLERMONT-FERRAND-AUVERGNE;MT;32641;16397;16227;13;0,4;0;686;0
202001;LFLJ;COURCHEVEL;MT;1643;852;791;0;0;0;895;0
202001;LFLL;LYON-ST-EXUPERY;MT;857502;399154;412066;1067;2218,2;2303,3;8110;340
202001;LFLS;GRENOBLE-ALPES-ISERE;MT;74333;37328;36735;270;0;0;819;0
202001;LFLW;AURILLAC;MT;3050;1603;1447;0;0;0;134;0
202001;LFLX;CHATEAUROUX-DEOLS;MT;2320;46;0;0;189;38,4;1;6
202001;LFLY;LYON-BRON;MT;1003;488;510;5;0;0;260;0
202001;LFMK;CARCASSONNE-SALVAZA;MT;18288;9083;9205;0;0;0;141;0
202001;LFML;MARSEILLE-PROVENCE;MT;761679;348615;360484;2393;2493,6;2525,1;6742;576
202001;LFMN;"NICE-COTE D'AZUR";MT;806919;401361;398932;416;401,6;219,4;8950;37
202001;LFMP;PERPIGNAN-RIVESALTES;MT;24516;12544;11972;0;0;0;287;0
202001;LFMT;MONTPELLIER-MEDITERRANEE;MT;139882;67047;67487;0;268,3;266,5;1333;84
202001;LFMU;BEZIERS-VIAS;MT;10260;5208;5052;0;0;0;79;0
202001;LFOB;BEAUVAIS-TILLE;MT;312742;150608;162134;0;0;0;1955;0
202001;LFOK;CHALONS-VATRY;MT;10152;3306;3745;0;240,8;69,3;78;11
202001;LFOT;TOURS-VAL DE LOIRE;MT;13803;6942;6861;0;0;0;109;0
202001;LFPB;PARIS-LE BOURGET;MT;7533;3736;3797;0;0;0;3692;0
202001;LFPG;PARIS-CHARLES DE GAULLE;MT;7519834;2750944;2767239;1354;102421,6;97608,1;34888;2520
202001;LFPO;PARIS-ORLY;MT;2396889;1136861;1180986;28;5819,2;2082,2;16436;0
202001;LFQQ;LILLE-LESQUIN;MT;134356;66259;67969;112;1;0,5;1575;0
202001;LFRB;BREST-BRETAGNE;MT;84326;43468;40159;663;2,8;0,8;1098;0
202001;LFRD;DINARD-PLEURTUIT-ST-MALO;MT;3438;1919;1519;0;0;0;29;0
202001;LFRH;LORIENT-LANN-BIHOUE;MT;7889;4199;3690;0;0;0;292;0
202001;LFRK;CAEN-CARPIQUET;MT;17513;8861;8634;18;0;0;328;0
202001;LFRN;RENNES-ST-JACQUES;MT;62917;28137;27720;199;283,9;402,2;877;102
202001;LFRQ;QUIMPER-PLUGUFFAN;MT;2351;1306;1045;0;0;0;140;0
202001;LFRS;NANTES-ATLANTIQUE;MT;447469;220112;218490;837;300,8;502,3;4057;76
202001;LFRZ;ST-NAZAIRE-MONTOIR;MT;21670;469;0;126;1307,8;799,7;72;97
202001;LFSB;BALE-MULHOUSE;MT;546467;238826;259236;1;2793,2;2047,2;4533;462
