ANMOIS;APT;APT_NOM;APT_ZON;APT_PEQ;APT_PAX_dep;APT_PAX_arr;APT_PAX_tr;APT_FRP_dep;APT_FRP_arr;APT_NMVT_mxt;APT_NMVT_cgo
199901;FMCZ;MAYOTTE-MARCEL HENRY;OM;9765;3120;4213;1374;18,2;87,6;145;0
199901;FMEE;LA REUNION-ROLAND GARROS;OM;160317;66424;69016;4598;738,5;1289,5;1131;36
199901;FMEP;ST-PIERRE-PIERREFONDS;OM;7103;3400;3703;0;0;0;122;0
199901;LFBA;AGEN-LA GARENNE;MT;1824;923;893;8;0;0;141;2
199901;LFBD;BORDEAUX-MERIGNAC;MT;217318;99936;96896;6572;708,9;682,5;3699;224
199901;LFBE;BERGERAC-DORDOGNE-PERIGORD;MT;1121;524;444;153;0;0;111;0
199901;LFBH;LA ROCHELLE-ILE DE RE;MT;2706;1433;1273;0;0;0;151;0
199901;LFBI;POITIERS-BIARD;MT;9683;1717;1689;570;290,4;280,2;351;40
199901;LFBL;LIMOGES-BELLEGARDE;MT;10797;4727;4502;106;77,4;68,8;397;37
199901;LFBO;TOULOUSE-BLAGNAC;MT;446787;202820;197017;7791;1070,1;2845,8;6190;504
199901;LFBP;PAU-PYRENEES;MT;52145;25328;24291;966;80,8;75,3;955;41
199901;LFBT;TARBES-LOURDES-PYRENEES;MT;6787;3396;3382;0;0;0,9;84;0
199901;LFBU;ANGOULEME-BRIE-CHAMPNIERS;MT;1231;634;579;18;0;0;91;0
199901;LFBV;BRIVE-LA-ROCHE;MT;2866;1477;1389;0;0;0;111;0
199901;LFBX;PERIGUEUX-BASSILLAC;MT;2727;1429;1298;0;0;0;141;0
199901;LFBZ;BIARRITZ-PAYS-BASQUE;MT;47787;25257;22179;9;17,4;16,7;749;0
199901;LFCK;CASTRES-MAZAMET;MT;2102;1112;990;0;0;0;194;0
199901;LFCR;RODEZ-AVEYRON;MT;6857;3372;2847;631;0,7;0;288;0
199901;LFGJ;DOLE-TAVAUX;MT;1709;73;87;0;77,6;77,3;16;38
199901;LFJL;METZ-NANCY-LORRAINE;MT;19976;8494;8265;10;161,1;159,6;769;82
199901;LFJR;ANGERS-MARCE;MT;1181;586;586;9;0;0;87;0
199901;LFKB;BASTIA-PORETTA;MT;50746;24069;21038;49;126;433;892;144
199901;LFKC;CALVI-STE-CATHERINE;MT;6192;3560;2594;0;0;3,8;167;0
199901;LFKF;FIGARI-SUD-CORSE;MT;9480;5170;4305;5;0;0;249;0
199901;LFKJ;AJACCIO-NAPOLEON-BONAPARTE;MT;48425;22965;19979;24;107,2;438,4;849;96
199901;LFLB;CHAMBERY-AIX-LES-BAINS;MT;29271;14489;14717;61;0,2;0,3;498;0
199901;LFLC;CLERMONT-FERRAND-AUVERGNE;MT;56926;26582;25853;2536;91,4;104;2280;38
199901;LFLL;LYON-ST-EXUPERY;MT;459050;209828;209604;6726;1600,3;1688,9;8061;785
199901;LFLP;ANNECY-MEYTHET;MT;6012;2924;3088;0;0;0;230;0
199901;LFLS;GRENOBLE-ALPES-ISERE;MT;35435;17370;17972;0;6,1;3,2;434;0
199901;LFLW;AURILLAC;MT;1141;602;539;0;0;0;96;0
199901;LFLX;CHATEAUROUX-DEOLS;MT;1069;92;119;0;85,6;0,2;29;2
199901;LFMH;ST-ETIENNE-LOIRE;MT;13541;6858;6659;0;1,2;1,2;852;0
199901;LFMK;CARCASSONNE-SALVAZA;MT;6152;3239;2877;28;0;0,8;211;0
