ANMOIS;APT;APT_NOM;APT_ZON;APT_PEQ;APT_PAX_dep;APT_PAX_arr;APT_PAX_tr;APT_FRP_dep;APT_FRP_arr;APT_NMVT_mxt;APT_NMVT_cgo
201001;FMCZ;MAYOTTE-MARCEL HENRY;OM;26437;9543;13776;1122;46;153,7;407;0
201001;FMEE;LA REUNION-ROLAND GARROS;OM;226045;91307;104823;3108;828,9;1851,8;1260;18
201001;FMEP;ST-PIERRE-PIERREFONDS;OM;17731;7472;10231;0;0;2,8;318;0
201001;LFAQ;ALBERT-BRAY;MT;4163;4;0;0;236,8;179,1;4;21
201001;LFBA;AGEN-LA GARENNE;MT;1861;915;855;091;0;0;101;0
201001;LFBD;BORDEAUX-MERIGNAC;MT;220878;108360;104399;1515;268,2;392,1;2982;154
201001;LFBE;BERGERAC-DORDOGNE-PERIGORD;MT;5104;2646;2337;121;0;0;122;0
201001;LFBH;LA ROCHELLE-ILE DE RE;MT;4372;2301;2071;0;0;0;104;0
201001;LFBI;POITIERS-BIARD;MT;5412;2200;2198;1005;0,8;0,1;195;4
201001;LFBL;LIMOGES-BELLEGARDE;MT;13670;7235;6103;19;17,1;14,2;318;38
201001;LFBO;TOULOUSE-BLAGNAC;MT;496130;225795;221340;4617;1696,8;2741;5505;447
201001;LFBP;PAU-PYRENEES;MT;46085;23496;21059;0;68,7;84,3;599;72
201001;LFBT;TARBES-LOURDES-PYRENEES;MT;8247;4384;3857;6;0;0;186;0
201001;LFBV;BRIVE-LA-ROCHE;MT;1641;870;771;0;0;0;80;0
201001;LFBZ;BIARRITZ-PAYS-BASQUE;MT;54499;28933;25566;0;0;0;592;0
201001;LFCK;CASTRES-MAZAMET;MT;2682;1368;1293;021;0;0;189;0
201001;LFCR;RODEZ-AVEYRON;MT;6558;3344;3058;156;0;0;279;0
201001;LFJL;METZ-NANCY-LORRAINE;MT;10048;4800;5040;208;0;0;344;0
201001;LFKB;BASTIA-PORETTA;MT;56806;26962;25056;0;132,9;345,9;700;110
201001;LFKC;CALVI-STE-CATHERINE;MT;6619;3616;2947;55;0;0,2;202;0
201001;LFKF;FIGARI-SUD-CORSE;MT;11800;6221;5579;0;0;0;275;0
201001;LFKJ;AJACCIO-NAPOLEON-BONAPARTE;MT;53199;25946;23013;0;97,6;326,4;729;0
201001;LFLB;CHAMBERY-AIX-LES-BAINS;MT;70314;35594;34677;43;0;0;814;0
201001;LFLC;CLERMONT-FERRAND-AUVERGNE;MT;28979;13043;12408;0;186,5;166,3;929;59
201001;LFLL;LYON-ST-EXUPERY;MT;525858;239734;247605;10984;1343,4;1410,1;8028;298
201001;LFLP;ANNECY-MEYTHET;MT;3568;1849;1719;0;0;0;209;0
201001;LFLS;GRENOBLE-ALPES-ISERE;MT;102249;51163;51075;011;0;0;855;0
201001;LFLW;AURILLAC;MT;1340;745;595;0;0;0;77;0
201001;LFLX;CHATEAUROUX-DEOLS;MT;5184;33;31;0;467,6;44,4;7;34
201001;LFMH;ST-ETIENNE-LOIRE;MT;2505;1111;1394;0;0;0;58;0
201001;LFMK;CARCASSONNE-SALVAZA;MT;15806;8190;7616;0;0;0;126;0
201001;LFML;MARSEILLE-PROVENCE;MT;513069;220594;231789;14290;2252,7;2386,9;6399;686
