ANMOIS;APT;APT_NOM;APT_ZON;APT_PEQ;APT_PAX_dep;APT_PAX_arr;APT_PAX_tr;APT_FRP_dep;APT_FRP_arr;APT_NMVT_mxt;APT_NMVT_cgo
200301;FMCZ;MAYOTTE-MARCEL HENRY;OM;13737;6049;5628;843;24,9;96,8;254;10
200301;FMEE;LA REUNION-ROLAND GARROS;OM;162537;68025;74505;871;703,3;1210,3;1198;66
200301;FMEP;ST-PIERRE-PIERREFONDS;OM;12337;5350;6981;0;0;0,6;267;0
200301;LFBA;AGEN-LA GARENNE;MT;2805;1435;1370;0;0;0;146;0
200301;LFBD;BORDEAUX-MERIGNAC;MT;221510;102803;100240;2126;740,1;893,9;3493;216
200301;LFBE;BERGERAC-DORDOGNE-PERIGORD;MT;3367;1769;1493;105;0;0;154;0
200301;LFBH;LA ROCHELLE-ILE DE RE;MT;4926;2756;2170;0;0;0;205;0
200301;LFBI;POITIERS-BIARD;MT;5862;2115;1914;11;92,6;89,6;168;40
200301;LFBL;LIMOGES-BELLEGARDE;MT;11328;5708;5038;17;28,4;28;405;41
200301;LFBO;TOULOUSE-BLAGNAC;MT;484423;217580;213048;3848;1825,1;3169,6;6359;530
200301;LFBP;PAU-PYRENEES;MT;48807;24323;23144;0;67,5;66,5;625;41
200301;LFBT;TARBES-LOURDES-PYRENEES;MT;7882;3984;3879;19;0;0;115;0
200301;LFBV;BRIVE-LA-ROCHE;MT;1984;1018;957;9;0;0;100;0
200301;LFBX;PERIGUEUX-BASSILLAC;MT;2567;960;977;630;0;0;231;0
200301;LFBZ;BIARRITZ-PAYS-BASQUE;MT;60603;31739;28568;0;19,2;10,4;828;0
200301;LFCK;CASTRES-MAZAMET;MT;1498;754;715;29;0;0;178;0
200301;LFCR;RODEZ-AVEYRON;MT;5109;2605;2340;164;0;0;294;0
200301;LFGJ;DOLE-TAVAUX;MT;1321;73;81;0;71,2;45,5;10;26
200301;LFJL;METZ-NANCY-LORRAINE;MT;32767;8299;8295;221;841,2;754;714;367
200301;LFKB;BASTIA-PORETTA;MT;55045;24531;21473;1734;235,1;495,5;813;192
200301;LFKC;CALVI-STE-CATHERINE;MT;5181;2907;2252;0;0;2,2;226;0
200301;LFKF;FIGARI-SUD-CORSE;MT;8670;4895;3773;2;0;0;294;0
200301;LFKJ;AJACCIO-NAPOLEON-BONAPARTE;MT;49929;23517;20459;76;137,8;449,9;766;105
200301;LFLB;CHAMBERY-AIX-LES-BAINS;MT;31615;15957;15566;92;0;0;516;0
200301;LFLC;CLERMONT-FERRAND-AUVERGNE;MT;76233;35602;35035;1807;147,8;231,2;3059;77
200301;LFLL;LYON-ST-EXUPERY;MT;496133;231476;229518;4410;1537,6;1535,4;9219;410
200301;LFLP;ANNECY-MEYTHET;MT;4394;2258;2136;0;0;0;156;0
200301;LFLS;GRENOBLE-ALPES-ISERE;MT;33239;16592;16404;171;6,3;1;559;0
200301;LFLW;AURILLAC;MT;1461;772;689;0;0;0;93;0
200301;LFLX;CHATEAUROUX-DEOLS;MT;2374;20;10;0;141,2;93,2;9;15
200301;LFMH;ST-ETIENNE-LOIRE;MT;10368;5388;4980;0;0;0;254;0
200301;LFMK;CARCASSONNE-SALVAZA;MT;15176;8020;7156;0;0;0;110;0
200301;LFML;MARSEILLE-PROVENCE;MT;433752;185646;191122;10787;2364,9;2254,8;6073;562
200301;LFMN;"NICE-COTE D'AZUR";MT;586163;288167;284166;1420;616,7;624,3;12070;133
200301;LFMP;PERPIGNAN-RIVESALTES;MT;45037;23655;21382;0;0;0;505;0
200301;LFMT;MONTPELLIER-MEDITERRANEE;MT;114364;54739;53160;89;306;331,5;1773;41
200301;LFMU;BEZIERS-VIAS;MT;4676;2468;2208;0;0;0;147;0
200301;LFMV;AVIGNON-CAUMONT;MT;4735;2536;2199;0;0;0;177;0
200301;LFOB;BEAUVAIS-TILLE;MT;43235;21708;21390;137;0;0;533;0
200301;LFOH;LE HAVRE-OCTEVILLE;MT;1788;863;776;38;0;11,1;342;8
200301;LFOK;CHALONS-VATRY;MT;5959;47;68;0;266,5;317,8;23;32
200301;LFOP;ROUEN-VALLEE DE SEINE;MT;1990;766;802;422;0;0;318;0
200301;LFOT;TOURS-VAL DE LOIRE;MT;2257;1218;985;0;4,4;1;106;4
200301;LFPG;PARIS-CHARLES DE GAULLE;MT;4867022;1743583;1737801;13161;71079,1;66168,5;37750;3123
200301;LFPO;PARIS-ORLY;MT;1942915;898240;946193;1105;5583,3;4154,5;17692;6
200301;LFQQ;LILLE-LESQUIN;MT;57126;27529;28722;851;0,8;1,7;1492;0
200301;LFRB;BREST-BRETAGNE;MT;53891;26564;24443;1088;84,9;94,7;1033;41
200301;LFRD;DINARD-PLEURTUIT-ST-MALO;MT;7233;3844;3368;6;1,2;0,3;256;0
