ANMOIS;APT;APT_NOM;APT_ZON;APT_PEQ;APT_PAX_dep;APT_PAX_arr;APT_PAX_tr;APT_FRP_dep;APT_FRP_arr;APT_NMVT_mxt;APT_NMVT_cgo
199201;FMCZ;MAYOTTE-MARCEL HENRY;OM;3800;1715;1815;0;6,1;20,9;70;0
199201;FMEE;LA REUNION-ROLAND GARROS;OM;106528;44749;46363;3175;367;857,1;908;20
199201;LFBA;AGEN-LA GARENNE;MT;1981;503;492;10;44;53,6;101;38
199201;LFBD;BORDEAUX-MERIGNAC;MT;178638;79884;77747;9830;567,9;549,9;2423;139
199201;LFBE;BERGERAC-DORDOGNE-PERIGORD;MT;2361;799;684;870;0,2;0,6;177;3
199201;LFBH;LA ROCHELLE-ILE DE RE;MT;2952;1501;1451;0;0;0;124;0
199201;LFBI;POITIERS-BIARD;MT;3472;805;980;151;74,1;79,5;300;125
199201;LFBL;LIMOGES-BELLEGARDE;MT;9806;4256;4098;1355;6,9;2,8;501;0
199201;LFBO;TOULOUSE-BLAGNAC;MT;268299;119992;115706;4369;915,4;1907,9;2931;177
199201;LFBP;PAU-PYRENEES;MT;47625;22586;21161;858;105,4;196,7;595;42
199201;LFBT;TARBES-LOURDES-PYRENEES;MT;8043;4159;3755;0;1,3;11,6;90;0
199201;LFBU;ANGOULEME-BRIE-CHAMPNIERS;MT;1095;486;587;6;1,1;0,6;139;0
199201;LFBV;BRIVE-LA-ROCHE;MT;2567;1297;1270;0;0;0;94;0
199201;LFBX;PERIGUEUX-BASSILLAC;MT;2578;1280;1286;2;0;1;160;0
199201;LFBZ;BIARRITZ-PAYS-BASQUE;MT;33593;17794;14806;458;17;36,5;406;0
199201;LFCI;ALBI-LE SEQUESTRE;MT;2456;1308;1126;21;0,1;0;112;0
199201;LFCK;CASTRES-MAZAMET;MT;2773;1057;1133;575;0,8;0;140;0
199201;LFCR;RODEZ-AVEYRON;MT;5295;2578;2463;254;0;0;148;0
199201;LFGA;COLMAR-HOUSSEN;MT;1098;39;47;0;69;32,2;60;46
199201;LFJL;METZ-NANCY-LORRAINE;MT;12575;5974;6004;590;0,4;0,3;664;2
199201;LFKB;BASTIA-PORETTA;MT;44104;21183;17682;183;123,9;381,7;745;119
199201;LFKC;CALVI-STE-CATHERINE;MT;4683;2802;1846;0;0,2;3,3;120;0
199201;LFKF;FIGARI-SUD-CORSE;MT;6427;3878;2548;1;0;0;270;0
199201;LFKJ;AJACCIO-NAPOLEON-BONAPARTE;MT;41404;20326;16692;0;131,2;307,3;856;106
199201;LFLB;CHAMBERY-AIX-LES-BAINS;MT;11350;5847;5474;0;2,9;0;279;2
199201;LFLC;CLERMONT-FERRAND-AUVERGNE;MT;25911;10840;10081;251;221,9;252,1;662;263
199201;LFLL;LYON-ST-EXUPERY;MT;334249;146966;148254;9899;1382,8;1530,3;4856;673
199201;LFLP;ANNECY-MEYTHET;MT;4376;2182;2143;5;4,3;0,3;133;0
199201;LFLS;GRENOBLE-ALPES-ISERE;MT;35846;18112;17404;135;2,5;17;467;0
199201;LFMH;ST-ETIENNE-LOIRE;MT;6839;3592;3226;1;1;1;295;0
199201;LFMK;CARCASSONNE-SALVAZA;MT;1105;523;581;0;0;0,1;84;0
199201;LFML;MARSEILLE-PROVENCE;MT;375278;152959;158945;21476;1562;2627,8;4111;524
199201;LFMN;"NICE-COTE D'AZUR";MT;405712;189543;181686;7081;1430,6;1309,6;8003;215
199201;LFMP;PERPIGNAN-RIVESALTES;MT;29239;15437;13190;87;10,4;42,1;271;0
199201;LFMT;MONTPELLIER-MEDITERRANEE;MT;83878;38668;37816;115;242,4;485,5;866;171
199201;LFMU;BEZIERS-VIAS;MT;6005;3141;2844;0;1,7;0,3;143;0
199201;LFMV;AVIGNON-CAUMONT;MT;15906;5771;5162;0;209,8;287,5;194;87
199201;LFOB;BEAUVAIS-TILLE;MT;4147;2066;2081;0;0;0;40;0
199201;LFOH;LE HAVRE-OCTEVILLE;MT;4820;1705;1743;1364;0,4;0,5;632;0
199201;LFOP;ROUEN-VALLEE DE SEINE;MT;3578;1799;1768;11;0;0;479;0
199201;LFOT;TOURS-VAL DE LOIRE;MT;1135;564;560;11;0;0;136;0
199201;LFPG;PARIS-CHARLES DE GAULLE;MT;2199687;853274;846215;32483;23838,2;22933,4;21219;1571
199201;LFPO;PARIS-ORLY;MT;2042928;866433;932364;16209;11933,4;10858,9;15645;499
199201;LFQQ;LILLE-LESQUIN;MT;50571;24477;23599;0;128;121,5;1165;45
199201;LFRB;BREST-BRETAGNE;MT;40154;18660;17900;5;172,5;186,4;640;42
199201;LFRC;CHERBOURG-MAUPERTUS;MT;1967;965;954;0;3,4;1,3;243;1
199201;LFRD;DINARD-PLEURTUIT-ST-MALO;MT;3230;1735;1469;0;0,8;1,8;186;4
199201;LFRH;LORIENT-LANN-BIHOUE;MT;15677;8093;7219;0;1,3;35,2;184;0
199201;LFRK;CAEN-CARPIQUET;MT;3227;1522;1479;225;0;0,1;275;2
199201;LFRN;RENNES-ST-JACQUES;MT;19145;8067;7664;373;136;168,1;917;88
199201;LFRO;LANNION;MT;3778;1894;1839;0;4,5;0;83;0
199201;LFRQ;QUIMPER-PLUGUFFAN;MT;10067;5149;4856;0;4,8;1,4;172;0
199201;LFRS;NANTES-ATLANTIQUE;MT;63820;30150;28837;1247;182,2;176,4;1425;256
199201;LFRT;ST-BRIEUC-ARMOR;MT;1239;671;568;0;0;0;109;0
199201;LFSB;BALE-MULHOUSE;MT;134192;57325;62625;1241;658,9;641,2;3508;590
199201;LFSR;REIMS-CHAMPAGNE;MT;2065;1005;1048;12;0;0;109;0
199201;LFST;STRASBOURG-ENTZHEIM;MT;124078;57315;58796;470;410,5;339,2;1742;87
199201;LFTH;TOULON-HYERES;MT;42088;22212;18260;0;74,4;87,2;443;0
199201;LFTW;NIMES-GARONS;MT;26393;13422;12746;58;2,6;14;258;0
199201;LFVP;ST-PIERRE-POINTE BLANCHE;OM;1659;724;729;0;4,5;16,1;158;0
199201;NLWW;WALLIS-HIHIFO;OM;2499;935;997;313;4,4;21;80;0
199201;NTAA;"TAHITI FAA'A";OM;78170;30655;36769;2975;156,9;620,1;2883;0
199201;NTAR;RURUTU;OM;1005;481;270;152;1,9;8,3;42;0
199201;NTAT;TUBUAI MATAURA;OM;1479;761;560;0;6,1;9,7;48;0
199201;NTGI;MANIHI;OM;1155;510;406;171;1,3;5,5;50;0
199201;NTMD;NUKU HIVA;OM;1615;729;636;170;2,9;5,1;76;0
199201;NTTB;BORA BORA;OM;9547;4704;4338;228;4;23,7;351;0
199201;NTTG;RANGIROA;OM;4206;1711;1475;764;11,9;13,8;186;0
199201;NTTH;HUAHINE;OM;7145;2480;2033;2533;2,2;7,8;315;0
199201;NTTM;MOOREA;OM;16484;8791;7133;559;0,1;0;1873;0
199201;NTTR;RAIATEA;OM;8053;3595;3379;816;4,7;21,6;294;0
199201;NWWE;ILE DES PINS;OM;7069;3350;3370;13;2,2;31,5;249;0
199201;NWWL;LIFOU;OM;8297;4072;3871;43;3,1;28;306;0
199201;NWWM;NOUMEA MAGENTA;OM;22965;10665;11208;0;99,7;9,5;979;0
199201;NWWR;MARE;OM;3975;1915;1718;56;4,1;24,5;174;0
199201;NWWV;OUVEA;OM;3056;1532;1377;0;0,9;13,9;128;0
199201;NWWW;NOUMEA LA TONTOUTA;OM;32698;15135;11932;920;79,4;391,7;254;0
199201;SOCA;CAYENNE-FELIX EBOUE;OM;32382;10265;12666;3527;107,7;484,7;618;81
199201;SOOA;MARIPASOULA;OM;1080;390;449;0;22,3;1,9;87;48
199201;SOOG;"ST-GEORGES-DE-L'OYAPOCK";OM;1723;800;868;0;3;2,5;143;0
199201;TFFF;MARTINIQUE-AIME CESAIRE;OM;135700;60243;61555;5155;345,2;529,6;2366;233
199201;TFFG;ST-MARTIN-GRAND-CASE;OM;3592;1592;1445;442;3,9;7,4;638;36
