ANMOIS;CIE;CIE_NOM;CIE_NAT;CIE_PAYS;CIE_PAX;CIE_FRP;CIE_PEQ;CIE_PKT;CIE_TKT;CIE_PEQKT;CIE_VOL
201201;FIN;FINNAIR;E;FINLANDE;30273;304,1;33314;0,057;0,0006;0,063;303
201201;FPO;ASL AIRLINES FRANCE;F;FRANCE;8976;8526,7;94243;0,017;0,0047;0,064;1000
201201;FWI;AIR CARAIBES;F;FRANCE (OM);107844;1150,3;119347;0,514;0,0076;0,59;1109
201201;GFA;GULF AIR;E;BAHREIN;8800;423,3;13033;0,042;0,002;0,062;56
201201;GUY;CAIRE - AIR GUYANE EXPRESS;F;FRANCE (OM);21950;69,5;22645;0,005;0;0,005;1165
201201;HVN;VIETNAM AIRLINES;E;VIETNAM;20280;967,9;29959;0,192;0,0091;0,283;86
201201;IBE;IBERIA;E;ESPAGNE;47905;200,7;49912;0,052;0,0002;0,054;394
201201;JAL;JAPAN AIRLINES;E;JAPON;27246;509,9;32345;0,265;0,005;0,315;124
201201;JFU;JET 4YOU;E;MAROC;55756;125,7;57013;0,105;0,0002;0,107;438
201201;KAL;KOREAN AIR;E;COREE DU SUD;18148;2714,4;45292;0,162;0,0228;0,39;88
201201;KLC;KLM/CITYHOPPER;E;PAYS-BAS;48954;11,2;49066;0,045;0;0,045;739
201201;KLM;KLM;E;PAYS-BAS;37367;290,5;40272;0,015;0,0001;0,016;310
201201;LBT;NOUVELAIR;E;TUNISIE;21855;6,9;21924;0,033;0;0,033;151
201201;LOT;LOT POLISH AIRLINES;E;POLOGNE;15313;69,3;16006;0,02;0,0001;0,021;296
201201;MAC;AIR ARABIA MAROC;E;MAROC;13881;22;14101;0,022;0;0,022;124
201201;MAH;MALEV HUNGARIAN AIRLINES;E;HONGRIE;16489;116,4;17653;0,021;0,0001;0,022;178
201201;MAS;MALAYSIA AIRLINES;E;MALAISIE;12074;585,2;17926;0,126;0,0061;0,187;54
201201;MAU;AIR MAURITIUS;E;MAURICE;61721;1128,3;73004;0,219;0,0074;0,293;414
201201;MDG;AIR MADAGASCAR;E;MADAGASCAR;18421;217;20591;0,062;0,0018;0,08;275
201201;MEA;MIDDLE EAST AIRLINES;E;LIBAN;24117;420,3;28320;0,077;0,0013;0,09;126
201201;MNB;MNG AIRLINES;E;TURQUIE;0;1776,5;17765;0;0,0032;0,032;42
201201;MON;MONARCH AIRLINES;E;ROYAUME-UNI;21699;0;21699;0,02;0;0,02;96
201201;MSR;EGYPT AIR;E;EGYPTE;13229;644,9;19678;0,043;0,0021;0,064;62
201201;NAX;NORWEGIAN;E;NORVEGE;27951;3;27981;0,041;0;0,041;234
201201;NLY;NIKI;E;AUTRICHE;13242;9,1;13333;0,013;0;0,013;139
201201;OMA;OMAN AIR;E;OMAN;5707;676,9;12476;0,032;0,0038;0,07;36
201201;PGT;PEGASUS;E;TURQUIE;24708;60,7;25315;0,052;0,0001;0,053;187
201201;QTR;QATAR AIRWAYS;E;QATAR;36840;2376,9;60609;0,182;0,0118;0,3;180
201201;RAE;REGIONAL CAE;F;FRANCE;194968;7,4;195042;0,128;0;0,128;5509
201201;RAM;ROYAL AIR MAROC;E;MAROC;141606;721,2;148818;0,26;0,0013;0,273;1239
201201;REU;AIR AUSTRAL;F;FRANCE (OM);117031;1363,3;130664;0,509;0,0108;0,617;950
201201;RLA;AIRLINAIR;F;FRANCE;22844;0,1;22845;0,01;0;0,01;1166
201201;ROT;TAROM;E;ROUMANIE;10848;42,7;11275;0,02;0,0001;0,021;156
201201;RYR;RYANAIR;E;IRLANDE;383543;0,2;383545;0,393;0;0,393;3099
201201;SAS;SAS;E;SUEDE;33425;160,2;35027;0,042;0,0002;0,044;388
201201;SIA;SINGAPORE AIRLINES;E;SINGAPOUR;21325;830,1;29626;0,229;0,0089;0,318;62
201201;SRR;STAR AIR DANEMARK;E;DANEMARK;3;3731,2;37315;0;0,0022;0,022;268
201201;SWR;SWISS;E;SUISSE;80517;385,2;84369;0,041;0,0002;0,043;1277
201201;TAM;TAM/BRASIL;E;BRESIL;20803;1443,7;35240;0,194;0,0135;0,329;106
201201;TAP;TAP AIR PORTUGAL;E;PORTUGAL;70922;183,6;72758;0,095;0,0003;0,098;1070
201201;TAR;TUNISAIR;E;TUNISIE;91166;267,3;93839;0,118;0,0004;0,122;915
201201;TAY;ASL AIRLINES BELGIUM;E;BELGIQUE;0;3174,8;31748;0;0,002;0,02;433
201201;THA;THAI AIRWAYS INTL;E;THAILANDE;24744;1540,4;40148;0,234;0,0146;0,38;88
201201;THT;AIR TAHITI NUI;F;FRANCE (OM);29727;729,4;37021;0,242;0,0061;0,303;158
201201;THY;TURKISH AIRLINES;E;TURQUIE;45471;639,3;51864;0,096;0,0014;0,11;470
201201;TOM;TUI AIRWAYS;E;ROYAUME-UNI;26874;0;26874;0,025;0;0,025;148
201201;TPC;AIR CALEDONIE;F;FRANCE (OM);35067;129,3;36360;0,006;0;0,006;932
201201;TRA;TRANSAVIA PAYS BAS;E;PAYS-BAS;11908;0;11908;0,011;0;0,011;151
201201;TSC;AIR TRANSAT;E;CANADA;23411;212,8;25539;0,129;0,0012;0,141;78
201201;TVF;TRANSAVIA FRANCE;F;FRANCE;67950;0;67950;0,138;0;0,138;477
201201;TVS;TRAVEL SERVICE / SMARTWINGS;E;TCHEQUIE;12597;0;12597;0,024;0;0,024;125
201201;UAE;EMIRATES;E;EMIRATS ARABES UNIS;59614;2238,6;82000;0,306;0,0116;0,422;186
201201;UAL;UNITED AIRLINES;E;ETATS-UNIS;40816;2796,9;68785;0,265;0,0194;0,459;344
201201;UPS;UPS AIRLINES;E;ETATS-UNIS;0;1870,2;18702;0;0,0035;0,035;104
201201;VLG;VUELING AIRLINES;E;ESPAGNE;123091;115,6;124247;0,117;0,0001;0,118;1114
201201;VTA;AIR TAHITI;F;FRANCE (OM);56732;184,7;58579;0,021;0,0001;0,022;2304
201201;WZZ;WIZZ AIR;E;HONGRIE;27421;0,1;27422;0,04;0;0,04;213
201201;XAX;AIRASIA X;E;MALAISIE;9391;894,2;18333;0,098;0,0094;0,192;36
201201;XLF;XL AIRWAYS FRANCE;F;FRANCE;88545;121,3;89758;0,573;0,0009;0,582;360
201201;ZZE; AUTRES CIE (E);E;_ZZ_E;321680;4496,2;366642;0,728;0,0138;0,866;12710
201201;ZZF; AUTRES CIE (F);F;_ZZ_F;26423;174;28163;0,034;0,0001;0,035;4413
201202;AAF;AIGLE AZUR;F;FRANCE;101107;136,1;102468;0,14;0,0002;0,142;1083
201202;AAL;AMERICAN AIRLINES;E;ETATS-UNIS;35104;873,9;43843;0,24;0,0061;0,301;257
201202;AAR;ASIANA AIRLINES;E;COREE DU SUD;6430;523,3;11663;0,057;0,0047;0,104;26
201202;ABW;AIRBRIDGE CARGO AIRLINES;E;RUSSIE (FED. DE);0;2800;28000;0;0,0069;0,069;14
201202;ABX;ABX AIR INC;E;ETATS-UNIS;0;1740;17400;0;0,0116;0,116;34
201202;ACA;AIR CANADA;E;CANADA;24544;824,6;32790;0,135;0,0047;0,182;140
201202;ACI;AIRCALIN;F;FRANCE (OM);31006;427,2;35278;0,126;0,0019;0,145;325
201202;AEA;AIR EUROPA;E;ESPAGNE;77865;86,9;78734;0,094;0,0001;0,095;614
201202;AEE;AEGEAN AIRLINES;E;GRECE;13114;83,9;13953;0,028;0,0002;0,03;122
201202;AFL;AEROFLOT;E;RUSSIE (FED. DE);31982;475,5;36737;0,079;0,0012;0,091;344
201202;AFR;AIR FRANCE;F;FRANCE;3074777;49527,7;3570054;9,488;0,3642;13,13;26018
201202;AIC;AIR INDIA;E;INDE;11552;667,2;18224;0,077;0,0044;0,121;58
201202;ALK;SRILANKAN AIRLINES;E;SRI LANKA;8367;315,9;11526;0,071;0,0027;0,098;34
201202;ANA;ANA ALL NIPPON AIRWAYS;E;JAPON;13184;833,6;21520;0,128;0,0081;0,209;58
201202;ANE;AIR NOSTRUM;E;ESPAGNE;56256;0,3;56259;0,043;0;0,043;1506
201202;AUA;AUSTRIAN AIRLINES;E;AUTRICHE;34760;75,5;35515;0,034;0,0001;0,035;399
201202;AWE_EX;US AIRWAYS;E;ETATS-UNIS;13453;947,6;22929;0,084;0,0059;0,143;98
201202;AZA;ALITALIA;E;ITALIE;71169;107,9;72248;0,107;0,0001;0,108;705
201202;BAW;BRITISH AIRWAYS;E;ROYAUME-UNI;145134;616,3;151297;0,101;0,0002;0,103;1705
201202;BCS;EAT/EUROPEAN AIR TRANSP;E;ALLEMAGNE;0;8414,2;84142;0;0,0079;0,079;509
201202;BCY;CITYJET IRL;E;IRLANDE;62345;50,1;62846;0,042;0;0,042;1275
201202;BEE;FLYBE;E;ROYAUME-UNI;47996;0;47996;0,028;0;0,028;864
201202;BEL;BRUSSELS AIRLINES;E;BELGIQUE;40048;22,4;40272;0,027;0;0,027;760
201202;BER;AIR BERLIN;E;ALLEMAGNE;24587;4,4;24631;0,025;0;0,025;253
201202;BGA;AIRBUS TRANSPORT INTL;F;FRANCE;0;4189,7;41897;0;0,0039;0,039;200
201202;BIE;AIR MEDITERRANEE;F;FRANCE;48806;1,2;48818;0,131;0;0,131;375
201202;BMA;BRITISH MIDLAND AIRWAYS;E;ROYAUME-UNI;22177;0,8;22185;0,019;0;0,019;379
201202;BZH;BRIT AIR;F;FRANCE;144873;7,9;144952;0,082;0;0,082;3538
201202;CCA;AIR CHINA INTL;E;CHINE;11353;607,4;17427;0,094;0,0051;0,145;60
201202;CCM;AIR CORSICA;F;FRANCE;92544;188,6;94430;0,05;0,0001;0,051;1363
201202;CES;CHINA EASTERN AIRLINES;E;CHINE;12881;836,5;21246;0,119;0,0078;0,197;58
201202;CKK;CHINA CARGO AIRLINES;E;CHINE;0;1821,8;18218;0;0,0158;0,158;24
201202;CPA;CATHAY PACIFIC;E;HONG KONG (CHINE);20654;1901,8;39672;0,198;0,0152;0,35;135
201202;CRL;CORSAIR;F;FRANCE;104752;1785,8;122610;0,789;0,0139;0,928;279
201202;CSA;CSA CZECH AIRLINES;E;TCHEQUIE;21489;87,2;22361;0,018;0,0001;0,019;234
201202;CSN;CHINA SOUTHERN AIRLINES;E;CHINE;10297;976,8;20065;0,098;0,0093;0,191;58
201202;DAH;AIR ALGERIE;E;ALGERIE;84846;1173,2;96578;0,101;0,0016;0,117;1042
201202;DAL;DELTA AIR LINES;E;ETATS-UNIS;57816;4890,1;106717;0,398;0,0337;0,735;373
201202;DLH;LUFTHANSA;E;ALLEMAGNE;239681;711,9;246800;0,147;0,0004;0,151;3754
201202;EIN;AER LINGUS;E;IRLANDE;41565;92,6;42491;0,038;0,0001;0,039;336
201202;ELY;EL AL;E;ISRAEL;30115;612;36235;0,098;0,002;0,118;184
201202;ETD;ETIHAD AIRWAYS;E;EMIRATS ARABES UNIS;25983;2041,5;46398;0,137;0,0107;0,244;116
201202;EVA;EVA AIR;E;TAIWAN;6291;436,6;10657;0,062;0,0043;0,105;24
201202;EXS;JET2.COM;E;ROYAUME-UNI;22267;0;22267;0,021;0;0,021;170
201202;EZS;EASYJET SWITZERLAND;E;SUISSE;195000;0;195000;0,178;0;0,178;1439
201202;EZY;EASYJET UK;E;ROYAUME-UNI;821737;0;821737;0,712;0;0,712;6129
201202;FDX;FEDEX EXPRESS;E;ETATS-UNIS;24;43111,3;431137;0;0,1688;1,688;1295
201202;FIN;FINNAIR;E;FINLANDE;30716;407,3;34789;0,058;0,0008;0,066;290
201202;FPO;ASL AIRLINES FRANCE;F;FRANCE;9444;9365,6;103100;0,017;0,0052;0,069;987
201202;FWI;AIR CARAIBES;F;FRANCE (OM);110894;1234,5;123239;0,542;0,0082;0,624;1061
201202;GFA;GULF AIR;E;BAHREIN;8664;457,3;13237;0,042;0,0022;0,064;54
201202;GMI;GERMANIA;E;ALLEMAGNE;9988;11,2;10100;0,013;0;0,013;111
201202;GUY;CAIRE - AIR GUYANE EXPRESS;F;FRANCE (OM);22547;54,2;23089;0,005;0;0,005;1120
201202;HVN;VIETNAM AIRLINES;E;VIETNAM;21153;1188;33033;0,2;0,0112;0,312;84
201202;IBE;IBERIA;E;ESPAGNE;49957;181,9;51776;0,054;0,0002;0,056;397
201202;JAL;JAPAN AIRLINES;E;JAPON;27924;472,9;32653;0,271;0,0046;0,317;117
201202;JFU;JET 4YOU;E;MAROC;53577;81,8;54395;0,1;0,0002;0,102;418
201202;KAL;KOREAN AIR;E;COREE DU SUD;16550;3763,9;54189;0,148;0,0313;0,461;88
201202;KLC;KLM/CITYHOPPER;E;PAYS-BAS;50499;7,9;50578;0,047;0;0,047;714
201202;KLM;KLM;E;PAYS-BAS;38742;285,3;41595;0,016;0,0001;0,017;308
201202;LBT;NOUVELAIR;E;TUNISIE;22119;12,3;22242;0,034;0;0,034;160
201202;LOT;LOT POLISH AIRLINES;E;POLOGNE;13695;73,1;14426;0,018;0,0001;0,019;279
201202;MAC;AIR ARABIA MAROC;E;MAROC;15672;24,7;15919;0,024;0;0,024;121
201202;MAS;MALAYSIA AIRLINES;E;MALAISIE;11983;622,4;18207;0,125;0,0065;0,19;54
201202;MAU;AIR MAURITIUS;E;MAURICE;32062;1187,2;43934;0,178;0,0075;0,253;306
201202;MDG;AIR MADAGASCAR;E;MADAGASCAR;10634;274,2;13376;0,045;0,0022;0,067;202
201202;MEA;MIDDLE EAST AIRLINES;E;LIBAN;21085;457,2;25657;0,067;0,0015;0,082;116
201202;MNB;MNG AIRLINES;E;TURQUIE;0;1840;18400;0;0,0034;0,034;45
201202;MON;MONARCH AIRLINES;E;ROYAUME-UNI;24902;0;24902;0,022;0;0,022;117
201202;MSR;EGYPT AIR;E;EGYPTE;12481;617,2;18653;0,04;0,002;0,06;58
201202;NAX;NORWEGIAN;E;NORVEGE;27838;2,7;27865;0,041;0;0,041;216
201202;NLY;NIKI;E;AUTRICHE;15321;11,5;15436;0,016;0;0,016;166
201202;OHY;ONUR AIR;E;TURQUIE;11154;1,6;11170;0,027;0;0,027;87
201202;OMA;OMAN AIR;E;OMAN;5792;797,6;13768;0,032;0,0045;0,077;34
201202;PGT;PEGASUS;E;TURQUIE;24906;57;25476;0,053;0,0001;0,054;188
201202;QTR;QATAR AIRWAYS;E;QATAR;36227;2231,6;58543;0,179;0,0111;0,29;158
201202;RAE;REGIONAL CAE;F;FRANCE;197361;6,9;197430;0,129;0;0,129;5668
201202;RAM;ROYAL AIR MAROC;E;MAROC;142650;606,4;148714;0,263;0,0011;0,274;1231
201202;REU;AIR AUSTRAL;F;FRANCE (OM);64429;1103,4;75463;0,35;0,0085;0,435;690
201202;RLA;AIRLINAIR;F;FRANCE;21403;0;21403;0,01;0;0,01;1105
201202;ROT;TAROM;E;ROUMANIE;9833;53,6;10369;0,018;0,0001;0,019;154
201202;RYR;RYANAIR;E;IRLANDE;390072;0,1;390073;0,397;0;0,397;2957
201202;SAS;SAS;E;SUEDE;37830;159,2;39422;0,048;0,0002;0,05;467
201202;SHY;SKY AIRLINES;E;TURQUIE;18111;0;18111;0,046;0;0,046;107
201202;SIA;SINGAPORE AIRLINES;E;SINGAPOUR;16464;788;24344;0,177;0,0085;0,262;58
201202;SRR;STAR AIR DANEMARK;E;DANEMARK;2;3403,9;34041;0;0,002;0,02;253
201202;SWR;SWISS;E;SUISSE;92634;413,4;96768;0,046;0,0002;0,048;1300
201202;TAM;TAM/BRASIL;E;BRESIL;19257;1425,6;33513;0,179;0,0133;0,312;100
201202;TAP;TAP AIR PORTUGAL;E;PORTUGAL;72954;183;74784;0,097;0,0003;0,1;1004
201202;TAR;TUNISAIR;E;TUNISIE;83626;324;86866;0,109;0,0005;0,114;867
201202;TAY;ASL AIRLINES BELGIUM;E;BELGIQUE;0;2977,2;29772;0;0,0019;0,019;404
201202;THA;THAI AIRWAYS INTL;E;THAILANDE;24487;1472,3;39210;0,232;0,0139;0,371;84
201202;THT;AIR TAHITI NUI;F;FRANCE (OM);22924;715,8;30082;0,181;0,0061;0,242;118
201202;THY;TURKISH AIRLINES;E;TURQUIE;45877;690,2;52779;0,098;0,0015;0,113;441
201202;TOM;TUI AIRWAYS;E;ROYAUME-UNI;25845;0;25845;0,024;0;0,024;138
201202;TPC;AIR CALEDONIE;F;FRANCE (OM);30217;124,6;31463;0,005;0;0,005;914
201202;TRA;TRANSAVIA PAYS BAS;E;PAYS-BAS;12194;0;12194;0,011;0;0,011;148
201202;TSC;AIR TRANSAT;E;CANADA;20680;245,9;23139;0,114;0,0014;0,128;70
201202;TVF;TRANSAVIA FRANCE;F;FRANCE;75763;0;75763;0,154;0;0,154;490
201202;TVS;TRAVEL SERVICE / SMARTWINGS;E;TCHEQUIE;12251;0;12251;0,025;0;0,025;117
201202;UAE;EMIRATES;E;EMIRATS ARABES UNIS;59059;2110,3;80162;0,304;0,0109;0,413;174
201202;UAL;UNITED AIRLINES;E;ETATS-UNIS;35223;2050,9;55732;0,229;0,0147;0,376;316
201202;UPS;UPS AIRLINES;E;ETATS-UNIS;0;1926,2;19262;0;0,0037;0,037;104
201202;VLG;VUELING AIRLINES;E;ESPAGNE;118590;78;119370;0,113;0,0001;0,114;1030
201202;VTA;AIR TAHITI;F;FRANCE (OM);48036;177,6;49812;0,016;0,0001;0,017;1907
201202;WZZ;WIZZ AIR;E;HONGRIE;24876;0;24876;0,036;0;0,036;185
201202;XAX;AIRASIA X;E;MALAISIE;9024;745,2;16476;0,094;0,0078;0,172;32
201202;XLF;XL AIRWAYS FRANCE;F;FRANCE;92625;141,1;94036;0,571;0,001;0,581;374
201202;ZZE; AUTRES CIE (E);E;_ZZ_E;294602;4740,5;342007;0,704;0,0152;0,856;12176
201202;ZZF; AUTRES CIE (F);F;_ZZ_F;25616;210,8;27724;0,029;0,0002;0,031;4526
201203;AAF;AIGLE AZUR;F;FRANCE;135171;162;136791;0,186;0,0002;0,188;1259
201203;AAL;AMERICAN AIRLINES;E;ETATS-UNIS;51629;1071,9;62348;0,352;0,0074;0,426;298
201203;AAR;ASIANA AIRLINES;E;COREE DU SUD;4899;571,7;10616;0,044;0,0051;0,095;26
201203;ABW;AIRBRIDGE CARGO AIRLINES;E;RUSSIE (FED. DE);0;4066,3;40663;0;0,0102;0,102;22
201203;ABX;ABX AIR INC;E;ETATS-UNIS;0;1575,4;15754;0;0,0105;0,105;34
201203;ACA;AIR CANADA;E;CANADA;33909;961,6;43525;0,189;0,0055;0,244;152
201203;ACI;AIRCALIN;F;FRANCE (OM);26776;460,1;31377;0,12;0,0023;0,143;292
201203;AEA;AIR EUROPA;E;ESPAGNE;90161;109,8;91259;0,109;0,0001;0,11;655
201203;AEE;AEGEAN AIRLINES;E;GRECE;15507;86,6;16373;0,033;0,0002;0,035;128
201203;AFL;AEROFLOT;E;RUSSIE (FED. DE);40971;548,3;46454;0,101;0,0013;0,114;371
201203;AFR;AIR FRANCE;F;FRANCE;3733886;63600,3;4369889;11,079;0,4738;15,817;30920
201203;AIC;AIR INDIA;E;INDE;11563;747,8;19041;0,077;0,0049;0,126;62
201203;ALK;SRILANKAN AIRLINES;E;SRI LANKA;8738;345;12188;0,074;0,0029;0,103;36
201203;AMX;AEROMEXICO;E;MEXIQUE;9143;214,2;11285;0,084;0,002;0,104;61
201203;ANA;ANA ALL NIPPON AIRWAYS;E;JAPON;14344;1033,7;24681;0,139;0,01;0,239;62
201203;ANE;AIR NOSTRUM;E;ESPAGNE;62796;0,4;62800;0,048;0;0,048;1552
201203;AUA;AUSTRIAN AIRLINES;E;AUTRICHE;42590;94;43530;0,041;0,0001;0,042;480
201203;AWE_EX;US AIRWAYS;E;ETATS-UNIS;21257;1038,7;31644;0,134;0,0065;0,199;106
201203;AZA;ALITALIA;E;ITALIE;84599;133,3;85932;0,111;0,0001;0,112;766
201203;BAW;BRITISH AIRWAYS;E;ROYAUME-UNI;170780;627,5;177055;0,12;0,0002;0,122;1905
201203;BCS;EAT/EUROPEAN AIR TRANSP;E;ALLEMAGNE;0;10033,8;100338;0;0,0094;0,094;578
201203;BCY;CITYJET IRL;E;IRLANDE;69693;48;70173;0,049;0;0,049;1305
201203;BEE;FLYBE;E;ROYAUME-UNI;54265;0;54265;0,031;0;0,031;975
201203;BEL;BRUSSELS AIRLINES;E;BELGIQUE;50724;32,9;51053;0,035;0;0,035;911
201203;BER;AIR BERLIN;E;ALLEMAGNE;26822;2,6;26848;0,03;0;0,03;251
201203;BGA;AIRBUS TRANSPORT INTL;F;FRANCE;0;4550,7;45507;0;0,0042;0,042;229
201203;BIE;AIR MEDITERRANEE;F;FRANCE;53834;0,5;53839;0,143;0;0,143;448
201203;BMA;BRITISH MIDLAND AIRWAYS;E;ROYAUME-UNI;25496;1,3;25509;0,022;0;0,022;417
201203;BMI;BMI BABY;E;ROYAUME-UNI;13491;0;13491;0,01;0;0,01;144
201203;BZH;BRIT AIR;F;FRANCE;164617;8,9;164706;0,092;0;0,092;3686
201203;CCA;AIR CHINA INTL;E;CHINE;17443;1226,9;29712;0,15;0,0106;0,256;82
201203;CCM;AIR CORSICA;F;FRANCE;108674;197,7;110651;0,059;0,0001;0,06;1536
201203;CES;CHINA EASTERN AIRLINES;E;CHINE;13607;909,1;22698;0,126;0,0084;0,21;62
201203;CKK;CHINA CARGO AIRLINES;E;CHINE;0;6192,7;61927;0;0,0548;0,548;34
201203;CPA;CATHAY PACIFIC;E;HONG KONG (CHINE);24059;2594,6;50005;0,231;0,02;0,431;151
201203;CRL;CORSAIR;F;FRANCE;98852;2248,2;121334;0,747;0,0173;0,92;290
201203;CSA;CSA CZECH AIRLINES;E;TCHEQUIE;24408;87,9;25287;0,02;0,0001;0,021;252
201203;CSN;CHINA SOUTHERN AIRLINES;E;CHINE;10721;888,6;19607;0,102;0,0084;0,186;66
201203;DAH;AIR ALGERIE;E;ALGERIE;111666;1604,9;127715;0,134;0,0021;0,155;1221
201203;DAL;DELTA AIR LINES;E;ETATS-UNIS;79106;4877,5;127881;0,543;0,0333;0,876;429
201203;DLH;LUFTHANSA;E;ALLEMAGNE;297536;749,6;305032;0,183;0,0004;0,187;4402
201203;EIN;AER LINGUS;E;IRLANDE;50819;111,7;51936;0,048;0,0001;0,049;384
201203;ELY;EL AL;E;ISRAEL;35378;682,9;42207;0,115;0,0022;0,137;198
201203;ETD;ETIHAD AIRWAYS;E;EMIRATS ARABES UNIS;27689;2027,2;47961;0,146;0,0107;0,253;124
201203;EVA;EVA AIR;E;TAIWAN;7555;539,9;12954;0,074;0,0053;0,127;28
201203;EXS;JET2.COM;E;ROYAUME-UNI;23098;0;23098;0,022;0;0,022;194
