ANMOIS;CIE;CIE_NOM;CIE_NAT;CIE_PAYS;CIE_PAX;CIE_FRP;CIE_PEQ;CIE_PKT;CIE_TKT;CIE_PEQKT;CIE_VOL
202401;TAR;TUNISAIR;E;TUNISIE;67872;147,2;69344;0,082;0,0002;0,084;649
202401;THA;THAI AIRWAYS INTL;E;THAILANDE;18135;755,3;25688;0,172;0,0071;0,243;56
202401;THT;AIR TAHITI NUI;F;FRANCE (OM);25307;571,1;31018;0,221;0,0049;0,27;156
202401;THY;TURKISH AIRLINES;E;TURQUIE;162083;2401,5;186098;0,343;0,0053;0,396;1028
202401;TOM;TUI AIRWAYS;E;ROYAUME-UNI;33535;16,4;33699;0,032;0;0,032;203
202401;TPC;AIR CALEDONIE;F;FRANCE (OM);37588;124,6;38834;0,006;0;0,006;813
202401;TSC;AIR TRANSAT;E;CANADA;40601;50,5;41106;0,209;0,0003;0,212;190
202401;TVF;TRANSAVIA FRANCE;F;FRANCE;742759;3,6;742795;1,193;0;1,193;4994
202401;UAE;EMIRATES;E;EMIRATS ARABES UNIS;104148;3595,5;140103;0,535;0,0182;0,717;276
202401;UAL;UNITED AIRLINES;E;ETATS-UNIS;41544;1294,4;54488;0,269;0,0082;0,351;228
202401;UPS;UPS AIRLINES;E;ETATS-UNIS;0;2104,7;21047;0;0,0036;0,036;78
202401;VLG;VUELING AIRLINES;E;ESPAGNE;414682;1,8;414700;0,412;0;0,412;2439
202401;VOE;VOLOTEA;E;ESPAGNE;266246;0,1;266247;0,276;0;0,276;1956
202401;VTA;AIR TAHITI;F;FRANCE (OM);67707;168,8;69395;0,027;0,0001;0,028;2024
202401;VTI;VISTARA;E;INDE;11042;401,5;15057;0,073;0,0026;0,099;44
202401;WIA;WINAIR (ANTILLES);E;PAYS-BAS (ANTILLES);10593;0;10593;0;0;0;1100
202401;WMT;WIZZ AIR MALTA;E;MALTE;129532;0,2;129534;0,178;0;0,178;776
202401;WUK;WIZZ AIR UK;E;ROYAUME-UNI;12241;0;12241;0,011;0;0,011;90
202401;WZZ;WIZZ AIR;E;HONGRIE;131588;0;131588;0,175;0;0,175;749
202401;ZZE; AUTRES CIE (E);E;_ZZ_E;222869;5297,3;275842;0,701;0,0156;0,857;12059
202401;ZZF; AUTRES CIE (F);F;_ZZ_F;46127;375,5;49882;0,032;0,0006;0,038;5196
202402;AAL;AMERICAN AIRLINES;E;ETATS-UNIS;43865;1696,8;60833;0,278;0,0116;0,394;246
202402;AAR;ASIANA AIRLINES;E;COREE DU SUD;13785;360,2;17387;0,123;0,0032;0,155;50
202402;ACA;AIR CANADA;E;CANADA;60125;1769,8;77823;0,344;0,0102;0,446;204
202402;ACI;AIRCALIN;F;FRANCE (OM);30474;292,1;33395;0,128;0,0015;0,143;225
202402;AEA;AIR EUROPA;E;ESPAGNE;33563;31,8;33881;0,035;0;0,035;194
202402;AEE;AEGEAN AIRLINES;E;GRECE;20363;66,4;21027;0,042;0,0001;0,043;134
202402;AFR;AIR FRANCE;F;FRANCE;2956554;43544;3391994;10,613;0,3166;13,779;19202
202402;AIC;AIR INDIA;E;INDE;12202;484;17042;0,08;0,0032;0,112;52
202402;AMC;AIR MALTA;E;MALTE;17978;18,2;18160;0,03;0;0,03;112
202402;AMX;AEROMEXICO;E;MEXIQUE;11491;379,1;15282;0,106;0,0035;0,141;50
202402;ANE;AIR NOSTRUM;E;ESPAGNE;62646;0;62646;0,047;0;0,047;752
202402;ASL;AIR SERBIA;E;SERBIE;11378;21,7;11595;0,016;0;0,016;102
202402;AUA;AUSTRIAN AIRLINES;E;AUTRICHE;44292;37,2;44664;0,042;0;0,042;378
202402;AZU;AZUL;E;BRESIL;9890;156;11450;0,093;0,0015;0,108;42
202402;BAW;BRITISH AIRWAYS;E;ROYAUME-UNI;176025;112;177145;0,131;0;0,131;1439
202402;BCS;EAT/EUROPEAN AIR TRANSP;E;ALLEMAGNE;4;10549,8;105502;0;0,0081;0,081;700
202402;BEL;BRUSSELS AIRLINES;E;BELGIQUE;61763;6,9;61832;0,04;0;0,04;537
202402;BGA;AIRBUS TRANSPORT INTL;F;FRANCE;0;3287,9;32879;0;0,0028;0,028;175
202402;BTI;AIR BALTIC;E;LETTONIE;13136;64,9;13785;0,022;0,0001;0,023;114
202402;CCA;AIR CHINA INTL;E;CHINE;27533;4163,1;69164;0,226;0,0317;0,543;132
202402;CCM;AIR CORSICA;F;FRANCE;132769;111,9;133888;0,071;0;0,071;1554
202402;CES;CHINA EASTERN AIRLINES;E;CHINE;26859;2058,2;47441;0,249;0,0191;0,44;100
202402;CMA;CMA CGM AIR CARGO;F;FRANCE;0;4989,9;49899;0;0,0443;0,443;88
202402;CPA;CATHAY PACIFIC;E;HONG KONG (CHINE);14983;1994,5;34928;0,144;0,0163;0,307;72
202402;CRL;CORSAIR;F;FRANCE;117166;2231,4;139480;0,79;0,0134;0,924;470
202402;CSN;CHINA SOUTHERN AIRLINES;E;CHINE;11910;568,1;17591;0,113;0,0054;0,167;42
202402;DAH;AIR ALGERIE;E;ALGERIE;226953;1156,3;238516;0,275;0,0015;0,29;1988
202402;DAL;DELTA AIR LINES;E;ETATS-UNIS;113901;2610,8;140009;0,776;0,0176;0,952;514
202402;DLH;LUFTHANSA;E;ALLEMAGNE;207655;527,3;212928;0,135;0,0003;0,138;2108
202402;EFW;BA EUROFLYER;E;ROYAUME-UNI;11891;0;11891;0,008;0;0,008;82
202402;EIN;AER LINGUS;E;IRLANDE;47499;57,6;48075;0,044;0;0,044;328
202402;EJU;EASYJET EUROPE;E;AUTRICHE;1077999;0,2;1078001;1,009;0;1,009;7083
202402;ELY;EL AL;E;ISRAEL;33802;854,3;42345;0,111;0,0028;0,139;151
202402;ETD;ETIHAD AIRWAYS;E;EMIRATS ARABES UNIS;20685;1025,1;30936;0,109;0,0054;0,163;64
202402;ETH;ETHIOPIAN AIRLINES;E;ETHIOPIE;18400;706,7;25467;0,089;0,0035;0,124;80
202402;EVA;EVA AIR;E;TAIWAN;17111;556;22671;0,168;0,0054;0,222;56
202402;EWG;EUROWINGS;E;ALLEMAGNE;11559;0;11559;0,009;0;0,009;117
202402;EXS;JET2.COM;E;ROYAUME-UNI;28154;6,7;28221;0,026;0;0,026;197
202402;EZS;EASYJET SWITZERLAND;E;SUISSE;281449;0;281449;0,312;0;0,312;1829
202402;EZY;EASYJET UK;E;ROYAUME-UNI;287206;0;287206;0,197;0;0,197;2030
202402;FBU;FRENCH BEE;F;FRANCE;53470;823;61700;0,449;0,0071;0,52;158
202402;FDX;FEDEX EXPRESS;E;ETATS-UNIS;0;42861;428610;0;0,1295;1,295;2054
202402;FIN;FINNAIR;E;FINLANDE;23308;94,7;24255;0,045;0,0002;0,047;196
202402;FPO;ASL AIRLINES FRANCE;F;FRANCE;18054;949,4;27548;0,026;0,0005;0,031;290
202402;FWI;AIR CARAIBES;F;FRANCE (OM);177957;1018,5;188142;1,015;0,0066;1,081;1099
202402;GPX;GP AVIATION LTD.;E;BULGARIE;14145;0;14145;0,017;0;0,017;82
202402;HLF;CHINA CENTRAL AIRLINES;E;CHINE;0;1324,2;13242;0;0,0113;0,113;36
202402;HVN;VIETNAM AIRLINES;E;VIETNAM;23575;1141,8;34993;0,224;0,0108;0,332;90
202402;IBE;IBERIA;E;ESPAGNE;105302;123,9;106541;0,106;0,0001;0,107;591
202402;IBS;IBERIA EXPRESS;E;ESPAGNE;22392;9,5;22487;0,02;0;0,02;147
202402;ICE;ICELANDAIR;E;ISLANDE;11970;33,6;12306;0,027;0,0001;0,028;76
202402;ITY;ITALIA TRASPORTO AEREO;E;ITALIE;78835;37,6;79211;0,074;0;0,074;631
202402;JAF;TUIFLY BELGIUM;E;BELGIQUE;23233;0;23233;0,047;0;0,047;176
202402;JAL;JAPAN AIRLINES;E;JAPON;10833;845,6;19289;0,105;0,0082;0,187;56
202402;KAC;KUWAIT AIRWAYS;E;KOWEIT;13300;632,8;19628;0,058;0,0028;0,086;53
202402;KAL;KOREAN AIR;E;COREE DU SUD;18541;1085;29391;0,166;0,0081;0,247;75
202402;KLC;KLM/CITYHOPPER;E;PAYS-BAS;27772;0;27772;0,024;0;0,024;320
202402;KLM;KLM;E;PAYS-BAS;146099;74;146839;0,102;0;0,102;1210
202402;KQA;KENYA AIRWAYS;E;KENYA;13015;524,7;18262;0,073;0,0034;0,107;94
202402;LBT;NOUVELAIR;E;TUNISIE;56384;37,1;56755;0,077;0,0001;0,078;382
202402;LGL;LUXAIR;E;LUXEMBOURG;11010;0;11010;0,005;0;0,005;194
202402;LOT;LOT POLISH AIRLINES;E;POLOGNE;21512;31,3;21825;0,029;0;0,029;190
202402;MAC;AIR ARABIA MAROC;E;MAROC;43153;5,7;43210;0,065;0;0,065;337
202402;MAU;AIR MAURITIUS;E;MAURICE;28305;964,6;37951;0,162;0,0067;0,229;266
202402;MEA;MIDDLE EAST AIRLINES;E;LIBAN;12688;264,1;15329;0,04;0,0008;0,048;58
202402;MNB;MNG AIRLINES;E;TURQUIE;0;1174,6;11746;0;0,0018;0,018;29
202402;MSR;EGYPT AIR;E;EGYPTE;17700;593,6;23636;0,057;0,0019;0,076;74
202402;NOZ;NORWEGIAN AIR SHUTTLE AOC AS;E;NORVEGE;11309;0;11309;0,02;0;0,02;69
202402;NSZ;NORWEGIAN AIR SWEDEN AOC;E;SUEDE;18287;0;18287;0,025;0;0,025;114
202402;OMA;OMAN AIR;E;OMAN;13894;722,2;21116;0,078;0,004;0,118;54
202402;PGT;PEGASUS;E;TURQUIE;77752;40,3;78155;0,163;0,0001;0,164;400
202402;QTR;QATAR AIRWAYS;E;QATAR;80426;6204;142466;0,394;0,0303;0,697;332
202402;RAM;ROYAL AIR MAROC;E;MAROC;119860;209,1;121951;0,221;0,0004;0,225;949
202402;REU;AIR AUSTRAL;F;FRANCE (OM);70997;1262,3;83620;0,314;0,0095;0,409;430
202402;RJA;ROYAL JORDANIAN;E;JORDANIE;13832;223,9;16071;0,046;0,0008;0,054;93
202402;ROT;TAROM;E;ROUMANIE;10995;7,8;11073;0,02;0;0,02;112
202402;ROU;AIR CANADA ROUGE;E;CANADA;14105;4,1;14146;0,05;0;0,05;90
202402;RYR;RYANAIR;E;IRLANDE;838294;19,4;838488;1,028;0;1,028;5098
202402;SAS;SAS;E;SUEDE;36077;23,5;36312;0,048;0;0,048;266
202402;SEH;SKY EXPRESS;E;GRECE;10396;1,7;10413;0,022;0;0,022;56
202402;SIA;SINGAPORE AIRLINES;E;SINGAPOUR;20879;1346,1;34340;0,224;0,0145;0,369;102
202402;SRR;STAR AIR DANEMARK;E;DANEMARK;0;4295,3;42953;0;0,0024;0,024;206
202402;SVA;SAUDIA;E;ARABIE SAOUDITE;31166;1316,1;44327;0,141;0,006;0,201;127
202402;SWR;SWISS;E;SUISSE;45605;158,7;47192;0,022;0,0001;0,023;489
202402;SWT;SWIFTAIR ESPAGNE;E;ESPAGNE;6;1806,4;18070;0;0,001;0,01;203
202402;SXS;SUNEXPRESS;E;TURQUIE;12449;0,3;12452;0,029;0;0,029;76
202402;SZN;AIR SENEGAL;E;SENEGAL;13201;257,1;15772;0,056;0,0011;0,067;54
202402;TAM;TAM/BRASIL;E;BRESIL;14230;481,6;19046;0,134;0,0045;0,179;51
202402;TAP;TAP AIR PORTUGAL;E;PORTUGAL;104752;83,1;105583;0,142;0,0001;0,143;854
202402;TAR;TUNISAIR;E;TUNISIE;65464;189,2;67356;0,08;0,0003;0,083;574
202402;THA;THAI AIRWAYS INTL;E;THAILANDE;16003;652,1;22524;0,151;0,0062;0,213;50
202402;THT;AIR TAHITI NUI;F;FRANCE (OM);23560;730,7;30867;0,199;0,0064;0,263;145
202402;THY;TURKISH AIRLINES;E;TURQUIE;161511;2954,4;191055;0,34;0,0065;0,405;1012
202402;TOM;TUI AIRWAYS;E;ROYAUME-UNI;34484;15,8;34642;0,033;0;0,033;204
202402;TPC;AIR CALEDONIE;F;FRANCE (OM);30601;119,3;31794;0,005;0;0,005;740
202402;TSC;AIR TRANSAT;E;CANADA;31098;80,1;31899;0,155;0,0004;0,159;149
202402;TVF;TRANSAVIA FRANCE;F;FRANCE;807024;15,5;807179;1,274;0;1,274;5082
202402;UAE;EMIRATES;E;EMIRATS ARABES UNIS;111862;3887,2;150734;0,575;0,0197;0,772;286
202402;UAL;UNITED AIRLINES;E;ETATS-UNIS;41175;1677,3;57948;0,268;0,011;0,378;251
202402;UPS;UPS AIRLINES;E;ETATS-UNIS;0;2135,9;21359;0;0,0029;0,029;102
202402;VLG;VUELING AIRLINES;E;ESPAGNE;439892;0,6;439898;0,449;0;0,449;2487
202402;VOE;VOLOTEA;E;ESPAGNE;188054;0,1;188055;0,211;0;0,211;1320
202402;VTA;AIR TAHITI;F;FRANCE (OM);55277;159;56867;0,021;0,0001;0,022;1715
202402;VTI;VISTARA;E;INDE;10416;419,8;14614;0,068;0,0028;0,096;40
202402;WJA;WESTJET;E;CANADA;9144;125,2;10396;0,067;0,0009;0,076;30
202402;WMT;WIZZ AIR MALTA;E;MALTE;114421;0;114421;0,158;0;0,158;611
202402;WUK;WIZZ AIR UK;E;ROYAUME-UNI;13636;0;13636;0,012;0;0,012;90
202402;WZZ;WIZZ AIR;E;HONGRIE;121805;0;121805;0,163;0;0,163;658
202402;ZZE; AUTRES CIE (E);E;_ZZ_E;248320;4946,8;297788;0,67;0,0147;0,817;13429
202402;ZZF; AUTRES CIE (F);F;_ZZ_F;46321;313,2;49453;0,029;0,0003;0,032;5771
202403;AAL;AMERICAN AIRLINES;E;ETATS-UNIS;60724;2288,9;83613;0,393;0,0157;0,55;282
202403;AAR;ASIANA AIRLINES;E;COREE DU SUD;13047;489,6;17943;0,117;0,0044;0,161;54
202403;ACA;AIR CANADA;E;CANADA;77057;2119,2;98249;0,439;0,0121;0,56;256
202403;ACI;AIRCALIN;F;FRANCE (OM);28822;206,3;30885;0,121;0,0011;0,132;222
202403;AEA;AIR EUROPA;E;ESPAGNE;37398;31;37708;0,038;0;0,038;218
202403;AEE;AEGEAN AIRLINES;E;GRECE;28610;63,6;29246;0,058;0,0001;0,059;174
202403;AFR;AIR FRANCE;F;FRANCE;3297390;32290,6;3620296;11,489;0,2338;13,827;21807
202403;AIC;AIR INDIA;E;INDE;14103;602,6;20129;0,093;0,004;0,133;62
202403;AMC;AIR MALTA;E;MALTE;20146;20,6;20352;0,034;0;0,034;122
202403;AMX;AEROMEXICO;E;MEXIQUE;15039;447,6;19515;0,138;0,0041;0,179;62
202403;ANE;AIR NOSTRUM;E;ESPAGNE;65991;0;65991;0,05;0;0,05;798
202403;ASL;AIR SERBIA;E;SERBIE;14607;17;14777;0,02;0;0,02;124
202403;AUA;AUSTRIAN AIRLINES;E;AUTRICHE;53242;41,1;53653;0,051;0;0,051;438
202403;AZU;AZUL;E;BRESIL;12303;284,3;15146;0,115;0,0027;0,142;54
202403;BAW;BRITISH AIRWAYS;E;ROYAUME-UNI;199669;127;200939;0,149;0,0001;0,15;1593
202403;BCS;EAT/EUROPEAN AIR TRANSP;E;ALLEMAGNE;0;11270;112700;0;0,0089;0,089;689
202403;BEL;BRUSSELS AIRLINES;E;BELGIQUE;68689;7,5;68764;0,046;0;0,046;609
202403;BGA;AIRBUS TRANSPORT INTL;F;FRANCE;0;2930,1;29301;0;0,0024;0,024;164
202403;BTI;AIR BALTIC;E;LETTONIE;18913;66,3;19576;0,032;0,0001;0,033;161
202403;CCA;AIR CHINA INTL;E;CHINE;32651;5393,1;86582;0,268;0,0405;0,673;154
202403;CCM;AIR CORSICA;F;FRANCE;154481;115,4;155635;0,084;0;0,084;1671
202403;CES;CHINA EASTERN AIRLINES;E;CHINE;29511;2615,3;55664;0,274;0,0243;0,517;108
202403;CMA;CMA CGM AIR CARGO;F;FRANCE;0;5775,3;57753;0;0,0519;0,519;95
202403;CPA;CATHAY PACIFIC;E;HONG KONG (CHINE);17186;1830,7;35493;0,165;0,0165;0,33;76
202403;CRL;CORSAIR;F;FRANCE;120625;2808,4;148709;0,823;0,0173;0,996;504
202403;CSA;CSA CZECH AIRLINES;E;TCHEQUIE;11075;15,3;11228;0,009;0;0,009;108
202403;CSN;CHINA SOUTHERN AIRLINES;E;CHINE;12997;846,5;21462;0,123;0,008;0,203;47
202403;DAH;AIR ALGERIE;E;ALGERIE;214291;1688,3;231174;0,262;0,0022;0,284;2034
202403;DAL;DELTA AIR LINES;E;ETATS-UNIS;163462;1748,7;180949;1,126;0,0119;1,245;659
202403;DHK;DHL AIR;E;ROYAUME-UNI;0;1090,3;10903;0;0,0006;0,006;36
202403;DLH;LUFTHANSA;E;ALLEMAGNE;233187;594,1;239128;0,151;0,0003;0,154;2324
202403;EFW;BA EUROFLYER;E;ROYAUME-UNI;14680;0;14680;0,01;0;0,01;106
202403;EIN;AER LINGUS;E;IRLANDE;61400;74,7;62147;0,058;0,0001;0,059;426
202403;EJU;EASYJET EUROPE;E;AUTRICHE;1317434;0;1317434;1,24;0;1,24;8704
202403;ELY;EL AL;E;ISRAEL;40150;949,2;49642;0,132;0,0031;0,163;194
202403;ETD;ETIHAD AIRWAYS;E;EMIRATS ARABES UNIS;20236;1004,4;30280;0,106;0,0053;0,159;62
202403;ETH;ETHIOPIAN AIRLINES;E;ETHIOPIE;18789;1023,5;29024;0,091;0,0048;0,139;88
202403;EVA;EVA AIR;E;TAIWAN;19456;700,8;26464;0,191;0,0069;0,26;62
202403;EWG;EUROWINGS;E;ALLEMAGNE;23047;0;23047;0,019;0;0,019;200
202403;EXS;JET2.COM;E;ROYAUME-UNI;36596;10,7;36703;0,034;0;0,034;253
202403;EZS;EASYJET SWITZERLAND;E;SUISSE;347221;0;347221;0,383;0;0,383;2269
202403;EZY;EASYJET UK;E;ROYAUME-UNI;354855;0;354855;0,248;0;0,248;2477
202403;FBU;FRENCH BEE;F;FRANCE;62732;958,5;72317;0,53;0,0081;0,611;188
202403;FDX;FEDEX EXPRESS;E;ETATS-UNIS;0;49427,8;494278;0;0,1615;1,615;2143
202403;FIN;FINNAIR;E;FINLANDE;25663;91,8;26581;0,049;0,0002;0,051;212
202403;FPO;ASL AIRLINES FRANCE;F;FRANCE;16097;1109,7;27194;0,024;0,0007;0,031;289
202403;FPY;FLY PLAY;E;ISLANDE;11056;27,4;11330;0,025;0,0001;0,026;62
202403;FWI;AIR CARAIBES;F;FRANCE (OM);173483;1092,3;184406;0,968;0,0072;1,04;1153
