ANMOIS;CIE;CIE_NOM;CIE_NAT;CIE_PAYS;CIE_PAX;CIE_FRP;CIE_PEQ;CIE_PKT;CIE_TKT;CIE_PEQKT;CIE_VOL
201401;AAF;AIGLE AZUR;F;FRANCE;139845;104,2;140887;0,187;0,0001;0,188;1243
201401;AAL;AMERICAN AIRLINES;E;ETATS-UNIS;47637;1714,3;64780;0,313;0,0119;0,432;291
201401;AAR;ASIANA AIRLINES;E;COREE DU SUD;8899;689,7;15796;0,08;0,0062;0,142;36
201401;ABR;ASL AIRLINES IRELAND;E;IRLANDE;0;1623,1;16231;0;0,0013;0,013;478
201401;ABW;AIRBRIDGE CARGO AIRLINES;E;RUSSIE (FED. DE);0;4647,3;46473;0;0,0114;0,114;24
201401;ACA;AIR CANADA;E;CANADA;32060;1273;44790;0,175;0,0072;0,247;150
201401;ACI;AIRCALIN;F;FRANCE (OM);42851;347,5;46326;0,166;0,0017;0,183;355
201401;AEA;AIR EUROPA;E;ESPAGNE;80455;170,8;82163;0,094;0,0002;0,096;705
201401;AEE;AEGEAN AIRLINES;E;GRECE;15971;98,6;16957;0,034;0,0002;0,036;126
201401;AFL;AEROFLOT;E;RUSSIE (FED. DE);36715;515,8;41873;0,092;0,0013;0,105;378
201401;AFR;AIR FRANCE;F;FRANCE;3451258;47918,6;3930444;11,054;0,3466;14,52;27057
201401;AIC;AIR INDIA;E;INDE;13032;877,9;21811;0,086;0,0058;0,144;62
201401;ALK;SRILANKAN AIRLINES;E;SRI LANKA;8467;324,5;11712;0,072;0,0028;0,1;36
201401;AMX;AEROMEXICO;E;MEXIQUE;12745;373,9;16484;0,117;0,0034;0,151;62
201401;ANA;ANA ALL NIPPON AIRWAYS;E;JAPON;11868;1892;30788;0,115;0,0184;0,299;62
201401;ANE;AIR NOSTRUM;E;ESPAGNE;38536;0,1;38537;0,03;0;0,03;854
201401;AUA;AUSTRIAN AIRLINES;E;AUTRICHE;33231;103,1;34262;0,032;0,0001;0,033;404
201401;AWE_EX;US AIRWAYS;E;ETATS-UNIS;11633;434,3;15976;0,07;0,0026;0,096;60
201401;AZA;ALITALIA;E;ITALIE;68766;97,4;69740;0,087;0,0001;0,088;745
201401;BAW;BRITISH AIRWAYS;E;ROYAUME-UNI;159800;527;165070;0,111;0,0002;0,113;1734
201401;BCS1;EUROPEAN AIR TRANSPORT (1);E;BELGIQUE;0;6975,4;69754;0;0,0059;0,059;582
201401;BCY;CITYJET IRL;E;IRLANDE;10151;0;10151;0,004;0;0,004;395
201401;BEE;FLYBE;E;ROYAUME-UNI;50015;0,2;50017;0,029;0;0,029;786
201401;BEL;BRUSSELS AIRLINES;E;BELGIQUE;49188;12,8;49316;0,031;0;0,031;830
201401;BER;AIR BERLIN;E;ALLEMAGNE;15517;8,7;15604;0,035;0;0,035;138
201401;BGA;AIRBUS TRANSPORT INTL;F;FRANCE;0;4545,9;45459;0;0,0044;0,044;234
201401;BIE;AIR MEDITERRANEE;F;FRANCE;41945;35,8;42303;0,107;0,0001;0,108;361
201401;CCA;AIR CHINA INTL;E;CHINE;22785;2332,6;46111;0,194;0,0196;0,39;96
201401;CCM;AIR CORSICA;F;FRANCE;99712;206,7;101779;0,055;0,0001;0,056;1463
201401;CES;CHINA EASTERN AIRLINES;E;CHINE;17886;1398,4;31870;0,166;0,013;0,296;86
201401;CPA;CATHAY PACIFIC;E;HONG KONG (CHINE);24714;3047,6;55190;0,237;0,0246;0,483;114
201401;CRL;CORSAIR;F;FRANCE;111343;2004;131383;0,807;0,014;0,947;331
201401;CSA;CSA CZECH AIRLINES;E;TCHEQUIE;22622;110,8;23730;0,019;0,0001;0,02;248
201401;CSN;CHINA SOUTHERN AIRLINES;E;CHINE;10701;786,7;18568;0,101;0,0074;0,175;56
201401;DAH;AIR ALGERIE;E;ALGERIE;146668;1321;159878;0,174;0,0018;0,192;1461
201401;DAL;DELTA AIR LINES;E;ETATS-UNIS;86315;4152,3;127838;0,583;0,0279;0,862;460
201401;DLH;LUFTHANSA;E;ALLEMAGNE;228909;848,3;237392;0,143;0,0009;0,152;3308
201401;EIN;AER LINGUS;E;IRLANDE;46075;91,6;46991;0,042;0,0001;0,043;406
201401;ELY;EL AL;E;ISRAEL;27124;529,4;32418;0,088;0,0017;0,105;165
201401;ETD;ETIHAD AIRWAYS;E;EMIRATS ARABES UNIS;31556;1842,3;49979;0,166;0,0097;0,263;124
201401;EVA;EVA AIR;E;TAIWAN;8565;632,5;14890;0,084;0,0062;0,146;36
201401;EXS;JET2.COM;E;ROYAUME-UNI;17651;0;17651;0,017;0;0,017;141
201401;EZS;EASYJET SWITZERLAND;E;SUISSE;230245;0;230245;0,201;0;0,201;1701
201401;EZY;EASYJET UK;E;ROYAUME-UNI;846628;0;846628;0,727;0;0,727;6255
201401;FDX;FEDEX EXPRESS;E;ETATS-UNIS;0;40081,9;400819;0;0,1524;1,524;994
201401;FIN;FINNAIR;E;FINLANDE;31900;436,4;36264;0,061;0,0008;0,069;305
