ANMOIS;CIE;CIE_NOM;CIE_NAT;CIE_PAYS;CIE_PAX;CIE_FRP;CIE_PEQ;CIE_PKT;CIE_TKT;CIE_PEQKT;CIE_VOL
201901;AAF;AIGLE AZUR;F;FRANCE;128195;359,6;131791;0,263;0,002;0,283;1106
201901;AAL;AMERICAN AIRLINES;E;ETATS-UNIS;49907;2827,3;78180;0,337;0,0195;0,532;264
201901;AAR;ASIANA AIRLINES;E;COREE DU SUD;10888;785,2;18740;0,097;0,007;0,167;42
201901;ABR_EX;ASL AIRLINES IRELAND (EX AIR CONTRACTORS);E;IRLANDE;0;1601,6;16016;0;0,0012;0,012;500
201901;ABW;AIRBRIDGE CARGO AIRLINES;E;RUSSIE (FED. DE);0;4896,1;48961;0;0,0121;0,121;30
201901;ACA;AIR CANADA;E;CANADA;45311;1642,6;61737;0,26;0,0094;0,354;150
201901;ACI;AIRCALIN;F;FRANCE (OM);48617;359;52207;0,186;0,0018;0,204;394
201901;AEA;AIR EUROPA;E;ESPAGNE;84562;62,7;85189;0,101;0,0001;0,102;576
201901;AEE;AEGEAN AIRLINES;E;GRECE;26501;129,8;27799;0,055;0,0003;0,058;174
201901;AFL;AEROFLOT;E;RUSSIE (FED. DE);52611;315,5;55766;0,139;0,0008;0,147;504
201901;AFR;AIR FRANCE;F;FRANCE;3620937;41997,1;4040908;12,009;0,311;15,119;25773
201901;AIC;AIR INDIA;E;INDE;13574;603,7;19611;0,089;0,004;0,129;62
201901;AMC;AIR MALTA;E;MALTE;9917;52,4;10441;0,017;0,0001;0,018;96
201901;AMX;AEROMEXICO;E;MEXIQUE;18214;738,9;25603;0,168;0,0068;0,236;80
201901;ANA;ANA ALL NIPPON AIRWAYS;E;JAPON;10591;980,5;20396;0,103;0,0095;0,198;62
201901;ANE;AIR NOSTRUM;E;ESPAGNE;46303;0;46303;0,035;0;0,035;765
201901;ASL;AIR SERBIA;E;SERBIE;11102;52,9;11631;0,016;0,0001;0,017;110
201901;AUA;AUSTRIAN AIRLINES;E;AUTRICHE;33017;62,1;33638;0,031;0,0001;0,032;336
201901;AUI;UKRAINE INTL AIRLINES;E;UKRAINE;16797;125,2;18049;0,034;0,0003;0,037;140
201901;AWC;TITAN AIRWAYS;E;ROYAUME-UNI;11704;5;11754;0,01;0;0,01;79
201901;AZA;ALITALIA;E;ITALIE;70986;13,1;71117;0,081;0;0,081;891
201901;BAW;BRITISH AIRWAYS;E;ROYAUME-UNI;170138;245,3;172591;0,125;0,0001;0,126;1478
201901;BCS;EAT/EUROPEAN AIR TRANSP;E;ALLEMAGNE;0;10198,3;101983;0;0,0083;0,083;663
201901;BEE;FLYBE;E;ROYAUME-UNI;59452;10,8;59560;0,036;0;0,036;902
201901;BEL;BRUSSELS AIRLINES;E;BELGIQUE;77013;8,3;77096;0,049;0;0,049;892
201901;BGA;AIRBUS TRANSPORT INTL;F;FRANCE;0;4911,3;49113;0;0,0043;0,043;289
201901;BMS;BLUE AIR;E;ROUMANIE;13736;0;13736;0,024;0;0,024;147
201901;BOS;LEVEL (OPENSKIES);F;FRANCE;27130;133,6;28466;0,178;0,0009;0,187;115
201901;BTI;AIR BALTIC;E;LETTONIE;14445;103,1;15476;0,025;0,0002;0,027;164
201901;CCA;AIR CHINA INTL;E;CHINE;35324;3057,3;65897;0,297;0,0256;0,553;156
201901;CCM;AIR CORSICA;F;FRANCE;111856;172,1;113577;0,062;0,0001;0,063;1402
201901;CES;CHINA EASTERN AIRLINES;E;CHINE;30628;3645;67078;0,282;0,0338;0,62;130
201901;CFE;BA CITYFLYER;E;ROYAUME-UNI;11297;5,2;11349;0,007;0;0,007;212
201901;CHH;HAINAN AIRLINES;E;CHINE;9560;451,9;14079;0,082;0,004;0,122;62
201901;CPA;CATHAY PACIFIC;E;HONG KONG (CHINE);21736;3487,6;56612;0,209;0,0322;0,531;106
201901;CRL;CORSAIR;F;FRANCE;110323;1757,6;127899;0,761;0,0115;0,876;368
201901;CSA;CSA CZECH AIRLINES;E;TCHEQUIE;24962;48,8;25450;0,021;0;0,021;184
201901;CSN;CHINA SOUTHERN AIRLINES;E;CHINE;13862;840,4;22266;0,131;0,008;0,211;58
201901;DAH;AIR ALGERIE;E;ALGERIE;212430;1118,3;223613;0,259;0,0015;0,274;1937
201901;DAL;DELTA AIR LINES;E;ETATS-UNIS;121003;4894,6;169949;0,84;0,0332;1,172;577
201901;DLH;LUFTHANSA;E;ALLEMAGNE;234879;1271,5;247594;0,149;0,0007;0,156;2718
201901;EIN;AER LINGUS;E;IRLANDE;56386;39,2;56778;0,052;0;0,052;432
201901;EJU;EASYJET EUROPE;E;AUTRICHE;608305;0;608305;0,563;0;0,563;4015
201901;ELY;EL AL;E;ISRAEL;25621;677;32391;0,082;0,0022;0,104;173
201901;ETD;ETIHAD AIRWAYS;E;EMIRATS ARABES UNIS;41424;1708,8;58512;0,218;0,009;0,308;124
201901;ETH;ETHIOPIAN AIRLINES;E;ETHIOPIE;14452;531,1;19763;0,081;0,003;0,111;62
201901;EVA;EVA AIR;E;TAIWAN;13001;1244,7;25448;0,127;0,0122;0,249;46
201901;EWG;EUROWINGS;E;ALLEMAGNE;43731;0;43731;0,026;0;0,026;633
201901;EXS;JET2.COM;E;ROYAUME-UNI;17949;0,1;17950;0,017;0;0,017;135
201901;EZS;EASYJET SWITZERLAND;E;SUISSE;284323;0;284323;0,284;0;0,284;1950
201901;EZY;EASYJET R-U;E;ROYAUME-UNI;627545;0;627545;0,518;0;0,518;4327
201901;FBU;FRENCH BEE;F;FRANCE;35561;497,8;40539;0,347;0,0049;0,396;121
201901;FDX;FEDEX EXPRESS;E;ETATS-UNIS;5;37390,4;373909;0;0,1346;1,346;1064
201901;FIN;FINNAIR;E;FINLANDE;37212;213,3;39345;0,071;0,0004;0,075;333
201901;FPO;ASL AIRLINES FRANCE;F;FRANCE;8400;3871,2;47112;0,019;0,0025;0,044;385
201901;FWI;AIR CARAIBES;F;FRANCE (OM);156719;1340,9;170128;0,903;0,0091;0,994;1033
201901;GMI;GERMANIA;E;ALLEMAGNE;12330;5,3;12383;0,015;0;0,015;147
201901;GUY;CAIRE - AIR GUYANE EXPRESS;F;FRANCE (OM);26165;83,9;27004;0,007;0;0,007;1583
201901;HOP;AIR FRANCE HOP!;F;FRANCE;323166;0;323166;0,182;0;0,182;5694
201901;HVN;VIETNAM AIRLINES;E;VIETNAM;23108;1681,8;39926;0,219;0,0158;0,377;88
201901;IBE;IBERIA;E;ESPAGNE;49804;31,2;50116;0,052;0;0,052;332
201901;IBK;NORWEGIAN AIR INTERNATIONAL;E;IRLANDE;57979;2,5;58004;0,134;0;0,134;428
201901;IBS;IBERIA EXPRESS;E;ESPAGNE;47475;59,4;48069;0,042;0,0001;0,043;374
201901;ICE;ICELANDAIR;E;ISLANDE;14241;372;17961;0,032;0,0008;0,04;78
201901;JAF;TUIFLY BELGIUM;E;BELGIQUE;47643;38,1;48024;0,1;0,0001;0,101;411
201901;JAI;JET AIRWAYS INDIA;E;INDE;30161;2059,6;50757;0,223;0,0147;0,37;104
201901;JAL;JAPAN AIRLINES;E;JAPON;13228;881,3;22041;0,129;0,0086;0,215;62
201901;KAL;KOREAN AIR;E;COREE DU SUD;20449;2083;41279;0,183;0,0186;0,369;83
201901;KLC;KLM/CITYHOPPER;E;PAYS-BAS;43648;1,9;43667;0,038;0;0,038;513
201901;KLM;KLM;E;PAYS-BAS;108442;270,9;111151;0,072;0,0001;0,073;960
201901;KQA;KENYA AIRWAYS;E;KENYA;13839;575,4;19593;0,084;0,0037;0,121;88
