ANMOIS;CIE;CIE_NOM;CIE_NAT;CIE_PAYS;CIE_PAX;CIE_FRP;CIE_PEQ;CIE_PKT;CIE_TKT;CIE_PEQKT;CIE_VOL
201001;UPS;UPS AIRLINES;E;ETATS-UNIS;0;1639,9;16399;0;0,0033;0,033;82
201001;VLG;VUELING AIRLINES;E;ESPAGNE;92530;369,3;96223;0,092;0,0004;0,096;832
201001;VTA;AIR TAHITI;F;FRANCE (OM);54321;230,8;56629;0,021;0,0001;0,022;2296
201001;WZZ;WIZZ AIR;E;HONGRIE;26503;0;26503;0,036;0;0,036;220
201001;XLF;XL AIRWAYS FRANCE;F;FRANCE;75082;164,8;76730;0,465;0,0012;0,477;335
201001;ZZE; AUTRES CIE (E);E;_ZZ_E;376784;5475,5;431539;0,905;0,0166;1,071;12467
201001;ZZF; AUTRES CIE (F);F;_ZZ_F;32043;184,9;33892;0,044;0,0002;0,046;4388
201002;AAF;AIGLE AZUR;F;FRANCE;106548;256,1;109109;0,149;0,0004;0,153;978
201002;AAL;AMERICAN AIRLINES;E;ETATS-UNIS;31976;3039,2;62368;0,218;0,0208;0,426;242
201002;AAR;ASIANA AIRLINES;E;COREE DU SUD;5882;920;15082;0,053;0,0082;0,135;24
201002;AAW;AFRIQIYAH AIRWAYS;E;LIBYE;7211;619,2;13403;0,015;0,0013;0,028;56
201002;ACA;AIR CANADA;E;CANADA;26430;1601;42440;0,152;0,0092;0,244;134
201002;ACI;AIRCALIN;F;FRANCE (OM);30401;471,5;35116;0,113;0,0021;0,134;337
201002;AEA;AIR EUROPA;E;ESPAGNE;62951;90,6;63857;0,075;0,0001;0,076;532
201002;AEE;AEGEAN AIRLINES;E;GRECE;10505;146;11965;0,022;0,0003;0,025;104
201002;AFL;AEROFLOT;E;RUSSIE (FED. DE);27167;443,7;31604;0,067;0,0011;0,078;277
201002;AFR;AIR FRANCE;F;FRANCE;2757827;55442,6;3312253;8,502;0,3889;12,391;23763
201002;ANA;ANA ALL NIPPON AIRWAYS;E;JAPON;15545;1568,3;31228;0,151;0,0152;0,303;56
201002;ANE;AIR NOSTRUM;E;ESPAGNE;41899;0,2;41901;0,031;0;0,031;1208
201002;AUA;AUSTRIAN AIRLINES;E;AUTRICHE;29940;163;31570;0,029;0,0002;0,031;486
201002;AWE_EX;US AIRWAYS;E;ETATS-UNIS;10150;1702,5;27175;0,061;0,0102;0,163;52
201002;AZA;ALITALIA;E;ITALIE;56987;44,2;57429;0,054;0;0,054;592
201002;BAW;BRITISH AIRWAYS;E;ROYAUME-UNI;130299;1030,2;140601;0,089;0,0004;0,093;1373
201002;BBO;BABOO;E;SUISSE;10316;0,5;10321;0,004;0;0,004;274
201002;BCS1;EUROPEAN AIR TRANSPORT (1);E;BELGIQUE;0;2790,1;27901;0;0,002;0,02;449
201002;BCY;CITYJET IRL;E;IRLANDE;100868;78,9;101657;0,066;0;0,066;1794
201002;BEE;FLYBE;E;ROYAUME-UNI;37131;0;37131;0,023;0;0,023;695
201002;BEL;BRUSSELS AIRLINES;E;BELGIQUE;37724;28,2;38006;0,026;0;0,026;715
201002;BER;AIR BERLIN;E;ALLEMAGNE;20657;0,2;20659;0,021;0;0,021;252
201002;BGA;AIRBUS TRANSPORT INTL;F;FRANCE;0;3617,1;36171;0;0,0034;0,034;181
201002;BIE;AIR MEDITERRANEE;F;FRANCE;65405;2;65425;0,226;0;0,226;402
201002;BZH;BRIT AIR;F;FRANCE;150368;2,7;150395;0,09;0;0,09;4040
201002;CCA;AIR CHINA INTL;E;CHINE;12079;1455;26629;0,1;0,012;0,22;56
201002;CCM;AIR CORSICA;F;FRANCE;94680;169,6;96376;0,05;0,0001;0,051;1524
201002;CES;CHINA EASTERN AIRLINES;E;CHINE;12542;932,1;21863;0,116;0,0086;0,202;56
201002;COA;CONTINENTAL AIRLINES;E;ETATS-UNIS;20890;2555,4;46444;0,139;0,018;0,319;154
201002;CPA;CATHAY PACIFIC;E;HONG KONG (CHINE);18390;1444,3;32833;0,177;0,0139;0,316;86
201002;CRL;CORSAIR;F;FRANCE;102299;1100,6;113305;0,757;0,0084;0,841;310
201002;CSA;CSA CZECH AIRLINES;E;TCHEQUIE;21236;171,7;22953;0,018;0,0001;0,019;276
201002;CSN;CHINA SOUTHERN AIRLINES;E;CHINE;5111;1011,7;15228;0,048;0,0096;0,144;24
201002;DAH;AIR ALGERIE;E;ALGERIE;74578;1188,1;86459;0,09;0,0016;0,106;832
201002;DAL;DELTA AIR LINES;E;ETATS-UNIS;42098;5481;96908;0,293;0,0386;0,679;283
201002;DLH;LUFTHANSA;E;ALLEMAGNE;216709;61,6;217325;0,133;0;0,133;3844
201002;EIN;AER LINGUS;E;IRLANDE;34933;164;36573;0,032;0,0001;0,033;286
201002;ELY;EL AL;E;ISRAEL;24049;546,4;29513;0,078;0,0018;0,096;157
201002;ETD;ETIHAD AIRWAYS;E;EMIRATS ARABES UNIS;14707;1231;27017;0,077;0,0065;0,142;81
201002;EVA;EVA AIR;E;TAIWAN;6151;525,4;11405;0,06;0,0051;0,111;24
201002;EXS;JET2.COM;E;ROYAUME-UNI;22357;0;22357;0,021;0;0,021;180
201002;EZS;EASYJET SWITZERLAND;E;SUISSE;124618;0;124618;0,095;0;0,095;1012
201002;EZY;EASYJET UK;E;ROYAUME-UNI;624397;0,3;624400;0,563;0;0,563;4746
201002;FDX;FEDEX EXPRESS;E;ETATS-UNIS;0;24564,9;245649;0;0,0904;0,904;805
201002;FIN;FINNAIR;E;FINLANDE;25898;375,7;29655;0,049;0,0007;0,056;276
201002;FPO;ASL AIRLINES FRANCE;F;FRANCE;21708;9321;114918;0,041;0,0051;0,092;1007
201002;FWI;AIR CARAIBES;F;FRANCE (OM);85354;1172,6;97080;0,391;0,0078;0,469;948
201002;GFA;GULF AIR;E;BAHREIN;9950;334,8;13298;0,048;0,0016;0,064;56
201002;GUY;CAIRE - AIR GUYANE EXPRESS;F;FRANCE (OM);17659;57,4;18233;0,004;0;0,004;937
201002;HVN;VIETNAM AIRLINES;E;VIETNAM;16973;1251,4;29487;0,164;0,0121;0,285;64
201002;IBE;IBERIA;E;ESPAGNE;54285;295,4;57239;0,056;0,0003;0,059;447
201002;JAL;JAPAN AIRLINES;E;JAPON;14598;358,9;18187;0,142;0,0035;0,177;56
201002;JFU;JET 4YOU;E;MAROC;38275;70,8;38983;0,07;0,0001;0,071;284
201002;KAL;KOREAN AIR;E;COREE DU SUD;15283;6426;79543;0,137;0,0574;0,711;72
201002;KLC;KLM/CITYHOPPER;E;PAYS-BAS;37808;5,6;37864;0,037;0;0,037;562
201002;KLM;KLM;E;PAYS-BAS;37502;485,2;42354;0,015;0,0002;0,017;328
201002;LBT;NOUVELAIR;E;TUNISIE;34888;17;35058;0,052;0;0,052;250
201002;LOT;LOT POLISH AIRLINES;E;POLOGNE;13660;0;13660;0,018;0;0,018;280
201002;MAC;AIR ARABIA MAROC;E;MAROC;13306;1,1;13317;0,025;0;0,025;120
201002;MAH;MALEV HUNGARIAN AIRLINES;E;HONGRIE;10352;143,9;11791;0,013;0,0002;0,015;138
201002;MAS;MALAYSIA AIRLINES;E;MALAISIE;8630;1118,2;19812;0,09;0,0087;0,177;54
201002;MAU;AIR MAURITIUS;E;MAURICE;28932;1598,2;44914;0,172;0,0108;0,28;244
201002;MDG;AIR MADAGASCAR;E;MADAGASCAR;7820;225,6;10076;0,036;0,0016;0,052;146
201002;MEA;MIDDLE EAST AIRLINES;E;LIBAN;18913;362,8;22541;0,06;0,0012;0,072;114
201002;MNB;MNG AIRLINES;E;TURQUIE;0;1878,1;18781;0;0,0043;0,043;46
201002;MON;MONARCH AIRLINES;E;ROYAUME-UNI;22817;46,5;23282;0,025;0;0,025;108
201002;MSR;EGYPT AIR;E;EGYPTE;14057;645,9;20516;0,046;0,0021;0,067;64
201002;NAX;NORWEGIAN;E;NORVEGE;21165;3,8;21203;0,029;0;0,029;188
201002;NLY;NIKI;E;AUTRICHE;10091;156,5;11656;0,01;0,0002;0,012;96
201002;OHY;ONUR AIR;E;TURQUIE;19741;1,8;19759;0,048;0;0,048;139
201002;OMA;OMAN AIR;E;OMAN;5062;748;12542;0,028;0,0042;0,07;32
201002;QTR;QATAR AIRWAYS;E;QATAR;25911;2705;52961;0,129;0,0135;0,264;112
201002;RAE;REGIONAL CAE;F;FRANCE;197985;30,8;198293;0,127;0;0,127;5823
201002;RAM;ROYAL AIR MAROC;E;MAROC;165115;508,9;170204;0,31;0,0009;0,319;1428
201002;REU;AIR AUSTRAL;F;FRANCE (OM);66238;1460,8;80846;0,337;0,011;0,447;731
201002;RLA;AIRLINAIR;F;FRANCE;15599;0;15599;0,007;0;0,007;834
201002;RYR;RYANAIR;E;IRLANDE;375216;0,2;375218;0,361;0;0,361;2742
201002;SAS;SAS;E;SUEDE;45936;329,9;49235;0,058;0,0004;0,062;495
201002;SEY;AIR SEYCHELLES;E;SEYCHELLES;7714;561,4;13328;0,061;0,0044;0,105;40
201002;SIA;SINGAPORE AIRLINES;E;SINGAPOUR;20376;1335,4;33730;0,219;0,0143;0,362;56
201002;SRR;STAR AIR DANEMARK;E;DANEMARK;4;3729,6;37300;0;0,0022;0,022;260
201002;SWR;SWISS;E;SUISSE;88538;480,3;93341;0,043;0,0002;0,045;1193
201002;TAM;TAM/BRASIL;E;BRESIL;30577;3619,9;66776;0,285;0,0338;0,623;169
201002;TAP;TAP AIR PORTUGAL;E;PORTUGAL;61952;333,5;65287;0,083;0,0005;0,088;914
201002;TAR;TUNISAIR;E;TUNISIE;80738;606,1;86799;0,108;0,0009;0,117;753
201002;TAS;LOTUS AIR;E;EGYPTE;12516;5,2;12568;0,042;0;0,042;86
201002;TAY;ASL AIRLINES BELGIUM;E;BELGIQUE;0;1471,2;14712;0;0,0009;0,009;411
201002;TCX;THOMAS COOK AIRL. R-U;E;ROYAUME-UNI;13415;0;13415;0,013;0;0,013;66
201002;THA;THAI AIRWAYS INTL;E;THAILANDE;19332;986,3;29195;0,183;0,0093;0,276;56
201002;THT;AIR TAHITI NUI;F;FRANCE (OM);20411;408,6;24497;0,178;0,0026;0,204;119
201002;THY;TURKISH AIRLINES;E;TURQUIE;33996;418,8;38184;0,072;0,0009;0,081;388
201002;TOM;TUI AIRWAYS;E;ROYAUME-UNI;37075;0;37075;0,035;0;0,035;216
201002;TPC;AIR CALEDONIE;F;FRANCE (OM);30824;5;30874;0,005;0;0,005;800
201002;TRA;TRANSAVIA PAYS BAS;E;PAYS-BAS;10000;0;10000;0,009;0;0,009;131
201002;TSC;AIR TRANSAT;E;CANADA;12539;115;13689;0,069;0,0006;0,075;44
201002;TVF;TRANSAVIA FRANCE;F;FRANCE;73498;0;73498;0,142;0;0,142;495
201002;TVS;TRAVEL SERVICE / SMARTWINGS;E;TCHEQUIE;13637;0;13637;0,015;0;0,015;110
201002;UAE;EMIRATES;E;EMIRATS ARABES UNIS;49116;3655,6;85672;0,253;0,0189;0,442;168
201002;UAL;UNITED AIRLINES;E;ETATS-UNIS;15589;4490,5;60494;0,1;0,0288;0,388;102
201002;UPS;UPS AIRLINES;E;ETATS-UNIS;0;1850,4;18504;0;0,0041;0,041;78
201002;VLG;VUELING AIRLINES;E;ESPAGNE;83518;198,2;85500;0,083;0,0002;0,085;654
201002;VTA;AIR TAHITI;F;FRANCE (OM);42141;206,1;44202;0,016;0,0001;0,017;1828
201002;WZZ;WIZZ AIR;E;HONGRIE;25091;0;25091;0,034;0;0,034;186
201002;XLF;XL AIRWAYS FRANCE;F;FRANCE;78681;369,4;82375;0,452;0,0026;0,478;356
201002;ZZE; AUTRES CIE (E);E;_ZZ_E;353717;6326,4;416981;0,876;0,0206;1,082;11658
201002;ZZF; AUTRES CIE (F);F;_ZZ_F;31516;230,1;33817;0,038;0,0002;0,04;4507
201003;AAF;AIGLE AZUR;F;FRANCE;118378;260,6;120984;0,169;0,0004;0,173;1133
201003;AAL;AMERICAN AIRLINES;E;ETATS-UNIS;50794;3507,7;85871;0,343;0,0239;0,582;299
201003;AAR;ASIANA AIRLINES;E;COREE DU SUD;6606;979,7;16403;0,059;0,0088;0,147;28
201003;AAW;AFRIQIYAH AIRWAYS;E;LIBYE;7276;778,6;15062;0,015;0,0016;0,031;62
201003;ABR;ASL AIRLINES IRELAND;E;IRLANDE;132;2187,8;22010;0;0,0015;0,015;396
201003;ACA;AIR CANADA;E;CANADA;34660;1558,4;50244;0,194;0,009;0,284;148
201003;ACI;AIRCALIN;F;FRANCE (OM);23484;524,3;28727;0,095;0,0022;0,117;300
201003;AEA;AIR EUROPA;E;ESPAGNE;81154;115,1;82305;0,097;0,0001;0,098;639
201003;AEE;AEGEAN AIRLINES;E;GRECE;14144;141,8;15562;0,03;0,0003;0,033;126
201003;AFL;AEROFLOT;E;RUSSIE (FED. DE);31983;475,5;36738;0,079;0,0012;0,091;311
201003;AFR;AIR FRANCE;F;FRANCE;3415118;68500,3;4100121;10,245;0,4847;15,092;28896
201003;AMX;AEROMEXICO;E;MEXIQUE;8184;274,1;10925;0,075;0,0025;0,1;60
201003;ANA;ANA ALL NIPPON AIRWAYS;E;JAPON;17804;1369,5;31499;0,173;0,0133;0,306;62
201003;ANE;AIR NOSTRUM;E;ESPAGNE;51991;0,3;51994;0,039;0;0,039;1473
201003;AUA;AUSTRIAN AIRLINES;E;AUTRICHE;39722;143,2;41154;0,038;0,0001;0,039;638
201003;AWE_EX;US AIRWAYS;E;ETATS-UNIS;14301;1452,8;28829;0,086;0,0087;0,173;62
201003;AZA;ALITALIA;E;ITALIE;69017;82,2;69839;0,067;0,0001;0,068;673
201003;BAW;BRITISH AIRWAYS;E;ROYAUME-UNI;124198;987,7;134075;0,086;0,0004;0,09;1377
201003;BBO;BABOO;E;SUISSE;12328;0,2;12330;0,005;0;0,005;326
201003;BCS1;EUROPEAN AIR TRANSPORT (1);E;BELGIQUE;0;3359,9;33599;0;0,0023;0,023;534
201003;BCY;CITYJET IRL;E;IRLANDE;123111;93,4;124045;0,081;0,0001;0,082;2103
201003;BEE;FLYBE;E;ROYAUME-UNI;43822;0,1;43823;0,026;0;0,026;836
201003;BEL;BRUSSELS AIRLINES;E;BELGIQUE;45099;29,8;45397;0,032;0;0,032;872
201003;BER;AIR BERLIN;E;ALLEMAGNE;28041;0,5;28046;0,026;0;0,026;348
201003;BGA;AIRBUS TRANSPORT INTL;F;FRANCE;0;4193,7;41937;0;0,0039;0,039;226
201003;BIE;AIR MEDITERRANEE;F;FRANCE;80421;6,8;80489;0,264;0;0,264;476
201003;BMI;BMI BABY;E;ROYAUME-UNI;12191;6,7;12258;0,009;0;0,009;130
201003;BZH;BRIT AIR;F;FRANCE;189237;4,9;189286;0,113;0;0,113;4880
201003;CCA;AIR CHINA INTL;E;CHINE;13837;1641,2;30249;0,114;0,0136;0,25;76
201003;CCM;AIR CORSICA;F;FRANCE;112947;206,7;115014;0,059;0,0001;0,06;1757
201003;CES;CHINA EASTERN AIRLINES;E;CHINE;14027;1558,1;29608;0,13;0,0145;0,275;60
201003;COA;CONTINENTAL AIRLINES;E;ETATS-UNIS;31345;3381,4;65159;0,208;0,0236;0,444;186
201003;CPA;CATHAY PACIFIC;E;HONG KONG (CHINE);22152;1625,6;38408;0,213;0,0156;0,369;102
201003;CRL;CORSAIR;F;FRANCE;106056;1114;117196;0,792;0,0085;0,877;339
201003;CSA;CSA CZECH AIRLINES;E;TCHEQUIE;23927;113,9;25066;0,021;0,0001;0,022;316
201003;CSN;CHINA SOUTHERN AIRLINES;E;CHINE;6627;1478,4;21411;0,063;0,014;0,203;28
201003;CYP;CYPRUS AIRWAYS;E;CHYPRE;7032;572,5;12757;0,02;0,0017;0,037;62
201003;DAH;AIR ALGERIE;E;ALGERIE;84710;1323,1;97941;0,103;0,0018;0,121;934
201003;DAL;DELTA AIR LINES;E;ETATS-UNIS;59286;6248,4;121770;0,41;0,0443;0,853;346
201003;DLH;LUFTHANSA;E;ALLEMAGNE;287176;84,1;288017;0,176;0,0001;0,177;4706
201003;EIN;AER LINGUS;E;IRLANDE;44010;133,8;45348;0,042;0,0001;0,043;347
201003;ELY;EL AL;E;ISRAEL;33164;857,5;41739;0,108;0,0028;0,136;172
201003;ETD;ETIHAD AIRWAYS;E;EMIRATS ARABES UNIS;16691;1241,2;29103;0,088;0,0065;0,153;90
201003;EVA;EVA AIR;E;TAIWAN;6901;554,8;12449;0,068;0,0054;0,122;26
201003;EXS;JET2.COM;E;ROYAUME-UNI;21799;0;21799;0,021;0;0,021;179
201003;EZS;EASYJET SWITZERLAND;E;SUISSE;147320;0;147320;0,111;0;0,111;1210
201003;EZY;EASYJET UK;E;ROYAUME-UNI;755827;0,6;755833;0,681;0;0,681;5684
201003;FDX;FEDEX EXPRESS;E;ETATS-UNIS;0;35667,8;356678;0;0,1355;1,355;916
201003;FIN;FINNAIR;E;FINLANDE;29325;421,8;33543;0,056;0,0008;0,064;310
201003;FPO;ASL AIRLINES FRANCE;F;FRANCE;20127;10499,4;125121;0,04;0,0057;0,097;1127
201003;FWI;AIR CARAIBES;F;FRANCE (OM);85888;1427,5;100163;0,395;0,0096;0,491;998
201003;GFA;GULF AIR;E;BAHREIN;11328;400;15328;0,055;0,0019;0,074;64
201003;GUY;CAIRE - AIR GUYANE EXPRESS;F;FRANCE (OM);20651;36,4;21015;0,005;0;0,005;1038
