ANMOIS;CIE;CIE_NOM;CIE_NAT;CIE_PAYS;CIE_PAX;CIE_FRP;CIE_PEQ;CIE_PKT;CIE_TKT;CIE_PEQKT;CIE_VOL
202001;AAL;AMERICAN AIRLINES;E;ETATS-UNIS;60511;3319;93701;0,407;0,0228;0,635;282
202001;AAR;ASIANA AIRLINES;E;COREE DU SUD;12617;2570,1;38318;0,113;0,023;0,343;44
202001;ABR;ASL AIRLINES IRELAND;E;IRLANDE;0;1582,4;15824;0;0,0012;0,012;499
202001;ABW;AIRBRIDGE CARGO AIRLINES;E;RUSSIE (FED. DE);0;3461;34610;0;0,0077;0,077;19
202001;ACA;AIR CANADA;E;CANADA;45328;1739,4;62722;0,261;0,0101;0,362;154
202001;ACI;AIRCALIN;F;FRANCE (OM);49704;339,4;53098;0,194;0,0017;0,211;414
202001;AEA;AIR EUROPA;E;ESPAGNE;90407;88,3;91290;0,108;0,0001;0,109;577
202001;AEE;AEGEAN AIRLINES;E;GRECE;26642;162,3;28265;0,055;0,0003;0,058;160
202001;AFL;AEROFLOT;E;RUSSIE (FED. DE);61637;544;67077;0,159;0,0013;0,172;562
202001;AFR;AIR FRANCE;F;FRANCE;4037904;45256,5;4490469;12,571;0,3314;15,885;31364
202001;AIC;AIR INDIA;E;INDE;13979;598;19959;0,092;0,0039;0,131;62
202001;AMC;AIR MALTA;E;MALTE;13536;53,5;14071;0,023;0,0001;0,024;120
202001;AMX;AEROMEXICO;E;MEXIQUE;18033;578,1;23814;0,166;0,0053;0,219;80
202001;ANA;ANA ALL NIPPON AIRWAYS;E;JAPON;10573;1323,6;23809;0,103;0,0129;0,232;62
202001;ANE;AIR NOSTRUM;E;ESPAGNE;68759;0;68759;0,052;0;0,052;945
202001;ANZ;AIR NEW ZEALAND;E;NLLE ZELANDE;9737;68,6;10423;0,032;0,0003;0,035;54
202001;ASL;AIR SERBIA;E;SERBIE;11951;52,5;12476;0,017;0,0001;0,018;109
202001;AUA;AUSTRIAN AIRLINES;E;AUTRICHE;40159;86,2;41021;0,038;0,0001;0,039;423
202001;AUI;UKRAINE INTL AIRLINES;E;UKRAINE;9472;91,7;10389;0,019;0,0002;0,021;66
202001;AWC;TITAN AIRWAYS;E;ROYAUME-UNI;12506;3,9;12545;0,011;0;0,011;91
202001;AZA;ALITALIA;E;ITALIE;79935;64,5;80580;0,089;0,0001;0,09;889
202001;BAW;BRITISH AIRWAYS;E;ROYAUME-UNI;188455;753,9;195994;0,139;0,0003;0,142;1536
202001;BCS;EAT/EUROPEAN AIR TRANSP;E;ALLEMAGNE;0;11134,1;111341;0;0,0092;0,092;676
202001;BEE;FLYBE;E;ROYAUME-UNI;47261;1,3;47274;0,026;0;0,026;762
202001;BEL;BRUSSELS AIRLINES;E;BELGIQUE;76088;6,1;76149;0,048;0;0,048;735
202001;BGA;AIRBUS TRANSPORT INTL;F;FRANCE;0;4994,2;49942;0;0,0045;0,045;282
202001;BMS;BLUE AIR;E;ROUMANIE;11267;0,3;11270;0,02;0;0,02;86
202001;BOS;LEVEL (OPENSKIES);F;FRANCE;45768;85,1;46619;0,315;0,0006;0,321;169
202001;BTI;AIR BALTIC;E;LETTONIE;15554;102,8;16582;0,026;0,0002;0,028;146
202001;CCA;AIR CHINA INTL;E;CHINE;36118;8764,8;123766;0,304;0,073;1,034;152
202001;CCM;AIR CORSICA;F;FRANCE;119662;209,8;121760;0,066;0,0001;0,067;1541
202001;CES;CHINA EASTERN AIRLINES;E;CHINE;37660;8509,4;122754;0,346;0,0778;1,124;162
202001;CHH;HAINAN AIRLINES;E;CHINE;11215;908,5;20300;0,1;0,0081;0,181;60
202001;CLG;CHALAIR AVIATION;F;FRANCE;12016;1,1;12027;0,005;0;0,005;896
202001;CPA;CATHAY PACIFIC;E;HONG KONG (CHINE);16377;4265,2;59029;0,157;0,0409;0,566;70
202001;CRL;CORSAIR;F;FRANCE;107513;2069,5;128208;0,785;0,0146;0,931;340
202001;CSA;CSA CZECH AIRLINES;E;TCHEQUIE;32161;70,4;32865;0,027;0,0001;0,028;186
202001;CSN;CHINA SOUTHERN AIRLINES;E;CHINE;16772;3229,1;49063;0,159;0,0306;0,465;64
202001;CXA;XIAMEN AIRLINES;E;CHINE;4610;643,4;11044;0,044;0,0062;0,106;25
202001;DAH;AIR ALGERIE;E;ALGERIE;259514;1760,7;277121;0,316;0,0024;0,34;2115
202001;DAL;DELTA AIR LINES;E;ETATS-UNIS;119316;4431,7;163633;0,831;0,0306;1,137;583
