ANMOIS;CIE;CIE_NOM;CIE_NAT;CIE_PAYS;CIE_PAX;CIE_FRP;CIE_PEQ;CIE_PKT;CIE_TKT;CIE_PEQKT;CIE_VOL
202101;UAL;UNITED AIRLINES;E;ETATS-UNIS;6243;865,1;14894;0,039;0,0054;0,093;82
202101;UPS;UPS AIRLINES;E;ETATS-UNIS;0;4196,6;41966;0;0,009;0,09;83
202101;VLG;VUELING AIRLINES;E;ESPAGNE;28939;12,4;29063;0,031;0;0,031;314
202101;VOE;VOLOTEA;E;ESPAGNE;42596;0,2;42598;0,047;0;0,047;359
202101;VTA;AIR TAHITI;F;FRANCE (OM);50297;104,1;51338;0,02;0,0001;0,021;1629
202101;WZZ;WIZZ AIR;E;HONGRIE;43165;0;43165;0,062;0;0,062;378
202101;ZZE; AUTRES CIE (E);E;_ZZ_E;182445;8871,1;271156;0,37;0,0436;0,806;9436
202101;ZZF; AUTRES CIE (F);F;_ZZ_F;20201;526,1;25462;0,025;0,0014;0,039;3402
202102;ACA;AIR CANADA;E;CANADA;3344;4996,9;53313;0,018;0,0277;0,295;66
202102;AFR;AIR FRANCE;F;FRANCE;883873;40744,5;1291318;2,295;0,3009;5,304;10291
202102;ANA;ANA ALL NIPPON AIRWAYS;E;JAPON;255;1350;13755;0,002;0,0131;0,133;48
202102;ANE;AIR NOSTRUM;E;ESPAGNE;16885;1,3;16898;0,013;0;0,013;339
202102;BCS;EAT/EUROPEAN AIR TRANSP;E;ALLEMAGNE;7;13598,5;135992;0;0,0111;0,111;678
202102;BGA;AIRBUS TRANSPORT INTL;F;FRANCE;0;3472,1;34721;0;0,0033;0,033;183
202102;CCA;AIR CHINA INTL;E;CHINE;679;1479,6;15475;0,006;0,0121;0,127;31
202102;CCM;AIR CORSICA;F;FRANCE;70163;124,6;71409;0,041;0,0001;0,042;1096
202102;CES;CHINA EASTERN AIRLINES;E;CHINE;965;4188,8;42853;0,009;0,0383;0,392;64
202102;CPA;CATHAY PACIFIC;E;HONG KONG (CHINE);0;1695,3;16953;0;0,0136;0,136;14
202102;CRL;CORSAIR;F;FRANCE;18819;1571;34529;0,127;0,0106;0,233;160
202102;CSN;CHINA SOUTHERN AIRLINES;E;CHINE;1377;932,5;10702;0,013;0,0088;0,101;20
202102;DAH;AIR ALGERIE;E;ALGERIE;24456;1603;40486;0,033;0,0022;0,055;153
202102;DAL;DELTA AIR LINES;E;ETATS-UNIS;9882;1581;25692;0,066;0,0104;0,17;96
202102;DLH;LUFTHANSA;E;ALLEMAGNE;11212;298,8;14200;0,006;0,0001;0,007;220
202102;EJU;EASYJET EUROPE;E;AUTRICHE;125690;0;125690;0,107;0;0,107;1346
202102;ETD;ETIHAD AIRWAYS;E;EMIRATS ARABES UNIS;3633;1930,7;22940;0,019;0,0102;0,121;81
202102;ETH;ETHIOPIAN AIRLINES;E;ETHIOPIE;9834;1423,1;24065;0,055;0,0077;0,132;80
202102;EVA;EVA AIR;E;TAIWAN;162;1792,3;18085;0,002;0,0176;0,178;38
202102;EZS;EASYJET SWITZERLAND;E;SUISSE;36210;0;36210;0,044;0;0,044;535
202102;FBU;FRENCH BEE;F;FRANCE;7582;526;12842;0,074;0,005;0,124;50
202102;FDX;FEDEX EXPRESS;E;ETATS-UNIS;0;40627,6;406276;0;0,1352;1,352;1055
202102;FPO;ASL AIRLINES FRANCE;F;FRANCE;3627;2679,3;30420;0,005;0,0017;0,022;213
202102;FWI;AIR CARAIBES;F;FRANCE (OM);44319;1452,5;58844;0,225;0,0099;0,324;480
202102;GUY;CAIRE - AIR GUYANE EXPRESS;F;FRANCE (OM);11789;61,4;12403;0,003;0;0,003;951
202102;IBE;IBERIA;E;ESPAGNE;19167;34,6;19513;0,02;0;0,02;144
202102;KAL;KOREAN AIR;E;COREE DU SUD;1039;1423;15269;0,009;0,0127;0,136;40
202102;KLM;KLM;E;PAYS-BAS;19261;236,2;21623;0,012;0,0001;0,013;438
202102;MAC;AIR ARABIA MAROC;E;MAROC;13905;15,7;14062;0,021;0;0,021;234
202102;MNB;MNG AIRLINES;E;TURQUIE;0;1332,6;13326;0;0,002;0,02;20
202102;MSR;EGYPT AIR;E;EGYPTE;3888;936,9;13257;0,013;0,003;0,043;59
202102;PGT;PEGASUS;E;TURQUIE;13947;31,1;14258;0,029;0,0001;0,03;199
202102;QTR;QATAR AIRWAYS;E;QATAR;9382;7211,7;81499;0,047;0,0355;0,402;267
202102;RAM;ROYAL AIR MAROC;E;MAROC;33846;198,8;35834;0,061;0,0004;0,065;417
202102;REU;AIR AUSTRAL;F;FRANCE (OM);13396;936,4;22760;0,092;0,008;0,172;119
202102;RYR;RYANAIR;E;IRLANDE;37920;1,8;37938;0,047;0;0,047;437
202102;SIA;SINGAPORE AIRLINES;E;SINGAPOUR;915;1346,3;14378;0,01;0,0145;0,155;54
202102;SRR;STAR AIR DANEMARK;E;DANEMARK;0;6289,5;62895;0;0,0034;0,034;240
202102;SWN;WEST AIR SWEDEN;E;SUEDE;18;1609,3;16111;0;0,0009;0,009;174
202102;SWT;SWIFTAIR ESPAGNE;E;ESPAGNE;0;1089,3;10893;0;0,0009;0,009;200
202102;TAR;TUNISAIR;E;TUNISIE;11618;60,2;12220;0,015;0,0001;0,016;164
202102;TAY;ASL AIRLINES BELGIUM;E;BELGIQUE;0;1687,2;16872;0;0,0019;0,019;306
202102;THY;TURKISH AIRLINES;E;TURQUIE;22973;2351,3;46486;0,049;0,0052;0,101;294
202102;TPC;AIR CALEDONIE;F;FRANCE (OM);32894;87,4;33768;0,006;0;0,006;693
202102;TVF;TRANSAVIA FRANCE;F;FRANCE;50432;0,1;50433;0,064;0;0,064;468
202102;UAE;EMIRATES;E;EMIRATS ARABES UNIS;12395;2686,9;39264;0,065;0,0141;0,206;112
202102;UAL;UNITED AIRLINES;E;ETATS-UNIS;1551;1075,5;12306;0,009;0,0068;0,077;60
202102;UPS;UPS AIRLINES;E;ETATS-UNIS;0;3640,4;36404;0;0,0071;0,071;72
202102;VLG;VUELING AIRLINES;E;ESPAGNE;16555;6,5;16620;0,02;0;0,02;152
202102;VOE;VOLOTEA;E;ESPAGNE;16330;0;16330;0,026;0;0,026;134
202102;VTA;AIR TAHITI;F;FRANCE (OM);37860;98,3;38843;0,015;0,0001;0,016;1183
202102;WZZ;WIZZ AIR;E;HONGRIE;24677;0;24677;0,034;0;0,034;214
202102;ZZE; AUTRES CIE (E);E;_ZZ_E;138867;10211,8;240985;0,249;0,0367;0,616;7109
202102;ZZF; AUTRES CIE (F);F;_ZZ_F;18087;795,2;26039;0,041;0,0036;0,077;2931
202103;AAL;AMERICAN AIRLINES;E;ETATS-UNIS;1034;1459,5;15629;0,008;0,0113;0,121;70
202103;ACA;AIR CANADA;E;CANADA;2088;5303,2;55120;0,012;0,0302;0,314;68
202103;AEA;AIR EUROPA;E;ESPAGNE;11010;235,1;13361;0,011;0,0002;0,013;72
202103;AFR;AIR FRANCE;F;FRANCE;936060;45797,4;1394034;2,333;0,3366;5,699;11012
202103;ANA;ANA ALL NIPPON AIRWAYS;E;JAPON;347;1723,8;17585;0,003;0,0168;0,171;62
202103;ANE;AIR NOSTRUM;E;ESPAGNE;22815;0;22815;0,017;0;0,017;346
202103;BCS;EAT/EUROPEAN AIR TRANSP;E;ALLEMAGNE;16;16732,3;167339;0;0,0137;0,137;820
202103;BGA;AIRBUS TRANSPORT INTL;F;FRANCE;0;4057,8;40578;0;0,004;0,04;215
202103;CCA;AIR CHINA INTL;E;CHINE;1456;5341,6;54872;0,012;0,0438;0,45;81
202103;CCM;AIR CORSICA;F;FRANCE;71582;143;73012;0,042;0,0001;0,043;1102
202103;CES;CHINA EASTERN AIRLINES;E;CHINE;1529;4585,4;47383;0,014;0,0421;0,435;71
202103;CHH;HAINAN AIRLINES;E;CHINE;0;1039,8;10398;0;0,01;0,1;40
202103;CRL;CORSAIR;F;FRANCE;10945;1369,3;24638;0,071;0,009;0,161;130
202103;DAH;AIR ALGERIE;E;ALGERIE;16;1569,2;15708;0;0,0021;0,021;90
202103;DAL;DELTA AIR LINES;E;ETATS-UNIS;16989;2341,5;40404;0,114;0,0154;0,268;156
202103;DLH;LUFTHANSA;E;ALLEMAGNE;15956;605,2;22008;0,01;0,0004;0,014;340
202103;EJU;EASYJET EUROPE;E;AUTRICHE;118008;0;118008;0,097;0;0,097;1215
202103;ELY;EL AL;E;ISRAEL;6804;447,9;11283;0,022;0,0015;0,037;42
202103;ETD;ETIHAD AIRWAYS;E;EMIRATS ARABES UNIS;3119;2647,7;29596;0,016;0,0139;0,155;100
202103;ETH;ETHIOPIAN AIRLINES;E;ETHIOPIE;10252;1220,8;22460;0,056;0,0066;0,122;92
202103;EVA;EVA AIR;E;TAIWAN;366;1838,9;18755;0,004;0,018;0,184;35
202103;EZS;EASYJET SWITZERLAND;E;SUISSE;38819;0;38819;0,054;0;0,054;493
202103;FDX;FEDEX EXPRESS;E;ETATS-UNIS;0;43431;434310;0;0,154;1,54;1235
202103;FPO;ASL AIRLINES FRANCE;F;FRANCE;4751;3279;37541;0,006;0,0022;0,028;263
202103;FWI;AIR CARAIBES;F;FRANCE (OM);27580;1571,3;43293;0,136;0,0106;0,242;367
202103;GUY;CAIRE - AIR GUYANE EXPRESS;F;FRANCE (OM);10365;88,2;11247;0,002;0;0,002;972
202103;IBE;IBERIA;E;ESPAGNE;23704;30;24004;0,024;0;0,024;162
202103;KAL;KOREAN AIR;E;COREE DU SUD;955;1683,2;17787;0,009;0,015;0,159;44
202103;KLM;KLM;E;PAYS-BAS;18747;242,2;21169;0,011;0,0001;0,012;410
202103;MAC;AIR ARABIA MAROC;E;MAROC;17058;15,1;17209;0,026;0;0,026;252
202103;MNB;MNG AIRLINES;E;TURQUIE;0;1865,6;18656;0;0,0027;0,027;28
202103;MSR;EGYPT AIR;E;EGYPTE;4008;700,3;11011;0,013;0,0023;0,036;56
202103;PGT;PEGASUS;E;TURQUIE;11517;46,2;11979;0,024;0,0001;0,025;110
202103;QTR;QATAR AIRWAYS;E;QATAR;9662;8150;91162;0,048;0,04;0,448;301
202103;RAM;ROYAL AIR MAROC;E;MAROC;43451;262,7;46078;0,078;0,0005;0,083;488
202103;REU;AIR AUSTRAL;F;FRANCE (OM);8792;1018,7;18979;0,065;0,0088;0,153;97
202103;RYR;RYANAIR;E;IRLANDE;47511;0,3;47514;0,058;0;0,058;448
202103;SIA;SINGAPORE AIRLINES;E;SINGAPOUR;1222;1582,5;17047;0,013;0,017;0,183;62
202103;SRR;STAR AIR DANEMARK;E;DANEMARK;0;7152,2;71522;0;0,0039;0,039;276
202103;SWN;WEST AIR SWEDEN;E;SUEDE;17;1886,5;18882;0;0,001;0,01;196
202103;SWT;SWIFTAIR ESPAGNE;E;ESPAGNE;0;1199,1;11991;0;0,001;0,01;228
202103;TAP;TAP AIR PORTUGAL;E;PORTUGAL;12696;44,1;13137;0,017;0,0001;0,018;241
202103;TAR;TUNISAIR;E;TUNISIE;22882;79,8;23680;0,029;0,0001;0,03;231
202103;TAY;ASL AIRLINES BELGIUM;E;BELGIQUE;0;1785,5;17855;0;0,0022;0,022;336
202103;THY;TURKISH AIRLINES;E;TURQUIE;28624;2888,4;57508;0,06;0,0064;0,124;298
202103;TVF;TRANSAVIA FRANCE;F;FRANCE;66602;1,8;66620;0,087;0;0,087;655
202103;UAE;EMIRATES;E;EMIRATS ARABES UNIS;13749;3298,9;46738;0,072;0,0173;0,245;132
202103;UAL;UNITED AIRLINES;E;ETATS-UNIS;1714;1406,1;15775;0,01;0,0087;0,097;58
202103;UPS;UPS AIRLINES;E;ETATS-UNIS;0;4499,9;44999;0;0,0091;0,091;89
202103;VLG;VUELING AIRLINES;E;ESPAGNE;27339;9,5;27434;0,032;0;0,032;255
202103;VTA;AIR TAHITI;F;FRANCE (OM);36852;112,4;37976;0,015;0,0001;0,016;1249
202103;WZZ;WIZZ AIR;E;HONGRIE;24347;0;24347;0,034;0;0,034;242
202103;ZZE; AUTRES CIE (E);E;_ZZ_E;133940;10689,5;240835;0,28;0,0477;0,757;7746
202103;ZZF; AUTRES CIE (F);F;_ZZ_F;22878;1451,3;37391;0,068;0,009;0,158;3512
202104;AAL;AMERICAN AIRLINES;E;ETATS-UNIS;2481;2057,4;23055;0,017;0,0145;0,162;119
202104;ACA;AIR CANADA;E;CANADA;2254;5015,9;52413;0,012;0,0287;0,299;73
202104;AFR;AIR FRANCE;F;FRANCE;866875;44471,4;1311589;2,347;0,3226;5,573;10619
202104;ANA;ANA ALL NIPPON AIRWAYS;E;JAPON;294;1548,3;15777;0,003;0,015;0,153;52
202104;ANE;AIR NOSTRUM;E;ESPAGNE;25520;0;25520;0,02;0;0,02;406
202104;AZA;ALITALIA;E;ITALIE;12233;12,4;12357;0,011;0;0,011;226
202104;BCS;EAT/EUROPEAN AIR TRANSP;E;ALLEMAGNE;5;14474,2;144747;0;0,0117;0,117;766
202104;BGA;AIRBUS TRANSPORT INTL;F;FRANCE;0;3158,2;31582;0;0,003;0,03;156
202104;CCA;AIR CHINA INTL;E;CHINE;495;7345,5;73950;0,004;0,0602;0,606;105
202104;CCM;AIR CORSICA;F;FRANCE;63724;136,3;65087;0,036;0,0001;0,037;1189
202104;CES;CHINA EASTERN AIRLINES;E;CHINE;1739;5334,7;55086;0,016;0,0479;0,495;82
202104;CHH;HAINAN AIRLINES;E;CHINE;0;2268,7;22687;0;0,0218;0,218;56
202104;CRL;CORSAIR;F;FRANCE;11029;1583;26859;0,069;0,01;0,169;120
202104;DAH;AIR ALGERIE;E;ALGERIE;0;1793,7;17937;0;0,0024;0,024;110
202104;DAL;DELTA AIR LINES;E;ETATS-UNIS;20364;2530,4;45668;0,135;0,0168;0,303;199
202104;DLH;LUFTHANSA;E;ALLEMAGNE;18184;763;25814;0,011;0,0004;0,015;477
202104;EJU;EASYJET EUROPE;E;AUTRICHE;123555;0,2;123557;0,106;0;0,106;1543
202104;ELY;EL AL;E;ISRAEL;8514;617,9;14693;0,03;0,002;0,05;53
202104;ETD;ETIHAD AIRWAYS;E;EMIRATS ARABES UNIS;3082;1592,4;19006;0,016;0,0084;0,1;60
202104;ETH;ETHIOPIAN AIRLINES;E;ETHIOPIE;10686;1419,9;24885;0,059;0,0078;0,137;86
202104;EVA;EVA AIR;E;TAIWAN;383;1847,2;18855;0,004;0,0181;0,185;36
202104;EZS;EASYJET SWITZERLAND;E;SUISSE;46683;0;46683;0,064;0;0,064;705
202104;FDX;FEDEX EXPRESS;E;ETATS-UNIS;0;42230,1;422301;0;0,1459;1,459;1140
202104;FPO;ASL AIRLINES FRANCE;F;FRANCE;2169;2143,9;23608;0,003;0,0015;0,018;183
202104;FWI;AIR CARAIBES;F;FRANCE (OM);29346;1529,5;44641;0,145;0,0104;0,249;364
202104;GUY;CAIRE - AIR GUYANE EXPRESS;F;FRANCE (OM);11125;66,4;11789;0,003;0;0,003;1023
202104;IBE;IBERIA;E;ESPAGNE;23647;33,8;23985;0,024;0;0,024;188
202104;KAL;KOREAN AIR;E;COREE DU SUD;681;1253,6;13217;0,006;0,0112;0,118;40
202104;KLM;KLM;E;PAYS-BAS;19421;235,1;21772;0,012;0,0001;0,013;382
202104;LBT;NOUVELAIR;E;TUNISIE;10669;30;10969;0,014;0;0,014;102
202104;MNB;MNG AIRLINES;E;TURQUIE;0;1732,3;17323;0;0,0024;0,024;26
202104;PGT;PEGASUS;E;TURQUIE;15109;34,6;15455;0,031;0,0001;0,032;152
202104;QTR;QATAR AIRWAYS;E;QATAR;8207;7584,8;84055;0,041;0,037;0,411;280
202104;REU;AIR AUSTRAL;F;FRANCE (OM);8602;1014,7;18749;0,061;0,0088;0,149;86
202104;RYR;RYANAIR;E;IRLANDE;54034;2,4;54058;0,058;0;0,058;672
202104;SIA;SINGAPORE AIRLINES;E;SINGAPOUR;1446;1582,7;17273;0,016;0,017;0,186;60
202104;SRR;STAR AIR DANEMARK;E;DANEMARK;0;6900;69000;0;0,0038;0,038;257
202104;SWN;WEST AIR SWEDEN;E;SUEDE;10;1679,4;16804;0;0,0009;0,009;181
202104;SWT;SWIFTAIR ESPAGNE;E;ESPAGNE;50;1293,9;12989;0;0,0013;0,013;275
202104;SZN;AIR SENEGAL;E;SENEGAL;7918;257,6;10494;0,033;0,0011;0,044;82
202104;TAP;TAP AIR PORTUGAL;E;PORTUGAL;19112;59,5;19707;0,026;0,0001;0,027;446
202104;TAR;TUNISAIR;E;TUNISIE;32729;137,2;34101;0,041;0,0002;0,043;322
202104;TAY;ASL AIRLINES BELGIUM;E;BELGIQUE;0;1547;15470;0;0,0017;0,017;323
202104;THY;TURKISH AIRLINES;E;TURQUIE;36343;2740,9;63752;0,076;0,0061;0,137;374
202104;TPC;AIR CALEDONIE;F;FRANCE (OM);18811;74,7;19558;0,003;0;0,003;538
202104;TVF;TRANSAVIA FRANCE;F;FRANCE;104964;0,2;104966;0,139;0;0,139;1228
202104;UAE;EMIRATES;E;EMIRATS ARABES UNIS;16698;2705,6;43754;0,088;0,0142;0,23;118
202104;UAL;UNITED AIRLINES;E;ETATS-UNIS;2566;1754,4;20110;0,016;0,0107;0,123;76
202104;UPS;UPS AIRLINES;E;ETATS-UNIS;0;4579,6;45796;0;0,0092;0,092;96
202104;VLG;VUELING AIRLINES;E;ESPAGNE;41399;16,4;41563;0,05;0;0,05;427
202104;VTA;AIR TAHITI;F;FRANCE (OM);52256;119,8;53454;0,021;0,0001;0,022;1585
202104;WZZ;WIZZ AIR;E;HONGRIE;20209;0;20209;0,03;0;0,03;194
202104;ZZE; AUTRES CIE (E);E;_ZZ_E;145807;11046,3;256270;0,291;0,0532;0,823;8191
202104;ZZF; AUTRES CIE (F);F;_ZZ_F;18322;1263,7;30959;0,073;0,0078;0,151;3304
202105;AAL;AMERICAN AIRLINES;E;ETATS-UNIS;2475;1826,9;20744;0,018;0,0133;0,151;96
202105;ACA;AIR CANADA;E;CANADA;4149;6422,8;68377;0,023;0,0364;0,387;98
202105;AEA;AIR EUROPA;E;ESPAGNE;11971;42,6;12397;0,012;0;0,012;86
202105;AEE;AEGEAN AIRLINES;E;GRECE;11021;113,8;12159;0,022;0,0002;0,024;98
202105;AFR;AIR FRANCE;F;FRANCE;1152178;45042,3;1602601;2,738;0,3263;6,001;12681
202105;ANE;AIR NOSTRUM;E;ESPAGNE;36815;0;36815;0,028;0;0,028;447
202105;AUA;AUSTRIAN AIRLINES;E;AUTRICHE;15275;71,7;15992;0,015;0,0001;0,016;203
202105;AZA;ALITALIA;E;ITALIE;16950;5,3;17003;0,015;0;0,015;210
202105;BAW;BRITISH AIRWAYS;E;ROYAUME-UNI;8765;177,9;10544;0,009;0,0001;0,01;117
202105;BCS;EAT/EUROPEAN AIR TRANSP;E;ALLEMAGNE;16;14140,8;141424;0;0,0112;0,112;714
202105;BEL;BRUSSELS AIRLINES;E;BELGIQUE;15597;29,6;15893;0,009;0;0,009;196
202105;BGA;AIRBUS TRANSPORT INTL;F;FRANCE;0;3019,5;30195;0;0,0029;0,029;153
202105;CCA;AIR CHINA INTL;E;CHINE;412;8140,9;81821;0,003;0,0667;0,67;128
202105;CCM;AIR CORSICA;F;FRANCE;111260;121,6;112476;0,067;0,0001;0,068;1566
202105;CES;CHINA EASTERN AIRLINES;E;CHINE;1546;5459,3;56139;0,014;0,0491;0,505;84
202105;CHH;HAINAN AIRLINES;E;CHINE;0;1253,5;12535;0;0,012;0,12;42
202105;CPA;CATHAY PACIFIC;E;HONG KONG (CHINE);0;1025,1;10251;0;0,0082;0,082;16
202105;CRL;CORSAIR;F;FRANCE;15584;1473,6;30320;0,099;0,0091;0,19;143
202105;DAL;DELTA AIR LINES;E;ETATS-UNIS;28230;2538,8;53618;0,188;0,0168;0,356;213
202105;DLH;LUFTHANSA;E;ALLEMAGNE;29422;640,1;35823;0,019;0,0003;0,022;530
202105;EJU;EASYJET EUROPE;E;AUTRICHE;217750;0;217750;0,19;0;0,19;1707
202105;ELY;EL AL;E;ISRAEL;14352;655,1;20903;0,047;0,0022;0,069;74
202105;ETD;ETIHAD AIRWAYS;E;EMIRATS ARABES UNIS;2850;1666,6;19516;0,015;0,0088;0,103;64
202105;ETH;ETHIOPIAN AIRLINES;E;ETHIOPIE;10970;1423,6;25206;0,061;0,0079;0,14;88
202105;EVA;EVA AIR;E;TAIWAN;369;1419,7;14566;0,004;0,0139;0,143;31
202105;EZS;EASYJET SWITZERLAND;E;SUISSE;65572;0;65572;0,083;0;0,083;590
202105;FDX;FEDEX EXPRESS;E;ETATS-UNIS;0;36036,2;360362;0;0,1213;1,213;1111
202105;FPO;ASL AIRLINES FRANCE;F;FRANCE;2098;1915,5;21253;0,003;0,0012;0,015;162
202105;FWI;AIR CARAIBES;F;FRANCE (OM);30859;1072,6;41585;0,151;0,0073;0,224;360
202105;GUY;CAIRE - AIR GUYANE EXPRESS;F;FRANCE (OM);11867;71,7;12584;0,003;0;0,003;1099
202105;IBE;IBERIA;E;ESPAGNE;30407;29,2;30699;0,031;0;0,031;228
202105;KLC;KLM/CITYHOPPER;E;PAYS-BAS;10331;0,1;10332;0,009;0;0,009;147
202105;KLM;KLM;E;PAYS-BAS;30732;240,7;33139;0,02;0,0001;0,021;433
202105;MAU;AIR MAURITIUS;E;MAURICE;1589;849;10079;0,014;0,0072;0,086;40
202105;MNB;MNG AIRLINES;E;TURQUIE;0;1332,6;13326;0;0,002;0,02;20
202105;NWS;NORDWIND AIRLINES;E;RUSSIE (FED. DE);0;1408,4;14084;0;0,0033;0,033;28
202105;PGT;PEGASUS;E;TURQUIE;15011;26,9;15280;0,031;0,0001;0,032;152
202105;QTR;QATAR AIRWAYS;E;QATAR;7863;8265,1;90514;0,039;0,0406;0,445;313
202105;REU;AIR AUSTRAL;F;FRANCE (OM);13199;982,9;23028;0,091;0,0085;0,176;105
