ANMOIS;CIE;CIE_NOM;CIE_NAT;CIE_PAYS;CIE_PAX;CIE_FRP;CIE_PEQ;CIE_PKT;CIE_TKT;CIE_PEQKT;CIE_VOL
201501;AAF;AIGLE AZUR;F;FRANCE;137898;191;139808;0,181;0,0003;0,184;1207
201501;AAL;AMERICAN AIRLINES;E;ETATS-UNIS;42704;2017,9;62883;0,28;0,014;0,42;268
201501;AAR;ASIANA AIRLINES;E;COREE DU SUD;11274;497,8;16252;0,101;0,0044;0,145;44
201501;ABR;ASL AIRLINES IRELAND;E;IRLANDE;0;1530;15300;0;0,0012;0,012;420
201501;ABW;AIRBRIDGE CARGO AIRLINES;E;RUSSIE (FED. DE);0;5326;53260;0;0,0114;0,114;30
201501;ACA;AIR CANADA;E;CANADA;35714;1774,9;53463;0,196;0,0101;0,297;154
201501;ACI;AIRCALIN;F;FRANCE (OM);45678;422,2;49900;0,174;0,0019;0,193;409
201501;AEA;AIR EUROPA;E;ESPAGNE;79835;174,4;81579;0,094;0,0002;0,096;709
201501;AEE;AEGEAN AIRLINES;E;GRECE;17463;141,7;18880;0,036;0,0003;0,039;138
201501;AFL;AEROFLOT;E;RUSSIE (FED. DE);35741;242,2;38163;0,095;0,0006;0,101;384
201501;AFR;AIR FRANCE;F;FRANCE;3498336;44233,7;3940673;11,02;0,3175;14,195;26477
201501;AIC;AIR INDIA;E;INDE;11763;763,9;19402;0,079;0,005;0,129;62
201501;ALK;SRILANKAN AIRLINES;E;SRI LANKA;8926;315,5;12081;0,076;0,0027;0,103;36
201501;AMX;AEROMEXICO;E;MEXIQUE;12798;526;18058;0,118;0,0048;0,166;62
201501;ANA;ANA ALL NIPPON AIRWAYS;E;JAPON;20193;3339,5;53588;0,196;0,0325;0,521;114
201501;ANE;AIR NOSTRUM;E;ESPAGNE;42164;0,2;42166;0,032;0;0,032;892
201501;ASL;AIR SERBIA;E;SERBIE;12256;61;12866;0,017;0,0001;0,018;124
201501;AUA;AUSTRIAN AIRLINES;E;AUTRICHE;25580;98,7;26567;0,025;0,0001;0,026;315
201501;AWC;TITAN AIRWAYS;E;ROYAUME-UNI;11461;0;11461;0,009;0;0,009;73
201501;AWE_EX;US AIRWAYS;E;ETATS-UNIS;10810;291,2;13722;0,065;0,0017;0,082;60
201501;AZA;ALITALIA;E;ITALIE;76814;287,4;79688;0,095;0,0002;0,097;864
201501;BAW;BRITISH AIRWAYS;E;ROYAUME-UNI;171277;399,7;175274;0,117;0,0001;0,118;1705
201501;BCS;EAT/EUROPEAN AIR TRANSP;E;ALLEMAGNE;0;10129;101290;0;0,0086;0,086;601
201501;BCY;CITYJET IRL;E;IRLANDE;11651;0;11651;0,005;0;0,005;420
201501;BEE;FLYBE;E;ROYAUME-UNI;46032;29,7;46329;0,028;0;0,028;735
201501;BEL;BRUSSELS AIRLINES;E;BELGIQUE;57212;50,3;57715;0,036;0;0,036;803
201501;BER;AIR BERLIN;E;ALLEMAGNE;14280;6,1;14341;0,019;0;0,019;138
201501;BGA;AIRBUS TRANSPORT INTL;F;FRANCE;0;4404,4;44044;0;0,0043;0,043;232
201501;BIE;AIR MEDITERRANEE;F;FRANCE;46152;10,1;46253;0,101;0;0,101;370
201501;BTI;AIR BALTIC;E;LETTONIE;9915;85,1;10766;0,017;0,0001;0,018;142
201501;CCA;AIR CHINA INTL;E;CHINE;21437;2685,4;48291;0,182;0,0226;0,408;98
201501;CCM;AIR CORSICA;F;FRANCE;95710;241,4;98124;0,052;0,0001;0,053;1448
201501;CES;CHINA EASTERN AIRLINES;E;CHINE;20117;1758,1;37698;0,183;0,0161;0,344;116
201501;CPA;CATHAY PACIFIC;E;HONG KONG (CHINE);22453;3415,6;56609;0,216;0,0265;0,481;102
201501;CRL;CORSAIR;F;FRANCE;115180;2769,3;142873;0,851;0,0192;1,043;335
201501;CSA;CSA CZECH AIRLINES;E;TCHEQUIE;18215;86;19075;0,015;0,0001;0,016;218
201501;CSN;CHINA SOUTHERN AIRLINES;E;CHINE;11701;1564,3;27344;0,111;0,0148;0,259;62
201501;DAH;AIR ALGERIE;E;ALGERIE;157587;1110,8;168695;0,189;0,0015;0,204;1528
201501;DAL;DELTA AIR LINES;E;ETATS-UNIS;93519;4676,5;140284;0,632;0,0315;0,947;471
201501;DLH;LUFTHANSA;E;ALLEMAGNE;191709;1171,1;203420;0,119;0,0007;0,126;2627
201501;EIN;AER LINGUS;E;IRLANDE;49155;133,4;50489;0,045;0,0001;0,046;415
