ANMOIS;CIE;CIE_NOM;CIE_NAT;CIE_PAYS;CIE_PAX;CIE_FRP;CIE_PEQ;CIE_PKT;CIE_TKT;CIE_PEQKT;CIE_VOL
201602;EIN;AER LINGUS;E;IRLANDE;55697;125,9;56956;0,051;0,0001;0,052;434
201602;ELY;EL AL;E;ISRAEL;26287;559,5;31882;0,085;0,0018;0,103;167
201602;ETD;ETIHAD AIRWAYS;E;EMIRATS ARABES UNIS;32275;3248,7;64762;0,17;0,0169;0,339;124
201602;EVA;EVA AIR;E;TAIWAN;8605;974,2;18347;0,084;0,0095;0,179;36
201602;EWG;EUROWINGS;E;ALLEMAGNE;42391;0;42391;0,029;0;0,029;698
201602;EXS;JET2.COM;E;ROYAUME-UNI;15259;7,2;15331;0,015;0;0,015;119
201602;EZS;EASYJET SWITZERLAND;E;SUISSE;277005;0;277005;0,257;0;0,257;1836
201602;EZY;EASYJET UK;E;ROYAUME-UNI;1053012;0;1053012;0,9;0;0,9;7314
201602;FDX;FEDEX EXPRESS;E;ETATS-UNIS;0;34585,8;345858;0;0,1214;1,214;885
201602;FIN;FINNAIR;E;FINLANDE;31315;314,7;34462;0,059;0,0006;0,065;292
201602;FPO;ASL AIRLINES FRANCE;F;FRANCE;7441;3958,7;47028;0,015;0,0024;0,039;423
201602;FWI;AIR CARAIBES;F;FRANCE (OM);121730;1918,1;140911;0,665;0,0131;0,796;976
201602;GMI;GERMANIA;E;ALLEMAGNE;20003;20,7;20210;0,021;0;0,021;175
201602;GUY;CAIRE - AIR GUYANE EXPRESS;F;FRANCE (OM);24801;96,1;25762;0,007;0;0,007;1582
201602;HOP;AIR FRANCE HOP!;F;FRANCE;327994;1,7;328011;0,184;0;0,184;7126
201602;HVN;VIETNAM AIRLINES;E;VIETNAM;21933;1215,3;34086;0,208;0,0115;0,323;82
201602;IBE;IBERIA;E;ESPAGNE;42860;65,8;43518;0,046;0,0001;0,047;299
201602;IBS;IBERIA EXPRESS;E;ESPAGNE;16223;12,9;16352;0,016;0;0,016;133
201602;ICE;ICELANDAIR;E;ISLANDE;9808;70,9;10517;0,022;0,0002;0,024;64
201602;JAF;TUIFLY BELGIUM;E;BELGIQUE;50597;49,4;51091;0,105;0,0001;0,106;339
201602;JAI;JET AIRWAYS INDIA;E;INDE;12469;834,7;20816;0,087;0,0058;0,145;58
201602;JAL;JAPAN AIRLINES;E;JAPON;12477;1078,1;23258;0,121;0,0105;0,226;64
201602;KAL;KOREAN AIR;E;COREE DU SUD;19092;1969,6;38788;0,171;0,0176;0,347;78
201602;KLC;KLM/CITYHOPPER;E;PAYS-BAS;58591;4,4;58635;0,051;0;0,051;707
201602;KLM;KLM;E;PAYS-BAS;39176;315,9;42335;0,023;0,0001;0,024;296
201602;KQA;KENYA AIRWAYS;E;KENYA;8781;469,9;13480;0,053;0,0031;0,084;68
201602;LBT;NOUVELAIR;E;TUNISIE;17112;7,5;17187;0,028;0;0,028;128
201602;LGL;LUXAIR;E;LUXEMBOURG;10724;0;10724;0,005;0;0,005;239
201602;LOT;LOT POLISH AIRLINES;E;POLOGNE;10640;75,8;11398;0,014;0,0001;0,015;172
201602;MAC;AIR ARABIA MAROC;E;MAROC;17971;3,3;18004;0,028;0;0,028;148
201602;MAU;AIR MAURITIUS;E;MAURICE;28243;801,6;36259;0,137;0,0049;0,186;250
201602;MEA;MIDDLE EAST AIRLINES;E;LIBAN;22389;617,3;28562;0,071;0,002;0,091;120
201602;MNB;MNG AIRLINES;E;TURQUIE;0;1892,5;18925;0;0,0028;0,028;57
201602;MON;MONARCH AIRLINES;E;ROYAUME-UNI;16459;0;16459;0,015;0;0,015;106
201602;MSR;EGYPT AIR;E;EGYPTE;12130;836,4;20494;0,039;0,0027;0,066;60
201602;NAX;NORWEGIAN;E;NORVEGE;57254;4,2;57296;0,108;0;0,108;399
201602;NLY;NIKI;E;AUTRICHE;12293;0;12293;0,012;0;0,012;108
201602;OMA;OMAN AIR;E;OMAN;7063;820,8;15271;0,039;0,0045;0,084;42
201602;PGT;PEGASUS;E;TURQUIE;38221;43,2;38653;0,08;0,0001;0,081;280
201602;QTR;QATAR AIRWAYS;E;QATAR;64415;2960,5;94020;0,321;0,0146;0,467;205
201602;RAM;ROYAL AIR MAROC;E;MAROC;136688;726,3;143951;0,248;0,0014;0,262;1131
201602;REU;AIR AUSTRAL;F;FRANCE (OM);60596;1242;73016;0,278;0,0099;0,377;525
201602;RYR;RYANAIR;E;IRLANDE;514700;0,1;514701;0,57;0;0,57;3184
201602;SAS;SAS;E;SUEDE;43077;158,4;44661;0,056;0,0002;0,058;450
201602;SIA;SINGAPORE AIRLINES;E;SINGAPOUR;17907;863,5;26542;0,192;0,0093;0,285;58
201602;SRR;STAR AIR DANEMARK;E;DANEMARK;0;4412,4;44124;0;0,0026;0,026;252
201602;SVA;SAUDIA;E;ARABIE SAOUDITE;17330;1325,7;30587;0,078;0,006;0,138;104
201602;SWR;SWISS;E;SUISSE;51341;409,6;55437;0,022;0,0002;0,024;666
201602;TAM;TAM/BRASIL;E;BRESIL;18440;839,8;26838;0,174;0,0079;0,253;58
201602;TAP;TAP AIR PORTUGAL;E;PORTUGAL;80735;129,1;82026;0,108;0,0002;0,11;1119
201602;TAR;TUNISAIR;E;TUNISIE;82539;382,9;86368;0,103;0,0006;0,109;736
201602;TAY;ASL AIRLINES BELGIUM;E;BELGIQUE;4;3199;31994;0;0,0019;0,019;491
201602;THA;THAI AIRWAYS INTL;E;THAILANDE;26164;668,9;32853;0,247;0,0063;0,31;58
201602;THT;AIR TAHITI NUI;F;FRANCE (OM);27244;683;34074;0,216;0,0058;0,274;134
201602;THY;TURKISH AIRLINES;E;TURQUIE;95702;1159,2;107294;0,202;0,0026;0,228;742
201602;TOM;TUI AIRWAYS;E;ROYAUME-UNI;23958;12,4;24082;0,023;0;0,023;140
201602;TPC;AIR CALEDONIE;F;FRANCE (OM);33989;137,3;35362;0,006;0;0,006;987
201602;TRA;TRANSAVIA PAYS BAS;E;PAYS-BAS;16459;1;16469;0,013;0;0,013;130
201602;TSC;AIR TRANSAT;E;CANADA;23017;322,3;26240;0,121;0,0018;0,139;82
201602;TVF;TRANSAVIA FRANCE;F;FRANCE;209524;0;209524;0,316;0;0,316;1346
201602;TVS;TRAVEL SERVICE / SMARTWINGS;E;TCHEQUIE;14689;0;14689;0,037;0;0,037;115
201602;UAE;EMIRATES;E;EMIRATS ARABES UNIS;108936;3804,3;146979;0,559;0,0193;0,752;288
201602;UAL;UNITED AIRLINES;E;ETATS-UNIS;25400;2992,3;55323;0,169;0,0199;0,368;191
201602;UPS;UPS AIRLINES;E;ETATS-UNIS;0;1803,8;18038;0;0,0046;0,046;81
201602;VLG;VUELING AIRLINES;E;ESPAGNE;236221;3,9;236260;0,234;0;0,234;1753
201602;VOE;VOLOTEA;E;ESPAGNE;32031;1,7;32048;0,035;0;0,035;381
201602;VTA;AIR TAHITI;F;FRANCE (OM);53164;99,9;54163;0,019;0,0001;0,02;1719
201602;WIA;WINAIR (ANTILLES);E;PAYS-BAS (ANTILLES);10368;0;10368;0;0;0;1118
201602;WZZ;WIZZ AIR;E;HONGRIE;57651;0,1;57652;0,081;0;0,081;394
201602;XLF;XL AIRWAYS FRANCE;F;FRANCE;60602;176,3;62365;0,41;0,0013;0,423;242
201602;ZZE; AUTRES CIE (E);E;_ZZ_E;276619;3787,8;314497;0,719;0,0123;0,842;11012
201602;ZZF; AUTRES CIE (F);F;_ZZ_F;36367;226,3;38630;0,065;0,0002;0,067;4645
201603;AAF;AIGLE AZUR;F;FRANCE;150190;52,3;150713;0,201;0;0,201;1233
201603;AAL;AMERICAN AIRLINES;E;ETATS-UNIS;66399;3471,6;101115;0,441;0,0235;0,676;388
201603;AAR;ASIANA AIRLINES;E;COREE DU SUD;8172;1071,2;18884;0,073;0,0096;0,169;42
201603;ABR;ASL AIRLINES IRELAND;E;IRLANDE;1220;1959,3;20813;0,001;0,0015;0,016;510
201603;ABW;AIRBRIDGE CARGO AIRLINES;E;RUSSIE (FED. DE);0;3592,7;35927;0;0,0086;0,086;39
201603;ACA;AIR CANADA;E;CANADA;40026;2070,6;60732;0,219;0,0118;0,337;174
201603;ACI;AIRCALIN;F;FRANCE (OM);30943;414,7;35090;0,13;0,0021;0,151;331
201603;AEA;AIR EUROPA;E;ESPAGNE;102642;88,1;103523;0,121;0,0001;0,122;700
201603;AEE;AEGEAN AIRLINES;E;GRECE;25801;161,2;27413;0,056;0,0003;0,059;213
201603;AFL;AEROFLOT;E;RUSSIE (FED. DE);42920;287,7;45797;0,114;0,0007;0,121;389
201603;AFR;AIR FRANCE;F;FRANCE;3687098;46945,9;4156557;11,24;0,335;14,59;27017
201603;AIC;AIR INDIA;E;INDE;13026;414,3;17169;0,086;0,0027;0,113;64
201603;ALK;SRILANKAN AIRLINES;E;SRI LANKA;8839;417,1;13010;0,075;0,0035;0,11;34
201603;AMC;AIR MALTA;E;MALTE;11620;27,4;11894;0,02;0;0,02;91
201603;AMX;AEROMEXICO;E;MEXIQUE;12312;722;19532;0,113;0,0066;0,179;62
201603;ANA;ANA ALL NIPPON AIRWAYS;E;JAPON;11273;1563,8;26911;0,11;0,015;0,26;63
201603;ANE;AIR NOSTRUM;E;ESPAGNE;49543;0;49543;0,037;0;0,037;862
201603;ART;SMARTLYNX;E;LETTONIE;11400;0;11400;0,025;0;0,025;82
201603;ASL;AIR SERBIA;E;SERBIE;11006;38,8;11394;0,016;0,0001;0,017;118
201603;AUA;AUSTRIAN AIRLINES;E;AUTRICHE;40060;85,2;40912;0,038;0,0001;0,039;455
201603;AUI;UKRAINE INTL AIRLINES;E;UKRAINE;11514;43,3;11947;0,023;0,0001;0,024;91
201603;AWC;TITAN AIRWAYS;E;ROYAUME-UNI;14143;13;14273;0,012;0;0,012;88
201603;AZA;ALITALIA;E;ITALIE;95209;135,8;96567;0,106;0,0001;0,107;943
201603;BAW;BRITISH AIRWAYS;E;ROYAUME-UNI;224128;432,8;228456;0,158;0,0002;0,16;1975
201603;BCS;EAT/EUROPEAN AIR TRANSP;E;ALLEMAGNE;0;11913,4;119134;0;0,0101;0,101;613
201603;BCY;CITYJET IRL;E;IRLANDE;11521;0;11521;0,004;0;0,004;224
201603;BEE;FLYBE;E;ROYAUME-UNI;59132;2,5;59157;0,033;0;0,033;895
201603;BEL;BRUSSELS AIRLINES;E;BELGIQUE;52190;16;52350;0,033;0;0,033;677
201603;BER;AIR BERLIN;E;ALLEMAGNE;22313;5,6;22369;0,025;0;0,025;190
201603;BGA;AIRBUS TRANSPORT INTL;F;FRANCE;0;5676,6;56766;0;0,0052;0,052;293
201603;BMS;BLUE AIR;E;ROUMANIE;11257;0;11257;0,02;0;0,02;74
201603;BTI;AIR BALTIC;E;LETTONIE;12307;25,9;12566;0,021;0;0,021;136
201603;CCA;AIR CHINA INTL;E;CHINE;27986;3144,1;59427;0,236;0,0264;0,5;136
201603;CCM;AIR CORSICA;F;FRANCE;109652;187,6;111528;0,059;0,0001;0,06;1445
201603;CES;CHINA EASTERN AIRLINES;E;CHINE;25410;2707,9;52489;0,234;0,025;0,484;138
201603;CPA;CATHAY PACIFIC;E;HONG KONG (CHINE);21154;5904,9;80203;0,203;0,0564;0,767;102
201603;CRL;CORSAIR;F;FRANCE;101270;2753,1;128801;0,726;0,0198;0,924;287
201603;CSA;CSA CZECH AIRLINES;E;TCHEQUIE;22889;66,4;23553;0,02;0,0001;0,021;251
201603;CSN;CHINA SOUTHERN AIRLINES;E;CHINE;11547;1855,3;30100;0,109;0,0176;0,285;62
201603;DAH;AIR ALGERIE;E;ALGERIE;182133;1960,8;201741;0,219;0,0026;0,245;1593
201603;DAL;DELTA AIR LINES;E;ETATS-UNIS;118185;3613,2;154317;0,8;0,0248;1,048;634
201603;DLH;LUFTHANSA;E;ALLEMAGNE;248092;1206,4;260156;0,155;0,0007;0,162;2816
201603;EIN;AER LINGUS;E;IRLANDE;69926;144,8;71374;0,064;0,0001;0,065;480
201603;ELY;EL AL;E;ISRAEL;32991;674,2;39733;0,107;0,0022;0,129;194
