ANMOIS;CIE;CIE_NOM;CIE_NAT;CIE_PAYS;CIE_PAX;CIE_FRP;CIE_PEQ;CIE_PKT;CIE_TKT;CIE_PEQKT;CIE_VOL
202202;VOE;VOLOTEA;E;ESPAGNE;99544;0;99544;0,112;0;0,112;740
202202;VTA;AIR TAHITI;F;FRANCE (OM);46308;107,3;47381;0,017;0,0001;0,018;1420
202202;WZZ;WIZZ AIR;E;HONGRIE;97948;0;97948;0,137;0;0,137;560
202202;ZZE; AUTRES CIE (E);E;_ZZ_E;259137;10136,8;360505;0,564;0,0512;1,076;13507
202202;ZZF; AUTRES CIE (F);F;_ZZ_F;23241;52;23761;0,015;0,0001;0,016;5530
202203;AAL;AMERICAN AIRLINES;E;ETATS-UNIS;41035;2562,8;66663;0,277;0,0181;0,458;252
202203;ABR;ASL AIRLINES IRELAND;E;IRLANDE;1;2354,2;23543;0;0,0021;0,021;326
202203;ACA;AIR CANADA;E;CANADA;31576;1522,6;46802;0,18;0,0087;0,267;120
202203;ACI;AIRCALIN;F;FRANCE (OM);10888;354,2;14430;0,055;0,0015;0,07;171
202203;AEA;AIR EUROPA;E;ESPAGNE;24351;59;24941;0,025;0,0001;0,026;162
202203;AEE;AEGEAN AIRLINES;E;GRECE;20449;80,9;21258;0,042;0,0002;0,044;143
202203;AFR;AIR FRANCE;F;FRANCE;2817953;48814,2;3306095;8,724;0,3497;12,221;21025
202203;AIC;AIR INDIA;E;INDE;8638;774,1;16379;0,057;0,0051;0,108;48
202203;AMC;AIR MALTA;E;MALTE;14325;36,8;14693;0,023;0,0001;0,024;104
202203;AMX;AEROMEXICO;E;MEXIQUE;13450;809,6;21546;0,124;0,0075;0,199;58
202203;ANE;AIR NOSTRUM;E;ESPAGNE;45259;0;45259;0,035;0;0,035;639
202203;ASL;AIR SERBIA;E;SERBIE;9699;52,9;10228;0,014;0,0001;0,015;102
202203;ATG;ATLANT SV AIRCOMPANY;E;UKRAINE;0;1655,3;16553;0;0,0077;0,077;17
202203;AUA;AUSTRIAN AIRLINES;E;AUTRICHE;29011;72,5;29736;0,028;0,0001;0,029;311
202203;BAW;BRITISH AIRWAYS;E;ROYAUME-UNI;110234;368,2;113916;0,082;0,0001;0,083;1000
202203;BCS;EAT/EUROPEAN AIR TRANSP;E;ALLEMAGNE;22;12808,1;128103;0;0,0097;0,097;856
202203;BEL;BRUSSELS AIRLINES;E;BELGIQUE;44064;11,2;44176;0,029;0;0,029;503
202203;BGA;AIRBUS TRANSPORT INTL;F;FRANCE;0;3892;38920;0;0,0037;0,037;202
202203;BTI;AIR BALTIC;E;LETTONIE;9547;80,3;10350;0,016;0,0001;0,017;136
202203;CCA;AIR CHINA INTL;E;CHINE;432;4824,9;48681;0,004;0,0397;0,401;165
202203;CCM;AIR CORSICA;F;FRANCE;125231;156,2;126793;0,068;0,0001;0,069;1503
202203;CRL;CORSAIR;F;FRANCE;96795;1916,7;115962;0,67;0,0126;0,796;457
202203;CSN;CHINA SOUTHERN AIRLINES;E;CHINE;1018;1869,3;19711;0,01;0,0177;0,187;36
202203;DAH;AIR ALGERIE;E;ALGERIE;58674;986,9;68543;0,082;0,0013;0,095;287
202203;DAL;DELTA AIR LINES;E;ETATS-UNIS;110622;3881,5;149437;0,739;0,0257;0,996;497
202203;DLH;LUFTHANSA;E;ALLEMAGNE;159921;1230,7;172228;0,105;0,0007;0,112;2030
202203;EIN;AER LINGUS;E;IRLANDE;36673;52;37193;0,032;0;0,032;267
202203;EJU;EASYJET EUROPE;E;AUTRICHE;1148859;0;1148859;1,035;0;1,035;8064
202203;ELY;EL AL;E;ISRAEL;30261;849,8;38759;0,098;0,0028;0,126;164
202203;ENT;ENTER AIR;E;POLOGNE;13235;0;13235;0,017;0;0,017;89
202203;ETD;ETIHAD AIRWAYS;E;EMIRATS ARABES UNIS;17431;1089,7;28328;0,092;0,0057;0,149;63
202203;ETH;ETHIOPIAN AIRLINES;E;ETHIOPIE;13470;1107,2;24542;0,075;0,006;0,135;100
202203;EVA;EVA AIR;E;TAIWAN;438;958,6;10024;0,004;0,0094;0,098;37
202203;EWG;EUROWINGS;E;ALLEMAGNE;15748;0;15748;0,012;0;0,012;244
202203;EXS;JET2.COM;E;ROYAUME-UNI;24956;5,4;25010;0,023;0;0,023;164
202203;EZS;EASYJET SWITZERLAND;E;SUISSE;286165;0;286165;0,288;0;0,288;2226
202203;EZY;EASYJET R-U;E;ROYAUME-UNI;185377;0;185377;0,13;0;0,13;1457
202203;FBU;FRENCH BEE;F;FRANCE;36596;980;46396;0,328;0,0086;0,414;131
202203;FDX;FEDEX EXPRESS;E;ETATS-UNIS;0;42191,6;421916;0;0,154;1,54;1609
202203;FIN;FINNAIR;E;FINLANDE;22327;80,4;23131;0,043;0,0002;0,045;265
202203;FPO;ASL AIRLINES FRANCE;F;FRANCE;12559;1016,8;22727;0,018;0,0006;0,024;246
202203;FWI;AIR CARAIBES;F;FRANCE (OM);133509;1501;148519;0,777;0,0102;0,879;863
202203;GUY;CAIRE - AIR GUYANE EXPRESS;F;FRANCE (OM);22178;62,9;22807;0,006;0;0,006;1499
202203;IBE;IBERIA;E;ESPAGNE;76227;33,3;76560;0,075;0;0,075;486
202203;IBS;IBERIA EXPRESS;E;ESPAGNE;33290;15;33440;0,032;0;0,032;249
202203;ICE;ICELANDAIR;E;ISLANDE;9696;54,6;10242;0,022;0,0001;0,023;62
202203;ITY;ITALIA TRASPORTO AEREO;E;ITALIE;32948;8;33028;0,027;0;0,027;404
202203;JAF;TUIFLY BELGIUM;E;BELGIQUE;36153;0,3;36156;0,068;0;0,068;314
202203;KAL;KOREAN AIR;E;COREE DU SUD;2887;1064,8;13535;0,026;0,0095;0,121;48
202203;KLC;KLM/CITYHOPPER;E;PAYS-BAS;28909;0;28909;0,026;0;0,026;368
202203;KLM;KLM;E;PAYS-BAS;88962;195,8;90920;0,056;0,0001;0,057;811
202203;KQA;KENYA AIRWAYS;E;KENYA;6311;401;10321;0,032;0,0024;0,056;70
202203;LAN;LAN AIRLINES;E;CHILI;10715;622,9;16944;0,111;0,0064;0,175;44
202203;LBT;NOUVELAIR;E;TUNISIE;31268;18;31448;0,043;0;0,043;252
202203;LOT;LOT POLISH AIRLINES;E;POLOGNE;12374;85,2;13226;0,017;0,0001;0,018;158
202203;MAC;AIR ARABIA MAROC;E;MAROC;40688;11,2;40800;0,062;0;0,062;395
202203;MAU;AIR MAURITIUS;E;MAURICE;26245;1034,6;36591;0,163;0,0075;0,238;228
202203;MEA;MIDDLE EAST AIRLINES;E;LIBAN;10615;158,7;12202;0,034;0,0005;0,039;62
202203;MNB;MNG AIRLINES;E;TURQUIE;0;1512,3;15123;0;0,0019;0,019;25
202203;MSR;EGYPT AIR;E;EGYPTE;17812;558,8;23400;0,057;0,0018;0,075;82
202203;NSZ;NORWEGIAN AIR SWEDEN AOC;E;SUEDE;12052;0;12052;0,018;0;0,018;88
202203;PGT;PEGASUS;E;TURQUIE;58568;25;58818;0,123;0,0001;0,124;354
202203;QTR;QATAR AIRWAYS;E;QATAR;53660;5116,1;104821;0,267;0,0249;0,516;325
202203;RAM;ROYAL AIR MAROC;E;MAROC;129693;312,4;132817;0,238;0,0006;0,244;1102
202203;REU;AIR AUSTRAL;F;FRANCE (OM);49576;1178,7;61363;0,258;0,0096;0,354;340
202203;ROT;TAROM;E;ROUMANIE;10848;28,4;11132;0,02;0,0001;0,021;96
202203;RYR;RYANAIR;E;IRLANDE;778279;14,2;778421;0,893;0;0,893;5538
202203;SAS;SAS;E;SUEDE;31479;27,2;31751;0,043;0;0,043;310
202203;SIA;SINGAPORE AIRLINES;E;SINGAPOUR;12152;1189,9;24051;0,13;0,0128;0,258;62
202203;SRR;STAR AIR DANEMARK;E;DANEMARK;0;2889,8;28898;0;0,0017;0,017;230
202203;SVA;SAUDIA;E;ARABIE SAOUDITE;19806;1161,5;31421;0,09;0,0053;0,143;109
202203;SWN;WEST AIR SWEDEN;E;SUEDE;7;1492,7;14934;0;0,0009;0,009;201
202203;SWR;SWISS;E;SUISSE;35538;349,4;39032;0,017;0,0002;0,019;393
202203;SWT;SWIFTAIR ESPAGNE;E;ESPAGNE;0;1287;12870;0;0,0009;0,009;298
202203;SZN;AIR SENEGAL;E;SENEGAL;18428;493,7;23365;0,077;0,0021;0,098;101
202203;TAP;TAP AIR PORTUGAL;E;PORTUGAL;80283;72,7;81010;0,109;0,0001;0,11;791
202203;TAR;TUNISAIR;E;TUNISIE;74187;146,3;75650;0,091;0,0002;0,093;603
202203;TAY;ASL AIRLINES BELGIUM;E;BELGIQUE;0;1170,7;11707;0;0,0013;0,013;307
202203;THT;AIR TAHITI NUI;F;FRANCE (OM);17309;804,9;25358;0,164;0,0068;0,232;101
202203;THY;TURKISH AIRLINES;E;TURQUIE;120943;1779;138733;0,255;0,0039;0,294;770
202203;TOM;TUI AIRWAYS;E;ROYAUME-UNI;26969;13,3;27102;0,026;0;0,026;148
202203;TPC;AIR CALEDONIE;F;FRANCE (OM);25436;90,1;26337;0,004;0;0,004;566
202203;TRA;TRANSAVIA PAYS BAS;E;PAYS-BAS;12125;0;12125;0,011;0;0,011;108
202203;TSC;AIR TRANSAT;E;CANADA;11089;5,2;11141;0,057;0;0,057;78
202203;TVF;TRANSAVIA FRANCE;F;FRANCE;673732;1,9;673751;0,99;0;0,99;4964
202203;UAE;EMIRATES;E;EMIRATS ARABES UNIS;85325;3306,7;118392;0,439;0,017;0,609;268
202203;UAL;UNITED AIRLINES;E;ETATS-UNIS;51961;3611,7;88078;0,346;0,0242;0,588;268
202203;UPS;UPS AIRLINES;E;ETATS-UNIS;0;1103,8;11038;0;0,0031;0,031;92
202203;VLG;VUELING AIRLINES;E;ESPAGNE;295887;84,1;296728;0,304;0,0001;0,305;2154
202203;VOE;VOLOTEA;E;ESPAGNE;93697;0,7;93704;0,113;0;0,113;693
202203;VTA;AIR TAHITI;F;FRANCE (OM);54160;138,3;55543;0,02;0,0001;0,021;1619
202203;WIA;WINAIR (ANTILLES);E;PAYS-BAS (ANTILLES);10648;0;10648;0;0;0;1120
202203;WZZ;WIZZ AIR;E;HONGRIE;127044;0;127044;0,173;0;0,173;773
202203;ZZE; AUTRES CIE (E);E;_ZZ_E;223747;7677,9;300526;0,551;0,0327;0,878;14180
202203;ZZF; AUTRES CIE (F);F;_ZZ_F;33422;81,8;34240;0,025;0;0,025;6558
202204;AAL;AMERICAN AIRLINES;E;ETATS-UNIS;50164;2683,1;76995;0,329;0,0182;0,511;263
202204;ABR;ASL AIRLINES IRELAND;E;IRLANDE;18;1963,3;19651;0;0,0017;0,017;282
202204;ACA;AIR CANADA;E;CANADA;43248;1710,7;60355;0,248;0,0098;0,346;136
202204;ACI;AIRCALIN;F;FRANCE (OM);18694;390,5;22599;0,074;0,0018;0,092;258
202204;AEA;AIR EUROPA;E;ESPAGNE;28640;57;29210;0,029;0,0001;0,03;198
202204;AEE;AEGEAN AIRLINES;E;GRECE;42862;78,8;43650;0,089;0,0002;0,091;321
202204;AFR;AIR FRANCE;F;FRANCE;3174310;44759,1;3621901;9,8;0,3149;12,949;21967
202204;AIC;AIR INDIA;E;INDE;11109;526,1;16370;0,073;0,0035;0,108;59
202204;AMC;AIR MALTA;E;MALTE;26446;23;26676;0,044;0;0,044;175
202204;AMX;AEROMEXICO;E;MEXIQUE;14976;665,7;21633;0,138;0,0061;0,199;60
202204;ANE;AIR NOSTRUM;E;ESPAGNE;64021;0,1;64022;0,049;0;0,049;868
202204;ASL;AIR SERBIA;E;SERBIE;12343;20,3;12546;0,018;0;0,018;112
202204;AUA;AUSTRIAN AIRLINES;E;AUTRICHE;52920;64,8;53568;0,051;0,0001;0,052;463
202204;BAW;BRITISH AIRWAYS;E;ROYAUME-UNI;177385;417,3;181558;0,139;0,0001;0,14;1481
