ANMOIS;CIE;CIE_NOM;CIE_NAT;CIE_PAYS;CIE_PAX;CIE_FRP;CIE_PEQ;CIE_PKT;CIE_TKT;CIE_PEQKT;CIE_VOL
201303;AEE;AEGEAN AIRLINES;E;GRECE;15783;83,2;16615;0,033;0,0002;0,035;110
201303;AFL;AEROFLOT;E;RUSSIE (FED. DE);44696;547,4;50170;0,111;0,0013;0,124;393
201303;AFR;AIR FRANCE;F;FRANCE;3782664;53078,6;4313450;11,257;0,3845;15,102;29926
201303;AIC;AIR INDIA;E;INDE;13049;1163,7;24686;0,087;0,0077;0,164;62
201303;ALK;SRILANKAN AIRLINES;E;SRI LANKA;9636;413;13766;0,082;0,0035;0,117;40
201303;AMX;AEROMEXICO;E;MEXIQUE;9861;235,2;12213;0,091;0,0022;0,113;62
201303;ANA;ANA ALL NIPPON AIRWAYS;E;JAPON;12893;1860,6;31499;0,125;0,0181;0,306;62
201303;ANE;AIR NOSTRUM;E;ESPAGNE;48079;0,4;48083;0,038;0;0,038;930
201303;AUA;AUSTRIAN AIRLINES;E;AUTRICHE;40821;116,7;41988;0,04;0,0001;0,041;425
201303;AWE_EX;US AIRWAYS;E;ETATS-UNIS;15685;999,7;25682;0,094;0,006;0,154;62
201303;AZA;ALITALIA;E;ITALIE;82110;160,5;83715;0,107;0,0002;0,109;749
201303;BAW;BRITISH AIRWAYS;E;ROYAUME-UNI;219620;666,8;226288;0,156;0,0002;0,158;2185
201303;BCS1;EUROPEAN AIR TRANSPORT (1);E;BELGIQUE;0;8423,7;84237;0;0,0075;0,075;523
201303;BCY;CITYJET IRL;E;IRLANDE;37878;0;37878;0,028;0;0,028;717
201303;BEE;FLYBE;E;ROYAUME-UNI;59023;0;59023;0,033;0;0,033;1009
201303;BEL;BRUSSELS AIRLINES;E;BELGIQUE;54163;18;54343;0,035;0;0,035;850
201303;BER;AIR BERLIN;E;ALLEMAGNE;25348;4,6;25394;0,029;0;0,029;197
201303;BGA;AIRBUS TRANSPORT INTL;F;FRANCE;0;4846,2;48462;0;0,0046;0,046;244
201303;BIE;AIR MEDITERRANEE;F;FRANCE;78888;0,4;78892;0,191;0;0,191;571
201303;BOS_EX;OPENSKIES;F;FRANCE;11226;0,1;11227;0,066;0;0,066;125
201303;BZH;BRIT AIR;F;FRANCE;142421;2,9;142450;0,077;0;0,077;3007
201303;CCA;AIR CHINA INTL;E;CHINE;19015;2163,6;40651;0,161;0,0181;0,342;80
201303;CCM;AIR CORSICA;F;FRANCE;105768;183,7;107605;0,057;0,0001;0,058;1407
201303;CES;CHINA EASTERN AIRLINES;E;CHINE;17396;1338;30776;0,161;0,0123;0,284;80
201303;CPA;CATHAY PACIFIC;E;HONG KONG (CHINE);30863;4048,8;71351;0,296;0,0317;0,613;138
201303;CRL;CORSAIR;F;FRANCE;116115;2585,8;141973;0,829;0,0175;1,004;329
201303;CSA;CSA CZECH AIRLINES;E;TCHEQUIE;24543;110,9;25652;0,02;0,0001;0,021;244
201303;CSN;CHINA SOUTHERN AIRLINES;E;CHINE;11304;1438,6;25690;0,107;0,0136;0,243;62
201303;DAH;AIR ALGERIE;E;ALGERIE;134494;1365,3;148147;0,162;0,0018;0,18;1362
201303;DAL;DELTA AIR LINES;E;ETATS-UNIS;82361;4378,6;126147;0,566;0,03;0,866;430
201303;DLH;LUFTHANSA;E;ALLEMAGNE;298272;1063,3;308905;0,188;0,0006;0,194;3907
201303;EIN;AER LINGUS;E;IRLANDE;59473;102,4;60497;0,055;0,0001;0,056;396
201303;ELY;EL AL;E;ISRAEL;37491;716,8;44659;0,122;0,0024;0,146;202
201303;ENT;ENTER AIR;E;POLOGNE;14893;0,3;14896;0,034;0;0,034;103
201303;ETD;ETIHAD AIRWAYS;E;EMIRATS ARABES UNIS;30637;2126,1;51898;0,161;0,0112;0,273;124
201303;EVA;EVA AIR;E;TAIWAN;6828;462,7;11455;0,067;0,0045;0,112;26
201303;EXS;JET2.COM;E;ROYAUME-UNI;33678;0;33678;0,032;0;0,032;254
201303;EZS;EASYJET SWITZERLAND;E;SUISSE;262218;0;262218;0,236;0;0,236;1843
201303;EZY;EASYJET UK;E;ROYAUME-UNI;1040356;0;1040356;0,893;0;0,893;7391
201303;FDX;FEDEX EXPRESS;E;ETATS-UNIS;0;45193,9;451939;0;0,1753;1,753;964
201303;FIN;FINNAIR;E;FINLANDE;38837;468,6;43523;0,074;0,0009;0,083;316
201303;FPO;ASL AIRLINES FRANCE;F;FRANCE;8287;7745,8;85745;0,016;0,0045;0,061;936
201303;FWI;AIR CARAIBES;F;FRANCE (OM);111292;1295;124242;0,561;0,0088;0,649;992
201303;GMI;GERMANIA;E;ALLEMAGNE;10238;9,5;10333;0,016;0;0,016;100
201303;GUY;CAIRE - AIR GUYANE EXPRESS;F;FRANCE (OM);23319;86,3;24182;0,006;0;0,006;1364
